"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.748320416E-1,-6.986271973E0,-2.286195831E0,3.359913025E0,8.082308024E0
7.848730416E-1,-5.052144012E0,-3.741619263E0,8.639284515E0,1.068462029E1
7.949140416E-1,-4.972659302E-1,-3.341501312E0,1.120539825E1,1.170358298E1
8.049550416E-1,6.147266693E0,-1.511407013E0,1.215442474E1,1.370413368E1
8.149960416E-1,1.072789124E1,1.521136780E0,1.520642807E1,1.867182268E1
8.250370416E-1,1.178349609E1,3.030298462E0,1.908845535E1,2.263631191E1
8.350780417E-1,9.000932465E0,2.566712494E0,2.101614670E1,2.300615614E1
8.451180416E-1,5.600154419E0,7.975415039E-1,2.035332504E1,2.112476372E1
8.551590416E-1,4.017196198E0,-3.179388428E-1,1.880644180E1,1.923333574E1
8.652000416E-1,5.092410278E-1,-1.184337158E0,1.607716736E1,1.612877215E1
8.752410416E-1,-6.750961304E0,-1.965712280E0,1.267159927E1,1.449168491E1
8.852820416E-1,-1.348006805E1,-1.175804901E0,1.033091675E1,1.702417671E1
8.953230417E-1,-1.536285278E1,2.309547272E0,1.034783157E1,1.866624956E1
9.053630416E-1,-1.439706116E1,1.092128906E0,1.319491104E1,1.955949368E1
9.154040416E-1,-1.293819489E1,-1.948498077E0,1.915012711E1,2.319312182E1
9.254450416E-1,-8.967851257E0,-5.132377167E0,2.620525589E1,2.816876085E1
9.354860416E-1,-4.951702881E0,-5.573509827E0,3.077764755E1,3.166775903E1
9.455270416E-1,1.074615326E0,-4.847519531E0,3.047737198E1,3.087917496E1
9.555680417E-1,5.515580292E0,-1.230441284E0,2.941787521E1,2.995575060E1
9.656090416E-1,7.410190430E0,2.165097656E0,2.620824966E1,2.732162002E1
9.756490416E-1,6.009403381E0,2.928659821E0,1.774380157E1,1.896134150E1
9.856898333E-1,1.941911774E0,2.327809296E0,8.901239777E0,9.403285969E0
9.957308333E-1,-2.102827148E0,1.086291046E0,5.051694946E0,5.578667590E0
1.005771833E0,-5.563630371E0,-1.050665131E0,5.244494019E0,7.717680846E0
1.015812833E0,-8.922794952E0,-2.864443359E0,7.045399017E0,1.172428901E1
1.025853833E0,-9.751621399E0,-2.372566223E0,9.270671539E0,1.366266962E1
1.035893833E0,-9.149423676E0,-2.404898987E0,1.158066788E1,1.495350665E1
1.045934833E0,-9.870025177E0,-3.996988220E0,1.498848129E1,1.838607852E1
1.055975833E0,-9.549541626E0,-5.652545471E0,1.804168213E1,2.118129622E1
1.066016833E0,-6.747518463E0,-6.328240356E0,1.917677170E1,2.129141151E1
1.076057833E0,-2.052382050E0,-5.768703918E0,1.666424652E1,1.775351596E1
1.086098833E0,3.233276367E0,-3.632346497E0,1.175984528E1,1.272564254E1
1.096139833E0,7.669301605E0,-2.821632385E-1,6.791526947E0,1.024805550E1
1.106179833E0,9.937534790E0,2.582579498E0,2.882406006E0,1.066454776E1
1.116220833E0,1.047955765E1,3.746558990E0,2.209405518E-1,1.113133628E1
1.126261833E0,9.640552368E0,3.845054169E0,-9.613009644E-1,1.042347308E1
1.136302833E0,7.889793091E0,2.672692108E0,-4.174818420E-1,8.340648009E0
1.146343833E0,5.819149017E0,6.060896301E-1,2.362387390E0,6.309573211E0
1.156384833E0,3.247796173E0,-1.906136169E0,6.674470367E0,7.663555948E0
1.166425833E0,8.768765259E-1,-4.040547638E0,1.070633606E1,1.147695820E1
1.176465833E0,-1.050365753E0,-5.107678528E0,1.389725052E1,1.484335609E1
1.186506833E0,-2.957849121E0,-5.547014923E0,1.622745483E1,1.740254396E1
1.196547833E0,-3.694766693E0,-6.197412415E0,1.716495529E1,1.861974521E1
1.206588833E0,-2.458936615E0,-6.568640442E0,1.629077316E1,1.773647927E1
1.216629833E0,1.002615051E0,-6.133944397E0,1.323742264E1,1.462394847E1
1.226670833E0,6.039041748E0,-4.848118286E0,8.723708954E0,1.166522070E1
1.236710833E0,1.144504990E1,-2.630479889E0,4.694387970E0,1.264697078E1
1.246751833E0,1.623658585E1,-1.844165039E-1,2.522554321E0,1.643240730E1
1.256792833E0,1.847143845E1,1.431622925E0,2.561473389E0,1.870306735E1
1.266833833E0,1.703128326E1,1.394500122E0,5.057832184E0,1.782108040E1
1.276874833E0,1.424153458E1,-4.647834778E-1,9.608668671E0,1.718615269E1
1.286915833E0,1.075049423E1,-2.632425842E0,1.534638702E1,1.892126811E1
1.296956833E0,3.515289917E0,-6.246959381E0,1.823373276E1,1.959211002E1
1.306996833E0,-3.170556793E0,-9.170978851E0,1.769021301E1,2.017679162E1
1.317037833E0,-6.710695038E0,-9.247918854E0,1.590008560E1,1.957984048E1
1.327078833E0,-6.939120026E0,-9.229806519E0,1.328083237E1,1.759889836E1
1.337119833E0,-2.614463196E0,-8.789571991E0,1.030008087E1,1.379070917E1
1.347160833E0,5.278173981E0,-6.492299194E0,7.690707092E0,1.136468411E1
1.357201833E0,1.376956604E1,-3.435805206E0,5.170547791E0,1.510431299E1
1.367242833E0,2.082439545E1,5.424719238E-1,3.322341156E0,2.109473091E1
1.377282833E0,2.388882294E1,3.885470123E0,3.729494476E0,2.448840273E1
1.387323833E0,2.264835251E1,5.031486969E0,6.981182556E0,2.422809614E1
1.397364833E0,1.780472488E1,3.217858429E0,1.011371841E1,2.072800379E1
1.407405833E0,1.474403961E1,1.393452301E0,1.207224564E1,1.910674038E1
1.417446833E0,1.284254379E1,2.012265472E0,1.400068542E1,1.910495579E1
1.427487833E0,9.204060059E0,1.594933319E0,1.367421432E1,1.656027389E1
1.437527833E0,4.284839630E0,6.152206421E-2,1.178993271E1,1.254456651E1
1.447568833E0,-8.502319336E-2,-1.640738068E0,7.667655029E0,7.841695225E0
1.457609833E0,-1.679058380E0,-1.274300079E0,1.555864563E0,2.619884019E0
1.467650833E0,-8.625064087E-1,-5.466632080E-1,-1.823657684E0,2.090092179E0
1.477691833E0,-1.078806610E0,-4.076023865E-1,-1.689237213E0,2.045357125E0
1.487732833E0,2.302212524E-1,-1.907034302E-1,3.513194275E-1,4.612970447E-1
1.497773833E0,4.901856537E0,6.427633667E-1,1.699416046E0,5.227748765E0
1.507813833E0,9.836644592E0,2.585273895E0,1.426982574E0,1.027032118E1
1.517854833E0,1.333322342E1,3.594774628E0,-1.356628876E0,1.387579523E1
1.527895833E0,1.422312286E1,4.298760681E0,-4.118535461E0,1.541878406E1
1.537936833E0,1.392599075E1,3.714525604E0,-4.181853790E0,1.500729223E1
1.547977833E0,1.194306427E1,2.282303925E0,-1.713935852E0,1.227938400E1
1.558018833E0,8.606951752E0,6.782395935E-1,1.229842529E0,8.720787811E0
1.568058833E0,6.005960541E0,-1.345402222E0,3.659140778E0,7.160375715E0
1.578099833E0,3.922892303E0,-2.735860748E0,4.980592804E0,6.905093970E0
1.588140833E0,2.243983612E0,-2.929258575E0,5.557493134E0,6.670963063E0
1.598181833E0,1.029858398E0,-3.072660370E0,6.209686890E0,7.004431550E0
1.608222833E0,6.189628601E-1,-3.301684113E0,7.100783844E0,7.855276201E0
1.618263833E0,5.743556213E-1,-3.767515411E0,7.788902893E0,8.671278166E0
1.628304833E0,1.536704407E0,-4.161645813E0,8.957672424E0,9.996031791E0
1.638344833E0,2.167492676E0,-3.872596893E0,1.063628174E1,1.152499546E1
1.648385833E0,9.815089417E-1,-2.796484680E0,1.454749832E1,1.484632594E1
1.658426833E0,4.637955322E0,-4.577481079E0,3.790357910E1,3.845965771E1
1.668467833E0,1.021894958E1,-6.652017059E0,2.128408951E1,2.452934422E1
1.678508833E0,9.763147430E0,-1.953437805E0,1.901450912E1,2.146360930E1
1.688549833E0,4.564757538E0,-2.885998535E-1,1.361134506E1,1.435928326E1
1.698589833E0,1.250948639E0,-8.583151245E-1,6.920259247E0,7.084600581E0
1.708630833E0,-1.666185150E0,-1.069226532E0,3.630849609E0,4.135515351E0
1.718671833E0,-3.110980682E0,-5.269042969E-1,3.101699982E0,4.424519377E0
1.728712833E0,-1.860780487E0,5.478607178E-2,3.775448914E0,4.209456026E0
1.738753833E0,1.369651794E-1,5.387297058E-1,3.628155212E0,3.670490349E0
1.748794833E0,5.188211060E-1,-5.074447632E-2,6.455176392E0,6.476191210E0
1.758835833E0,5.573958893E0,2.752326508E0,1.368723724E1,1.503279024E1
1.768875833E0,7.682324524E0,4.990621948E0,2.216141510E1,2.398025723E1
1.778916833E0,5.210514679E0,2.080523529E0,1.590307938E1,1.686374736E1
1.788957833E0,-2.555186462E-1,-9.816586304E-1,1.366253860E1,1.370014250E1
1.798998833E0,-4.623734894E0,-2.240091705E0,9.992021484E0,1.123554309E1
1.809039833E0,-6.665339355E0,-1.359772339E0,6.271358643E0,9.252333152E0
1.819080833E0,-1.593735809E0,-3.128494263E-1,5.237009583E0,5.483077417E0
1.829121833E0,3.979923706E0,8.005352783E-1,8.987310791E0,9.861663384E0
1.839161833E0,1.992955627E0,2.255060577E0,9.583820343E0,1.004523682E1
1.849202833E0,-1.866768036E0,4.793182526E0,8.630752258E0,1.004735319E1
1.859243833E0,-3.591780853E0,3.832180939E0,6.412964172E0,8.289306963E0
1.869284833E0,-6.097869415E0,3.309617615E0,7.731123047E0,1.038787003E1
1.879325833E0,-4.781057739E0,4.601730652E0,6.728358307E0,9.450145163E0
1.889366833E0,-1.312470703E0,6.475833435E0,3.823349304E0,7.633937249E0
1.899406833E0,-1.662293243E0,6.685996399E0,3.422782288E0,7.692932163E0
1.909447833E0,-1.249900818E0,5.189258881E0,3.913162537E0,6.618421324E0
1.919488833E0,-1.046324158E-1,4.036955109E0,2.969674530E0,5.012676062E0
1.929529833E0,2.942880249E-1,2.984194336E0,3.653602295E0,4.726608827E0
1.939570833E0,2.568658447E-1,1.644180908E0,4.895419922E0,5.170536445E0
1.949611833E0,-8.297245789E-1,3.249742126E-1,5.643564148E0,5.713481199E0
1.959652833E0,-1.695524139E0,-1.036893768E0,7.297474823E0,7.563272413E0
1.969692833E0,-2.944377136E-1,-3.062182159E0,9.879754944E0,1.034761861E1
1.979737292E0,-1.213227081E0,-4.254752197E0,1.089913513E1,1.176290707E1
1.989778292E0,-3.580853577E0,-4.684059448E0,9.981842651E0,1.159310605E1
1.999819292E0,-7.196285248E0,-4.425547028E0,8.902886353E0,1.227327883E1
2.009860292E0,-6.276148682E0,-3.757037201E0,8.437055054E0,1.116643492E1
2.019901292E0,-2.650837555E0,-3.857328644E0,9.421258392E0,1.051979247E1
2.029942292E0,9.768685913E-1,-4.645589447E0,1.023661285E1,1.128379441E1
2.039982292E0,4.166735229E0,-4.443809052E0,7.943082275E0,1.001007879E1
2.050023292E0,5.309159546E0,-3.541485443E0,2.693199463E0,6.926948648E0
2.060064292E0,5.180427246E0,1.414109344E0,-4.891977081E0,7.264156624E0
2.070105292E0,2.436483307E0,8.512049103E0,-9.405690765E0,1.291737007E1
2.080146292E0,-3.365451508E0,1.357347382E1,-1.223001755E1,1.857791120E1
2.090187292E0,-1.305839493E1,1.388332947E1,-1.211370941E1,2.258341141E1
2.100227292E0,-1.934577026E1,1.237431747E1,-8.781189423E0,2.458641592E1
2.110268292E0,-2.543899933E1,5.237308960E0,-1.177107193E1,2.851543839E1
2.120309292E0,-3.060775085E1,-1.374890900E0,-1.504895554E1,3.413496448E1
2.130350292E0,-1.677486649E1,3.421135712E0,2.928061066E0,1.736876095E1
2.140391292E0,-4.111799469E0,1.884880371E0,1.435963898E1,1.505519513E1
2.150432292E0,-2.188449097E0,-4.390070801E0,1.625095596E1,1.697514656E1
2.160473292E0,-3.699257355E0,-9.555678864E0,1.858849503E1,2.122563664E1
2.170513292E0,-7.088808746E0,-1.253777756E1,1.971220825E1,2.441348459E1
2.180554292E0,-9.188043365E0,-1.170999893E1,1.482636841E1,2.100869858E1
2.190595292E0,-7.370223541E0,-7.934849396E0,1.132425110E1,1.566909994E1
2.200636292E0,-3.888912964E0,-5.289849701E0,1.063972458E1,1.250239549E1
2.210677292E0,-1.277892609E0,-5.102589111E0,6.172713776E0,8.109982769E0
2.220718292E0,-1.223555603E0,-4.645589447E0,-7.397616577E-1,4.860641618E0
2.230759292E0,-3.407514038E0,-1.895508270E0,-5.319637756E0,6.595653825E0
2.240799292E0,-8.216114502E0,3.049009552E0,-8.004454651E0,1.186896335E1
2.250840292E0,-1.351973557E1,9.246871033E0,-1.060050613E1,1.951047421E1
2.260881292E0,-1.651530624E1,1.541838730E1,-9.196276245E0,2.439371854E1
2.270922292E0,-1.649629578E1,1.575623474E1,-6.578819275E0,2.374168424E1
2.280963292E0,-2.163136734E1,7.316784668E-1,-1.662023804E1,2.728889369E1
2.291004292E0,-2.019675064E1,-2.670446777E0,-1.720611969E1,2.666628165E1
2.301044292E0,-1.900747375E0,4.039350128E0,4.489164734E-1,4.486726651E0
2.311085292E0,3.926784210E0,7.349716187E-1,4.069736938E0,5.702856851E0
2.321126292E0,4.042194214E0,-6.942562866E0,5.697901154E0,9.849090860E0
2.331167292E0,2.536026306E0,-1.034004776E1,1.016042130E1,1.471673123E1
2.341208292E0,-2.844834137E0,-1.396790359E1,9.670190735E0,1.722521410E1
2.351249292E0,-1.031475037E1,-1.123533600E1,9.973609772E0,1.822360398E1
2.361290292E0,-8.909023590E0,-5.801485748E0,1.177122162E1,1.586157611E1
2.371330292E0,-2.789000244E0,-1.479822693E0,1.130568970E1,1.173827147E1
2.381371292E0,2.205363922E0,1.113833771E0,6.976093140E0,7.400684508E0
2.391412292E0,2.963537292E0,2.257605286E0,4.611909485E-1,3.753935535E0
2.401453292E0,3.017724609E0,3.231629791E0,-7.909402313E0,9.061387194E0
2.411494292E0,-1.479822693E0,5.468428345E0,-1.011341904E1,1.159201572E1
2.421535292E0,-4.496499481E0,6.851552124E0,-7.872728577E0,1.136407186E1
2.431575292E0,-4.811294861E0,7.231013031E0,-7.023993530E0,1.117016530E1
2.441616292E0,-6.836134186E0,5.005141754E0,-5.641468506E0,1.017891652E1
2.451657292E0,-9.988728333E0,-6.815327454E0,-1.170416107E1,1.682886712E1
2.461698292E0,-1.441397598E1,-8.688831482E0,-1.548664536E1,2.287126320E1
2.471739292E0,-4.087250519E0,-1.369801483E0,-3.865411835E0,5.789937958E0
2.481780292E0,3.969744873E0,-3.791615295E0,3.979175262E0,6.780048427E0
2.491821292E0,2.604583740E0,-7.903115387E0,4.527035980E0,9.472969125E0
2.501861292E0,-2.140399017E0,-1.090617050E1,6.772516479E0,1.301510055E1
2.511902292E0,-4.858147430E0,-1.555490341E1,5.084177399E0,1.707060270E1
2.521943292E0,-1.082938019E1,-1.431503174E1,2.760858765E0,1.816089067E1
2.531984292E0,-1.077189972E1,-9.763147430E0,9.415420532E-1,1.456843755E1
2.542025292E0,-8.066126404E0,-9.632618866E0,-1.045725403E0,1.260727104E1
2.552066292E0,-7.494764557E0,-1.141241776E1,-5.918242950E0,1.488087277E1
2.562107292E0,-6.085145874E0,-1.187645279E1,-1.297127609E1,1.861002780E1
2.572147292E0,-4.878505096E0,-1.021670425E1,-1.683384384E1,2.028692082E1
2.582188292E0,-5.071753235E0,-6.473288727E0,-2.001502853E1,2.163856546E1
2.592229292E0,-5.751190338E0,-9.550140381E-1,-2.297182983E1,2.370006768E1
2.602270292E0,-6.319708099E0,1.049617310E0,-2.424987213E1,2.508180028E1
2.612311292E0,-1.645049103E1,-6.963519287E0,-3.210119522E1,3.673684786E1
2.622352292E0,-2.170037384E1,-3.382516022E0,-2.664863388E1,3.453255460E1
2.632392292E0,-9.225764923E0,-3.818858643E0,-1.702170319E1,1.973415311E1
2.642433292E0,-2.311792603E0,-6.519093475E0,-9.436975708E0,1.170040492E1
2.652474292E0,-1.499880981E0,-7.216493225E0,-2.639461212E0,7.829059517E0
2.662515292E0,-2.458936615E0,-7.204518127E0,5.202431488E0,9.220452490E0
2.672556292E0,-8.359067230E0,-9.370064850E0,1.008991791E1,1.610833833E1
2.682597292E0,-1.694446381E1,-8.892857208E0,5.182822266E0,1.982572595E1
2.692638292E0,-1.867142258E1,-1.490001526E0,-1.651216278E0,1.880342099E1
2.702678292E0,-1.494686783E1,3.073708191E0,-7.911797333E0,1.718874856E1
2.712719292E0,-1.005519012E1,4.385879517E-2,-1.009216324E1,1.424642169E1
2.722760292E0,-6.436315613E0,-5.783972168E-1,-1.353919510E1,1.500235001E1
2.732801292E0,-6.146518250E0,1.310973816E0,-1.934606964E1,2.034130648E1
2.742842292E0,-6.437812500E0,2.501897278E0,-2.495131348E1,2.588963043E1
2.752883292E0,-7.487429810E0,-5.194198608E-2,-2.495954636E1,2.605845846E1
2.762924292E0,-7.293882294E0,-6.279890900E0,-3.395568878E1,3.529343493E1
2.772964292E0,-8.784931641E0,-2.822081451E0,-3.623365173E1,3.739006132E1
2.783005292E0,-3.114423523E0,-9.299262085E0,-2.359393616E1,2.555092430E1
2.793046292E0,2.100132751E0,-1.415980453E1,-1.584949081E1,2.135689540E1
2.803087292E0,2.752775574E0,-1.183573746E1,-1.001866608E1,1.574916266E1
2.813128292E0,-1.306333466E0,-8.530909882E0,-5.095404053E0,1.002227883E1
2.823169292E0,-6.645430756E0,-2.426603851E0,3.251688080E0,7.786117874E0
2.833210292E0,-1.486169495E1,2.152074738E0,1.359128677E1,2.025399907E1
2.843250292E0,-2.185096069E1,1.914668427E0,1.477218109E1,2.644518430E1
2.853291292E0,-2.303769287E1,-2.543211365E-1,7.733967133E0,2.430255583E1
2.863332292E0,-1.960443237E1,-2.799328766E0,1.343905334E0,1.984883099E1
2.873373292E0,-1.350401825E1,-3.194057922E0,-1.687590637E0,1.397885822E1
2.883414292E0,-8.233328705E0,-1.394051056E0,-6.199657745E0,1.040032865E1
2.893455292E0,-4.818479919E0,1.714384918E0,-1.182211578E1,1.288096603E1
2.903495292E0,-3.299139404E0,6.116131439E0,-1.866977600E1,1.992114255E1
2.913536292E0,-6.760840759E0,5.458249512E0,-2.391382095E1,2.544351171E1
2.923577292E0,-1.153216873E1,-2.188598785E0,-4.008169968E1,4.176509942E1
2.933618292E0,-1.231234634E1,5.177732849E-1,-3.994248917E1,4.180029189E1
2.943659292E0,-2.248474274E0,-7.165149994E0,-2.941069016E1,3.035430293E1
2.953700292E0,5.008434906E0,-1.471065903E1,-2.120475449E1,2.628934237E1
2.963741292E0,9.350305939E0,-1.742017456E1,-1.279329620E1,2.354907919E1
2.973781292E0,9.662556610E0,-1.683623886E1,-1.863175507E0,1.950116310E1
2.983822333E0,2.410736847E0,-1.262265106E1,1.752136414E1,2.172880975E1
2.993863333E0,-8.909772034E0,-5.324577484E0,3.635175613E1,3.780456768E1
3.003904333E0,-1.799333267E1,-6.685996399E0,3.477388733E1,3.972009326E1
3.013945333E0,-1.953632401E1,-1.269749542E1,2.724619125E1,3.585037355E1
3.023986333E0,-7.796986084E0,-1.717214035E1,1.905866730E1,2.681246343E1
3.034027333E0,2.203268280E0,-1.984737717E1,1.033331177E1,2.248444137E1
3.044067333E0,5.735473022E0,-1.700643494E1,-1.214574280E0,1.798859835E1
3.054108333E0,8.710686035E0,-7.725135498E0,-1.177361664E1,1.655813451E1
3.064149333E0,9.154662781E0,5.531746674E0,-1.428135178E1,1.784278791E1
3.074190333E0,3.476819916E0,5.765710144E0,-2.681209396E1,2.764453061E1
3.084231333E0,-1.041534119E0,3.043321381E0,-4.067267075E1,4.079966598E1
3.094272333E0,-1.570983124E0,6.330186310E0,-3.514810913E1,3.574813033E1
3.104313333E0,1.124581421E1,-6.027815094E0,-1.683099976E1,2.112073495E1
3.114353333E0,1.452025497E1,-9.604028320E0,-1.000594254E1,2.007969249E1
3.124394333E0,1.579425568E1,-1.036714142E1,-3.715573425E0,1.925465189E1
3.134435333E0,1.309821213E1,-8.697363739E0,4.444707184E0,1.633899382E1
3.144476333E0,3.268453217E0,-4.735851746E0,1.499446884E1,1.606067166E1
3.154517333E0,-3.567231903E0,1.767225037E0,3.003504181E1,3.029772210E1
3.164558333E0,-1.177092224E1,1.731150055E0,3.776646423E1,3.959617799E1
3.174599333E0,-1.754336838E1,-3.227737885E0,2.867946075E1,3.377424366E1
3.184639333E0,-1.102816681E1,-5.193450165E0,1.802446793E1,2.175945385E1
3.194680333E0,-1.791923676E0,-6.965016174E0,1.208856171E1,1.406612117E1
3.204721333E0,2.927013245E0,-7.810009003E0,6.819668427E0,1.077364955E1
3.214762333E0,6.889423370E0,-3.460503845E0,2.085163879E-1,7.712504154E0
3.224803333E0,1.076695999E1,4.823269958E0,-4.785249023E0,1.273145588E1
3.234844333E0,7.775430908E0,1.066921326E1,-1.648626663E1,2.112075815E1
3.244884333E0,5.506000214E0,3.511398010E0,-2.672138260E1,2.750778512E1
3.254925333E0,-2.414329376E0,9.716893616E0,-3.400029602E1,3.544385895E1
3.264966333E0,6.273603973E0,6.840624847E0,-2.267260208E1,2.449896202E1
3.275007333E0,1.472308319E1,-2.575693817E0,-1.289089325E1,1.973774319E1
3.285048333E0,1.518008286E1,-3.935615845E0,-8.258476410E0,1.772361194E1
3.295089333E0,1.599618576E1,-4.318669281E0,-3.883075104E0,1.701784756E1
3.305130333E0,1.443358521E1,-5.159021759E0,2.044149170E0,1.546358410E1
3.315170333E0,1.008333160E1,-4.135899353E0,1.167137924E1,1.596872985E1
