"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.268863500E0,4.087981655E1,-5.904297341E0,3.290441320E1,5.280833775E1
3.278905500E0,2.591327868E1,-8.298350912E-1,4.015337251E1,4.779623377E1
3.288946500E0,1.505679665E1,-3.976210139E0,4.006785347E1,4.298779192E1
3.298987500E0,1.040898175E1,-8.662248285E0,3.602952777E1,3.849036656E1
3.309028500E0,1.970812806E0,-9.185143147E0,3.067890211E1,3.208498080E1
3.319069500E0,-1.263389526E1,-1.246430612E1,2.138794541E1,2.779241705E1
3.329111500E0,-2.989102255E1,-1.290951780E1,8.186313583E0,3.357297438E1
3.339152500E0,-4.287364224E1,-8.252767773E0,-6.775661112E0,4.418333349E1
3.349193500E0,-4.391355785E1,-3.831985642E0,-1.883449090E1,4.793561019E1
3.359234500E0,-3.169104111E1,-8.994426268E0,-2.071517881E1,3.891452716E1
3.369276500E0,-2.126722146E1,-1.984630362E1,-1.539202571E1,3.291025572E1
3.379317500E0,-1.793313676E1,-2.830813683E1,-9.105000039E0,3.472533701E1
3.389358500E0,-1.243374273E1,-3.120716998E1,1.064445848E0,3.360979710E1
3.399399500E0,-4.211032054E-1,-2.646124465E1,1.400199637E1,2.994045255E1
3.409440500E0,1.901728070E1,-1.831388288E1,3.703295676E1,4.548071193E1
3.419482500E0,2.921033648E1,-1.798544770E0,5.689418949E1,6.397989776E1
3.429523500E0,2.800876173E1,4.714092210E0,5.101658235E1,5.839011109E1
3.439564500E0,2.348647837E1,-5.380147668E0,3.773113302E1,4.476828178E1
3.449605500E0,7.852715896E0,-7.306354405E0,3.640030907E1,3.794773330E1
3.459647292E0,-4.144127847E0,-9.006205484E0,3.735090963E1,3.864422316E1
3.469688292E0,-8.153252256E0,-1.264281928E1,3.141823342E1,3.483420435E1
3.479729292E0,-9.222501007E0,-1.231322226E1,2.385472198E1,2.838516739E1
3.489770292E0,-9.015445254E0,-1.120413759E1,1.422755038E1,2.022953638E1
3.499812292E0,-1.268349017E1,-1.230948355E1,-1.675613201E-1,1.767547411E1
3.509853292E0,-2.184507372E1,-5.366686208E0,-1.538312274E1,2.725158769E1
3.519894292E0,-2.581346671E1,1.846606836E0,-2.524194816E1,3.615108529E1
3.529935292E0,-1.740678561E1,-5.196862015E0,-2.539782557E1,3.122584032E1
3.539976292E0,-1.133653142E1,-9.494972486E0,-1.927296424E1,2.429235678E1
3.550018292E0,-8.705631702E0,-9.500332628E0,-1.448602537E1,1.938786410E1
3.560059292E0,-7.355758699E0,-1.027542667E1,-1.042172868E1,1.637998804E1
3.570100292E0,-4.141234353E0,-9.584225555E0,-6.590966281E0,1.234698497E1
3.580141292E0,-4.538122009E-1,-6.060681124E0,3.247676890E0,6.890951050E0
3.590183292E0,2.887771119E0,1.870032244E0,1.506941377E1,1.545714961E1
3.600224292E0,1.545184974E1,2.666611004E0,1.631401234E1,2.262780310E1
3.610265292E0,2.001761300E1,1.163738002E0,1.941586201E1,2.791119514E1
3.620306292E0,1.949374809E1,-2.551860859E0,2.082191155E1,2.863686800E1
3.630347292E0,1.453973322E1,-7.164227303E0,2.545381150E1,3.017658885E1
3.640389292E0,8.179258917E0,-7.404460158E0,3.046923733E1,3.240525776E1
3.650430292E0,5.914749824E0,-8.045015032E0,3.036363896E1,3.196337127E1
3.660471292E0,5.549633306E0,-8.098411805E0,2.626737905E1,2.804207385E1
3.670512292E0,5.650988942E0,-7.987937436E0,2.007924032E1,2.233644359E1
3.680554292E0,4.669646939E0,-8.722590966E0,1.404415596E1,1.717927567E1
3.690595292E0,-2.214694324E-1,-1.174646217E1,7.516201619E0,1.394710396E1
3.700636292E0,-1.007881171E1,-1.449890796E1,-4.248084033E-1,1.766299068E1
3.710677292E0,-2.128606353E1,-1.206348183E1,-8.074787300E0,2.576482649E1
3.720718292E0,-2.591532521E1,-9.334585115E0,-1.417705148E1,3.097946657E1
3.730760292E0,-2.421740605E1,-7.602722869E0,-1.610356403E1,3.006008858E1
3.740801292E0,-1.984538444E1,-6.600866202E0,-1.415525306E1,2.525434432E1
3.750842292E0,-1.333450981E1,-6.001427194E0,-1.147060808E1,1.858497053E1
3.760883292E0,-3.979261509E0,-5.923440540E0,-9.383228102E0,1.178841124E1
3.770925292E0,8.052070867E0,-3.672581187E0,-6.209229637E0,1.081102356E1
3.780966292E0,2.142083483E1,-1.688181206E0,-1.370404916E0,2.153091104E1
3.791007292E0,3.147025960E1,-3.151610060E0,7.986861548E0,3.262054326E1
3.801048292E0,3.240833075E1,-2.338775164E0,2.474093767E1,4.083973271E1
3.811089292E0,2.161388650E1,9.223286873E-1,3.469305074E1,4.088543200E1
3.821131292E0,1.421700434E1,5.075424117E-1,3.483033635E1,3.762357162E1
3.831172292E0,1.518871451E1,-4.778210730E0,2.742757188E1,3.171435079E1
3.841213292E0,1.198974142E1,-9.017690585E0,1.896655611E1,2.418269823E1
3.851254292E0,1.041532072E0,-1.329141349E1,1.290558730E1,1.855534007E1
3.861296292E0,-1.375666357E1,-1.518446125E1,8.084420003E0,2.202660897E1
3.871337292E0,-2.406784831E1,-1.418082644E1,1.761486141E-1,2.793542892E1
3.881378292E0,-2.769584448E1,-1.224791821E1,-9.903696953E0,3.186148953E1
3.891419292E0,-2.703101372E1,-9.210024803E0,-1.710593233E1,3.328833400E1
3.901461292E0,-2.225229720E1,-1.051897958E1,-1.825237836E1,3.064250280E1
3.911502292E0,-1.923326282E1,-1.445093740E1,-1.495807460E1,2.832828950E1
3.921543292E0,-1.480450567E1,-1.697962662E1,-1.032193776E1,2.477949773E1
3.931584292E0,-9.415881878E0,-1.653440793E1,-1.185961515E-1,1.902786226E1
3.941625292E0,-3.196842366E-1,-1.302647615E1,6.493394963E0,1.455869008E1
3.951667292E0,1.753074307E1,-7.941621641E0,1.454282990E1,2.412240055E1
3.961708292E0,3.072073777E1,-3.292673553E0,2.759141320E1,4.142332086E1
3.971749292E0,3.133150284E1,-3.591550473E0,3.200247551E1,4.493017631E1
3.981790292E0,2.165261144E1,-6.161525713E0,3.395874804E1,4.074305524E1
3.991832292E0,1.231528632E1,-7.472998881E0,3.433833057E1,3.723752054E1
4.001873292E0,7.414498073E0,-8.942163854E0,3.087770511E1,3.299044936E1
4.011914292E0,5.431237714E0,-1.425061881E1,2.162891385E1,2.646485205E1
4.021955292E0,-2.190611689E0,-1.667678763E1,1.284817583E1,2.116576593E1
4.031996292E0,-1.330325527E1,-1.791456951E1,3.478030289E0,2.258329241E1
4.042038292E0,-2.078034954E1,-1.761080315E1,-9.996640785E0,2.901544660E1
4.052079292E0,-2.246286713E1,-1.164665020E1,-2.071577289E1,3.270119428E1
4.062120292E0,-1.879529467E1,-8.021492853E0,-2.511822809E1,3.238105668E1
4.072161292E0,-1.314502260E1,-6.800237544E0,-2.282653120E1,2.720451022E1
4.082203292E0,-2.204414334E0,-3.677407479E0,-1.893715514E1,1.941645212E1
4.092244292E0,1.060944653E1,-9.315807366E-1,-1.509634137E1,1.847505673E1
4.102285292E0,1.944530859E1,1.512300467E0,-1.263115408E1,2.323689162E1
4.112326292E0,2.181881270E1,1.782303252E0,-1.160583429E1,2.477766297E1
4.122367292E0,2.005091874E1,-1.718208120E0,-9.812494422E0,2.238920786E1
4.132409292E0,1.362220685E1,-5.584262272E0,4.712792081E0,1.545829595E1
4.142450292E0,1.547305643E1,-4.694708397E0,1.892188455E1,2.488962589E1
4.152491292E0,1.641142812E1,-2.054329172E0,3.375410017E1,3.758848919E1
4.162532292E0,1.829746273E1,-3.075672855E0,3.656728450E1,4.100516067E1
4.172574292E0,1.762316884E1,-2.876183984E0,3.509588414E1,3.937727260E1
4.182615292E0,1.379248829E1,-5.558681872E0,2.716729360E1,3.097084951E1
4.192656292E0,7.043471775E0,-1.220118844E1,1.570642933E1,2.109908567E1
4.202697292E0,-5.971941440E0,-1.715265977E1,6.153431413E0,1.917661440E1
4.212739292E0,-2.128906198E1,-1.893275803E1,-3.110221129E0,2.865915146E1
4.222780292E0,-2.856256322E1,-1.228657416E1,-1.378788888E1,3.401302400E1
4.232821292E0,-2.531696560E1,-4.595098740E0,-2.406123394E1,3.522792441E1
4.242862292E0,-1.919485246E1,-7.207877938E0,-2.631084257E1,3.335650315E1
4.252903292E0,-1.453182895E1,-7.696912742E0,-2.144411611E1,2.702344601E1
4.262945292E0,-3.640512718E0,-4.428879356E0,-1.652514828E1,1.749139305E1
4.272986292E0,9.368392546E0,-4.665762926E0,-1.183784596E1,1.580097211E1
4.283027292E0,1.529943622E1,-5.120205018E0,-1.906500451E0,1.624573766E1
4.293068292E0,1.451640283E1,-5.397967057E0,6.403999221E0,1.675933189E1
4.303109292E0,1.404188958E1,-3.305568418E0,1.772976124E1,2.285707504E1
4.313151292E0,1.377033787E1,-4.348246837E0,2.830780237E1,3.177831227E1
4.323192292E0,1.472008591E1,-7.283714570E0,3.120324065E1,3.526153222E1
4.333233292E0,1.228430193E1,-4.113160701E0,3.065247270E1,3.327756372E1
4.343274292E0,9.490747873E0,-2.068857164E0,2.688748095E1,2.858830350E1
4.353316292E0,7.425890204E0,-5.999448497E0,1.804223411E1,2.041223748E1
4.363357292E0,4.720561861E0,-1.203271261E1,7.736156915E0,1.506379769E1
4.373398292E0,-5.061813553E0,-1.468075520E1,5.095661330E-1,1.553725160E1
4.383439292E0,-1.936286752E1,-1.293785341E1,-6.630248460E0,2.421298999E1
4.393481292E0,-2.541038539E1,-7.282258614E0,-1.690623705E1,3.137737764E1
4.403522292E0,-2.212857012E1,-4.626404732E0,-2.368877098E1,3.274500125E1
4.413563292E0,-1.661119824E1,-5.472917837E0,-2.528337218E1,3.074302596E1
4.423604292E0,-1.204496604E1,-7.130014075E0,-2.166951925E1,2.579702254E1
4.433645292E0,-5.492501332E0,-8.171713670E0,-1.684085933E1,1.950792193E1
4.443687292E0,2.890533343E0,-8.055620127E0,-9.515385116E0,1.279807613E1
4.453728292E0,6.522822245E0,-7.686523409E0,-1.471831888E0,1.018803913E1
4.463769042E0,1.228536027E1,-7.564982015E0,7.108160691E0,1.608368672E1
4.473810042E0,1.716212875E1,-5.452369552E0,1.847119988E1,2.579636063E1
4.483852042E0,1.572088364E1,-2.492311937E0,2.925051153E1,3.330090428E1
4.493893042E0,8.418215910E0,-3.208925638E0,3.094619705E1,3.223089628E1
4.503934042E0,3.035244037E0,-4.724386525E0,2.606340478E1,2.666146288E1
4.513975042E0,-2.185162961E-2,-4.559096264E0,2.179704937E1,2.226874934E1
4.524016042E0,-6.241699811E0,-6.746093497E0,1.502108771E1,1.760970386E1
4.534058042E0,-1.331368553E1,-9.931094667E0,5.816446434E0,1.759863384E1
4.544099042E0,-2.084712474E1,-9.874567294E0,-2.882883139E0,2.324695043E1
4.554140042E0,-2.368214257E1,-7.700443291E0,-1.290697660E1,2.804872098E1
4.564181042E0,-1.904796338E1,-5.494482953E0,-1.901598730E1,2.747038451E1
4.574223042E0,-1.115140507E1,-6.592420483E0,-1.843065529E1,2.252782495E1
4.584264042E0,-3.833924286E0,-6.504894097E0,-1.358101322E1,1.553887199E1
4.594305042E0,1.376921345E0,-3.843386543E0,-7.682666586E0,8.700051631E0
4.604346042E0,7.693850555E0,-2.271701168E0,-2.946965114E0,8.546377358E0
4.614387042E0,1.213393844E1,-1.309571215E0,4.080471257E0,1.286847639E1
4.624429042E0,1.102081452E1,1.027435312E0,2.085245273E1,2.360802323E1
4.634470042E0,9.137434545E0,-2.086556101E0,3.269545476E1,3.401233877E1
4.644511042E0,7.042397642E0,-8.221523176E0,3.110365088E1,3.293365916E1
4.654552042E0,1.730143457E0,-6.943458660E0,3.069816284E1,3.152113920E1
4.664594042E0,-1.254528012E0,-5.471183553E0,2.920029564E1,2.973491139E1
4.674635042E0,-2.213307949E0,-5.770974392E0,2.444341263E1,2.521276063E1
4.684676042E0,-1.029443129E1,-7.702312061E0,1.642211098E1,2.085633371E1
4.694717042E0,-2.044088827E1,-1.187789588E1,5.885362303E0,2.436291881E1
4.704758042E0,-2.918630910E1,-1.185911463E1,-3.035559202E0,3.164954752E1
4.714800042E0,-2.841352003E1,-8.142767614E0,-1.069516788E1,3.143277590E1
4.724841042E0,-2.091492438E1,-7.006272374E0,-1.413274362E1,2.619649512E1
4.734882042E0,-1.088213961E1,-9.083727284E0,-1.226044412E1,1.874175963E1
4.744923042E0,-9.893652606E-1,-8.373526810E0,-7.129300715E0,1.104181704E1
4.754965042E0,9.361340804E0,-5.202797524E0,-1.281940051E0,1.078643472E1
4.765006042E0,1.870805071E1,1.851608545E-1,6.349937035E0,1.975720492E1
4.775047042E0,2.121786160E1,7.162953195E0,2.206375257E1,3.143747329E1
4.785088042E0,2.246252566E1,2.757477027E0,2.770942873E1,3.577682461E1
4.795129042E0,1.770481117E1,-3.079190248E0,2.576181241E1,3.141039207E1
4.805171042E0,1.045947480E1,-5.073753567E0,2.646246789E1,2.890338726E1
4.815212042E0,5.950179858E0,-6.108290908E0,2.863011025E1,2.987304925E1
4.825253042E0,4.064273885E0,-9.611521527E0,2.683643241E1,2.879398849E1
4.835294042E0,1.058749491E-1,-1.327280999E1,2.089863637E1,2.475745740E1
4.845336042E0,-1.036113399E1,-1.641658185E1,1.206958398E1,2.285896137E1
4.855377042E0,-2.214479497E1,-1.940839511E1,2.773390810E0,2.957650152E1
4.865418042E0,-2.682266807E1,-1.786260647E1,-5.722894492E0,3.273041023E1
4.875459042E0,-2.232241701E1,-1.404113880E1,-1.466807142E1,3.017608655E1
4.885500042E0,-1.444881837E1,-1.109214821E1,-1.930369370E1,2.654122632E1
4.895542042E0,-3.487532892E0,-9.185633728E0,-1.758265699E1,2.014171243E1
4.905583042E0,8.130391982E0,-7.286118361E0,-1.380539310E1,1.760055889E1
4.915624042E0,1.783040001E1,-5.183807521E0,-9.524932449E0,2.086910068E1
4.925665042E0,2.276567338E1,-1.064907194E0,-4.794197602E0,2.328935900E1
4.935707042E0,2.161505361E1,1.953495254E0,3.407008839E0,2.196894161E1
4.945748042E0,1.754445713E1,1.962327766E0,1.840114556E1,2.550021302E1
4.955789042E0,1.424498911E1,-5.556366960E0,2.636950652E1,3.048186022E1
4.965830042E0,1.001595297E1,-9.107123163E0,2.857852378E1,3.162263473E1
4.975871042E0,6.603876348E0,-6.745702318E0,3.332283762E1,3.463419104E1
4.985913042E0,6.378756791E0,-7.898810082E0,3.416732758E1,3.564387764E1
4.995954042E0,5.169191236E0,-1.511695865E1,2.575364034E1,3.030664890E1
5.005995042E0,-7.910198704E0,-1.891366103E1,1.538394018E1,2.563129791E1
5.016036042E0,-2.511976942E1,-2.122836788E1,6.168349414E0,3.346184324E1
5.026078042E0,-2.680055390E1,-2.246388455E1,-4.471878610E0,3.525469467E1
5.036119042E0,-2.181137270E1,-1.949505085E1,-1.382997012E1,3.235832289E1
5.046160042E0,-1.199808774E1,-1.566142565E1,-1.954204960E1,2.776915673E1
5.056201042E0,3.985757473E-1,-1.015508513E1,-1.853096427E1,2.113483507E1
5.066242042E0,1.372527923E1,-6.527236893E0,-1.490222083E1,2.128530707E1
5.076284042E0,2.415621377E1,-3.737922653E0,-1.232792917E1,2.737649662E1
5.086325042E0,2.937502214E1,-5.745327920E-1,-1.192073492E1,3.170687520E1
5.096366042E0,2.886036191E1,-2.596900499E0,-7.742492958E0,2.999350895E1
5.106407042E0,2.550908639E1,-5.090127525E0,-1.970716327E-1,2.601272235E1
5.116449042E0,2.191355865E1,-5.422848129E0,1.014062262E1,2.474759709E1
5.126490042E0,1.836537697E1,-2.503878607E0,2.072543015E1,2.780467469E1
5.136531042E0,1.618516543E1,-2.950533085E0,2.635037677E1,3.106457116E1
5.146572042E0,1.428921043E1,-8.951262707E0,2.363875390E1,2.903613825E1
5.156613042E0,7.730169366E0,-1.305450068E1,1.442272342E1,2.093299924E1
5.166655042E0,-3.680118833E0,-1.312386035E1,2.004124394E0,1.377662875E1
5.176696042E0,-1.370892574E1,-1.626136752E1,-3.656154312E0,2.158087539E1
5.186737042E0,-1.753145760E1,-1.178395218E1,-1.140319787E1,2.400513395E1
5.196778042E0,-1.097598158E1,-7.742843791E0,-1.883366527E1,2.313289323E1
5.206820042E0,3.679559255E0,-4.790146651E0,-2.025990057E1,2.114115021E1
5.216861042E0,1.468758474E1,-1.695858600E0,-1.536661137E1,2.132448891E1
5.226902042E0,2.314095470E1,-3.835761774E-1,-9.593587532E0,2.505369906E1
5.236943042E0,2.764114027E1,-3.884451538E-1,-4.854288853E0,2.806684245E1
5.246984042E0,2.535893457E1,1.058752122E0,-5.325322419E-1,2.538661280E1
5.257026042E0,2.072731062E1,2.123873324E0,5.059275861E0,2.144128064E1
5.267067042E0,1.883555158E1,-6.069833770E-1,1.186836258E1,2.227115764E1
5.277108042E0,1.943438949E1,-4.642643035E0,1.755650824E1,2.659850768E1
5.287149042E0,1.825231989E1,-7.535887440E0,2.037678407E1,2.837516713E1
5.297191042E0,1.415388715E1,-1.161481679E1,2.028876243E1,2.732892920E1
5.307232042E0,6.264061317E0,-1.720058121E1,1.783734416E1,2.555913349E1
5.317273042E0,-5.857979207E0,-1.932460334E1,1.431747587E1,2.475371346E1
5.327314042E0,-2.039734288E1,-1.776302722E1,8.495239527E0,2.835041141E1
5.337355042E0,-3.238675686E1,-1.599811066E1,1.303961250E0,3.614611846E1
5.347397042E0,-3.827558130E1,-1.482255368E1,-7.453123026E0,4.171663055E1
5.357438042E0,-3.658645401E1,-1.341280402E1,-1.443346124E1,4.155474380E1
5.367479042E0,-2.567750726E1,-1.658871219E1,-1.467587979E1,3.391019314E1
5.377520042E0,-1.391255268E1,-2.182459911E1,-9.140527137E0,2.744852427E1
5.387562042E0,-4.265962771E0,-2.091347427E1,-1.872267927E0,2.142608764E1
5.397603042E0,6.918996248E0,-1.436209481E1,4.869233167E0,1.666888443E1
5.407644042E0,1.878019248E1,-6.523222779E0,1.027266912E1,2.237802038E1
5.417685042E0,2.583668016E1,9.467899293E-1,1.847984440E1,3.177947611E1
5.427726042E0,2.450749578E1,3.788169239E0,3.125208361E1,3.989561762E1
5.437768042E0,1.800918681E1,-5.416758839E0,3.394809676E1,3.880908862E1
5.447809042E0,9.903564806E0,-1.150074813E1,3.092038043E1,3.444441506E1
5.457850125E0,1.753633184E0,-1.332828135E1,3.082231326E1,3.362637816E1
5.467891125E0,-6.444652573E0,-1.544676618E1,2.962933392E1,3.402989216E1
5.477933125E0,-1.195670349E1,-1.388559819E1,2.652006063E1,3.223486018E1
5.487974125E0,-1.790050695E1,-1.025007548E1,2.218435957E1,3.029254044E1
5.498015125E0,-3.037311612E1,-7.261986317E0,1.491204298E1,3.460681514E1
5.508056125E0,-3.867489701E1,-6.018843711E0,4.797801826E0,3.943340007E1
5.518097125E0,-3.832295544E1,-5.555882810E0,-4.865392715E0,3.902805137E1
5.528139125E0,-3.006112975E1,-6.553940542E0,-8.410055535E0,3.189599806E1
5.538180125E0,-1.694460180E1,-1.256268436E1,-4.389752712E0,2.154554472E1
5.548221125E0,-4.422609386E0,-1.801423998E1,4.108104029E0,1.899865349E1
5.558262125E0,7.770716298E0,-1.900199608E1,1.632890286E1,2.623152598E1
5.568304125E0,1.498595763E1,-9.862579333E0,2.873013974E1,3.387137917E1
5.578345125E0,1.940382610E1,5.113190113E0,4.589629254E1,5.009114542E1
5.588386125E0,3.415126177E1,5.514252974E0,5.133279977E1,6.190130854E1
5.598427125E0,4.205982209E1,-3.767646097E-1,4.044525148E1,5.835228318E1
5.608468125E0,3.325682723E1,-5.790329261E0,3.329979023E1,4.741751258E1
5.618510125E0,1.959513296E1,-1.146977426E1,3.162646212E1,3.893273769E1
5.628551125E0,1.288249665E1,-1.942976902E1,2.747640315E1,3.603369776E1
5.638592125E0,5.598887327E0,-2.104110963E1,2.372353618E1,3.220065221E1
5.648633125E0,-1.061763731E0,-1.949367441E1,1.800758701E1,2.655944040E1
5.658675125E0,-6.613101500E0,-1.933155919E1,1.239704794E1,2.389830726E1
5.668716125E0,-1.878986845E1,-1.661265303E1,6.571051834E0,2.592716952E1
5.678757125E0,-3.084969227E1,-1.243188331E1,-4.167232243E0,3.352045734E1
5.688798125E0,-3.806829751E1,-6.836863918E0,-1.601626861E1,4.186237981E1
5.698839125E0,-3.629076032E1,-2.495194615E0,-2.322534172E1,4.315856553E1
5.708881125E0,-2.291791617E1,-5.802872123E0,-2.077477831E1,3.147214038E1
5.718922125E0,-9.693528142E0,-1.028395893E1,-1.391665977E1,1.983425618E1
5.728963125E0,-4.099324727E0,-1.184222553E1,-5.221771154E0,1.357606948E1
5.739004125E0,-1.667689346E0,-9.915903600E0,5.095054974E0,1.127235189E1
5.749046125E0,-3.410784678E-1,-7.254310092E0,1.359298597E1,1.541137947E1
5.759087125E0,4.074042243E0,-5.139714838E0,1.777763356E1,1.894884545E1
5.769128125E0,1.765170910E1,-1.443030843E0,1.991491485E1,2.665087251E1
5.779169125E0,3.103808020E1,6.525852272E-1,2.217122205E1,3.814906784E1
5.789210125E0,3.862334328E1,-5.737507269E-1,2.610323133E1,4.662049466E1
5.799252125E0,3.614126573E1,-4.151628655E0,2.867558756E1,4.632187853E1
5.809293125E0,2.833836460E1,-9.704869986E0,2.631779140E1,3.987321850E1
5.819334125E0,2.206463433E1,-1.872207584E1,2.114669163E1,3.584057447E1
5.829375125E0,1.407686997E1,-2.592353704E1,1.652376015E1,3.381157627E1
5.839417125E0,4.297846469E0,-2.871903237E1,1.296076514E1,3.179993298E1
5.849458125E0,-3.333153242E0,-3.067119314E1,9.298966216E0,3.222270585E1
5.859499125E0,-1.529024908E1,-3.210745642E1,5.508866519E0,3.598649865E1
5.869540125E0,-3.383057006E1,-3.091211948E1,-7.802846164E-2,4.582655005E1
5.879581125E0,-5.188727018E1,-2.401528184E1,-9.034201952E0,5.788470759E1
5.889623125E0,-5.747659088E1,-1.521446214E1,-2.105289762E1,6.307347188E1
5.899664125E0,-4.498157752E1,-1.453670904E1,-2.364162371E1,5.285437160E1
5.909705125E0,-2.847335342E1,-2.316482771E1,-1.816687335E1,4.095578574E1
5.919746125E0,-1.683186982E1,-2.791693706E1,-9.776473235E0,3.403302286E1
5.929788125E0,-1.411281280E1,-2.942327102E1,-3.329912131E0,3.280226635E1
5.939829125E0,-1.086091422E1,-3.048087095E1,2.051671028E-1,3.235869350E1
5.949870125E0,1.597740275E0,-2.716130605E1,4.496536903E0,2.757731250E1
5.959911125E0,2.894791578E1,-1.763014457E1,2.018537664E1,3.944937586E1
5.969952125E0,5.304417688E1,-7.462189718E0,4.396171552E1,6.929647471E1
5.979994125E0,4.880088055E1,-3.746765982E0,4.439095260E1,6.607662878E1
5.990035125E0,3.522927316E1,-4.423894604E0,3.317495685E1,4.859269794E1
6.000076125E0,2.592239800E1,-1.102707455E1,2.644619860E1,3.863895070E1
6.010117125E0,1.378760587E1,-1.837369405E1,2.395421352E1,3.318877904E1
6.020159125E0,2.382424921E0,-2.254009950E1,2.466059225E1,3.349443005E1
6.030200125E0,-3.807874940E0,-2.491777853E1,2.391502080E1,3.474656556E1
6.040241125E0,-1.385636796E1,-2.508372952E1,2.069036791E1,3.534520822E1
6.050282125E0,-2.869957050E1,-2.284816590E1,1.459621031E1,3.948105099E1
6.060323125E0,-3.480600725E1,-1.948680978E1,4.605916966E0,4.015480504E1
6.070365125E0,-3.284164919E1,-1.495199116E1,-5.847426152E0,3.655582517E1
6.080406125E0,-2.247938903E1,-1.546855875E1,-1.145857568E1,2.959557733E1
6.090447125E0,-9.859769161E0,-2.164447914E1,-9.620100562E0,2.565628305E1
6.100488125E0,-4.124123061E0,-2.798363741E1,-2.477183436E0,2.839416827E1
6.110530125E0,-5.426748807E0,-3.223778150E1,1.231721474E1,3.493476689E1
6.120571125E0,-1.219770116E1,-2.898451233E1,3.475853020E1,4.687260704E1
6.130612125E0,-9.982058998E0,-2.182711809E1,6.088722967E1,6.544707268E1
6.140653125E0,1.870585332E1,-2.098820870E1,5.975162086E1,6.603536968E1
6.150694125E0,3.577720171E1,-8.874633776E0,4.002204404E1,5.441076452E1
6.160736125E0,3.858087612E1,-2.218375146E0,2.515356165E1,4.610972625E1
6.170777125E0,3.092796543E1,-8.665181834E-1,1.327727141E1,3.366861797E1
6.180818125E0,1.817885781E1,-2.954463583E0,8.503636129E0,2.028574755E1
6.190859125E0,6.354511896E0,-2.799066811E0,1.098922669E1,1.299914227E1
6.200900125E0,-3.599715525E-1,-2.108360369E0,1.426975324E1,1.442915869E1
6.210942125E0,1.251217611E0,-3.638973731E0,1.450256715E1,1.500440366E1
6.220983125E0,5.747490220E0,-3.174842802E0,1.357283881E1,1.507763987E1
6.231024125E0,7.176388927E0,-1.955225299E0,1.160917071E1,1.378754179E1
6.241065125E0,1.993209250E0,-2.178299500E0,8.179231435E0,8.695843760E0
6.251107125E0,-8.841653726E0,-4.242857206E0,1.510255111E0,9.922577708E0
6.261148125E0,-1.745372705E1,-6.305265477E0,-7.113703852E0,1.987444951E1
6.271189125E0,-2.036210288E1,-6.025959188E0,-1.488475286E1,2.593228269E1
6.281230125E0,-1.689900170E1,-4.292134616E0,-1.865055269E1,2.553119257E1
6.291271125E0,-9.779624299E0,-7.492540276E0,-1.414380071E1,1.875703360E1
6.301313125E0,-3.216449250E0,-1.074023588E1,-9.771970294E0,1.487244485E1
6.311354125E0,7.402463919E-1,-1.429136923E1,-7.213579558E0,1.602582070E1
6.321395125E0,5.497821128E0,-1.502727172E1,-3.484498479E0,1.637640566E1
6.331436125E0,4.996066875E0,-7.903537556E0,1.090101326E1,1.436170882E1
6.341478125E0,1.017091471E1,1.285596900E0,1.695711952E1,1.981525089E1
6.351519125E0,2.573903400E1,4.218207392E0,1.507635793E1,3.012619646E1
6.361560125E0,3.830213935E1,1.715617219E0,1.088306932E1,3.985521822E1
6.371601125E0,4.227948093E1,-4.788028497E0,1.127142969E1,4.401732445E1
6.381642125E0,3.397342923E1,-9.700710277E0,1.513958504E1,3.843832344E1
6.391684125E0,2.041018337E1,-9.301126762E0,2.035978972E1,3.029203826E1
6.401725125E0,1.232802858E1,-9.565451900E0,2.285301441E1,2.767197908E1
6.411766125E0,1.382890826E1,-1.523552498E1,2.106749227E1,2.944824538E1
6.421807125E0,1.583182170E1,-1.918221896E1,1.828256169E1,3.086836835E1
6.431849125E0,1.291371493E1,-2.062399499E1,1.698415704E1,2.967448051E1
6.441890125E0,1.231729572E0,-2.334293156E1,1.397639375E1,2.723507286E1
6.451931125E0,-1.750715540E1,-2.599425327E1,3.984445066E0,3.159236451E1
6.461972375E0,-3.048978445E1,-2.429866598E1,-9.881226103E0,4.022052652E1
6.472013375E0,-3.142176280E1,-1.602097211E1,-1.742143990E1,3.933834380E1
6.482055375E0,-2.512499683E1,-1.252889915E1,-1.870470610E1,3.373580901E1
6.492096375E0,-1.334726141E1,-1.072219956E1,-1.622340973E1,2.358630903E1
6.502137375E0,-1.930691844E0,-8.406104572E0,-1.329493936E1,1.584757324E1
6.512178375E0,9.895623118E0,-7.698634163E0,-1.162308592E1,1.709644557E1
6.522219375E0,2.035326189E1,-6.430836772E0,-9.732109825E0,2.345900452E1
6.532261375E0,2.648952413E1,-5.783804353E0,-7.526125513E0,2.813876057E1
6.542302375E0,3.022151186E1,-6.059388889E0,-4.678612182E0,3.117603863E1
6.552343375E0,3.299052398E1,-7.179636471E0,3.927420387E0,3.399038810E1
6.562384375E0,3.487803560E1,-4.566283076E0,1.394008488E1,3.783720754E1
6.572426375E0,3.183441952E1,4.517535424E-1,2.497074728E1,4.046198916E1
6.582467375E0,2.425782434E1,-4.930524266E0,2.689497006E1,3.655258576E1
6.592508375E0,2.211675407E1,-1.492379355E1,1.719052984E1,3.173932483E1
