"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.228433000E0,1.992945980E0,-3.405310807E0,1.942480123E1,1.982147518E1
3.238474000E0,-1.972915611E0,-4.381794067E0,2.565415581E1,2.610034915E1
3.248515000E0,-3.544085700E0,-5.303694153E0,2.683412861E1,2.758188125E1
3.258557000E0,-4.893049461E0,-5.208050662E0,2.408466022E1,2.512243186E1
3.268598000E0,-7.324917560E0,-5.099409980E0,1.779330878E1,1.990628636E1
3.278639000E0,-1.201939616E1,-5.364195294E0,5.727308555E0,1.435418192E1
3.288680000E0,-1.413377975E1,-5.131443951E0,-1.415533375E1,2.065112396E1
3.298722000E0,-6.984198550E0,-3.748858700E0,-2.451360261E1,2.576333992E1
3.308763000E0,-7.958155813E0,-5.701850363E0,-2.078017880E1,2.297083308E1
3.318804000E0,-1.245492485E1,-6.888111255E0,-1.438913935E1,2.023903557E1
3.328845000E0,-9.444159012E0,-5.261950881E0,-9.423320121E0,1.434152114E1
3.338887000E0,-2.937224822E0,-3.730176262E0,-3.146338211E0,5.695695632E0
3.348928000E0,6.330125499E0,-2.176852022E0,4.287134662E0,7.949131850E0
3.358969000E0,1.623995150E1,-1.246770803E0,1.491448595E1,2.208466331E1
3.369010000E0,1.542704702E1,-1.445244891E0,2.575523312E1,3.005685522E1
3.379051000E0,6.820129187E0,-1.719552103E0,3.184557132E1,3.261305620E1
3.389093000E0,2.297620121E0,-4.175401973E0,3.154613541E1,3.190410161E1
3.399134208E0,2.992546791E0,-3.960623801E0,2.966270047E1,3.007520036E1
3.409175208E0,6.539894945E0,-2.193885838E0,2.813621232E1,2.896946331E1
3.419216208E0,7.860926557E0,-5.303156794E0,2.469608017E1,2.645399808E1
3.429258208E0,3.395103908E-1,-1.478402638E1,1.548408194E1,2.141120026E1
3.439299208E0,-1.042972885E1,-1.503556073E1,3.376884568E0,1.860781233E1
3.449340208E0,-1.956065427E1,-8.457029727E0,-3.674452296E0,2.162503519E1
3.459381208E0,-2.186165408E1,-1.089593787E1,-9.176082886E0,2.609317686E1
3.469423208E0,-1.389827378E1,-1.131938622E1,-1.004586498E1,2.054774736E1
3.479464208E0,-2.925032208E0,-9.378328720E0,-5.566559241E0,1.129138808E1
3.489505208E0,7.090678686E0,-7.748429636E0,1.012184020E0,1.055179618E1
3.499546208E0,1.686371493E1,-6.589278774E0,1.101109528E1,2.119074551E1
3.509588208E0,2.166009354E1,-3.836471918E0,2.662084791E1,3.453328413E1
3.519629208E0,1.900803275E1,-1.376496253E0,3.754407123E1,4.210412492E1
3.529670208E0,1.134429886E1,-5.556115530E0,3.721433271E1,3.929974676E1
3.539711208E0,3.079607154E0,-9.796045035E0,3.299060584E1,3.455179521E1
3.549753208E0,-1.791961098E-1,-1.193391455E1,2.947249289E1,3.179745689E1
3.559794208E0,4.744997960E-1,-1.517747383E1,2.383706572E1,2.826281239E1
3.569835208E0,-8.214838055E-1,-1.947795476E1,1.546231860E1,2.488270190E1
3.579876208E0,-7.466398544E0,-2.118082066E1,1.770024683E0,2.252792175E1
3.589918208E0,-1.413075323E1,-1.474206325E1,-1.215996323E1,2.376702172E1
3.599959208E0,-1.760006766E1,-1.210544262E1,-1.912526241E1,2.867193374E1
3.610000208E0,-1.806441376E1,-1.304582341E1,-1.986969716E1,2.985500659E1
3.620041208E0,-1.191747568E1,-1.054956987E1,-1.536540451E1,2.212273281E1
3.630083208E0,-3.463462244E0,-7.914673578E0,-9.369105322E0,1.274432278E1
3.640124208E0,4.086374314E0,-5.139893762E0,-3.691746606E0,7.532991167E0
3.650165208E0,1.084507996E1,-2.982755336E0,3.460238382E0,1.176800061E1
3.660206208E0,1.666748822E1,-2.146823353E0,1.151669466E1,2.037273349E1
3.670248208E0,1.528256116E1,-1.620871568E-1,1.815176181E1,2.372908352E1
3.680289208E0,7.518583190E0,4.681859726E-1,1.998289224E1,2.135566139E1
3.690330208E0,1.428727091E0,-2.153679798E0,1.878676592E1,1.896370669E1
3.700371208E0,-7.823152082E-1,-4.497314583E0,1.737496272E1,1.796460924E1
3.710413208E0,-7.355656958E-1,-6.230080808E0,1.489630695E1,1.616338222E1
3.720454208E0,8.640883729E-2,-8.479050926E0,1.112556271E1,1.398856378E1
3.730495208E0,-1.000891146E0,-1.127857265E1,5.268995022E0,1.248880669E1
3.740536208E0,-5.560196301E0,-1.188681055E1,-6.363937608E0,1.458464089E1
3.750577208E0,-6.987881126E0,-9.729224224E0,-1.963132723E1,2.299733235E1
3.760619208E0,-4.271592178E0,-6.767899518E0,-2.573323122E1,2.694902879E1
3.770660208E0,-4.617423409E0,-5.585154557E0,-2.379284206E1,2.487194974E1
3.780701208E0,-2.503707576E0,-3.250987583E0,-1.814277815E1,1.860101801E1
3.790742208E0,2.948022290E0,9.276198328E-2,-1.400674314E1,1.431391958E1
3.800784208E0,7.909917453E0,1.834889016E0,-1.112627607E1,1.377416535E1
3.810825208E0,1.169022482E1,8.637255532E-1,-7.344061344E0,1.383266479E1
3.820866208E0,1.206611308E1,-4.464033401E-1,-7.006619114E-1,1.209468015E1
3.830907208E0,9.009030858E0,-1.731711388E-1,9.383661965E0,1.300944799E1
3.840949208E0,8.033942159E0,-2.922432536E-1,1.794375998E1,1.966235375E1
3.850990208E0,9.864373258E0,-2.051475146E0,2.097604883E1,2.327034668E1
3.861031208E0,1.172253536E1,-2.488144042E0,1.984159544E1,2.317968088E1
3.871072208E0,1.118341272E1,-2.737740043E0,1.637478479E1,2.001743034E1
3.881114208E0,8.518275218E0,-5.241547607E0,1.159114258E1,1.530978185E1
3.891155208E0,1.873360479E0,-9.804665585E0,3.405752564E0,1.054704211E1
3.901196208E0,-1.001027766E1,-1.218324216E1,-1.240633917E1,2.006375588E1
3.911237208E0,-1.140414862E1,-9.408284590E0,-2.579998070E1,2.973565921E1
3.921279208E0,-1.054510727E1,-6.377608983E0,-2.946144866E1,3.193509263E1
3.931320208E0,-9.202910496E0,-7.688819611E0,-2.652774854E1,2.911241920E1
3.941361208E0,-4.009737197E0,-7.044016151E0,-2.023115332E1,2.179439654E1
3.951402208E0,1.751792188E0,-5.653085754E0,-1.523163308E1,1.634101590E1
3.961443208E0,5.883058500E0,-5.903355939E0,-1.135557463E1,1.408577523E1
3.971485208E0,7.493517346E0,-8.663763299E0,-6.646392623E0,1.324341843E1
3.981526208E0,6.129193534E0,-8.731213270E0,2.137988795E0,1.087989405E1
3.991567208E0,3.674307870E0,-5.348370974E0,1.676090450E1,1.797313357E1
4.001608208E0,3.570409280E0,-4.581806265E0,2.694903342E1,2.756793741E1
4.011650208E0,5.443850158E0,-6.299566780E0,2.749722392E1,2.873007778E1
4.021691208E0,5.768888106E0,-6.136984949E0,2.326719375E1,2.474479661E1
4.031732208E0,4.959593114E0,-6.410425896E0,1.783636300E1,1.959150247E1
4.041773208E0,3.026463566E0,-9.306340140E0,1.111448691E1,1.480875646E1
4.051815208E0,-2.168688870E0,-1.218589797E1,2.027833538E0,1.254238532E1
4.061856208E0,-9.757114273E0,-8.910817516E0,-7.619084548E0,1.525301272E1
4.071897208E0,-1.391614170E1,-5.271684156E0,-1.290029323E1,1.969434485E1
4.081938208E0,-1.596537327E1,-6.200430163E0,-1.475987387E1,2.260956335E1
4.091980208E0,-1.573444217E1,-7.651450056E0,-1.510274290E1,2.311298772E1
4.102021208E0,-1.308800172E1,-8.263704990E0,-1.353486348E1,2.056154514E1
4.112062208E0,-8.814591057E0,-9.413478087E0,-1.031940709E1,1.651668090E1
4.122103208E0,-2.849794915E0,-1.091632361E1,-6.301133834E0,1.292252838E1
4.132145208E0,2.504744579E0,-1.112842902E1,1.434844741E0,1.149671506E1
4.142186208E0,5.962097068E0,-8.448180551E0,1.789205422E1,2.066504199E1
4.152227208E0,6.229712434E0,-5.760820118E0,3.638541972E1,3.736168002E1
4.162268208E0,1.359864140E0,-8.131274326E0,4.241007030E1,4.320394561E1
4.172310208E0,-4.257399232E0,-1.080050430E1,3.795747406E1,3.969315027E1
4.182351208E0,-8.883123933E0,-1.167850349E1,3.263715802E1,3.578381504E1
4.192392208E0,-1.199444258E1,-1.415703179E1,2.684948808E1,3.263714467E1
4.202433208E0,-1.574853162E1,-1.710178197E1,1.908455409E1,3.007835434E1
4.212475208E0,-1.831988329E1,-1.482580474E1,6.744969662E0,2.451361307E1
4.222516208E0,-1.916860782E1,-7.272366879E0,-5.518085824E0,2.123139460E1
4.232557208E0,-1.451868324E1,-5.639533077E0,-1.190055267E1,1.960152163E1
4.242598208E0,-5.796818501E0,-6.171691682E0,-1.239574284E1,1.501157299E1
4.252640208E0,2.446990315E0,-3.426277168E0,-9.794951606E0,1.066152962E1
4.262681208E0,7.040948702E0,-6.502489722E-1,-6.265718418E0,9.447592796E0
4.272722208E0,9.144764029E0,1.357452748E0,-1.537136516E0,9.371882190E0
4.282763208E0,1.072074828E1,3.922477151E0,8.016268365E0,1.394922324E1
4.292804208E0,1.265147784E1,5.593531862E0,2.204546247E1,2.602594678E1
4.302846208E0,1.254091283E1,3.735897177E0,3.276218319E1,3.527877648E1
4.312887208E0,6.797610390E0,1.350223836E0,3.731056618E1,3.794876757E1
4.322928208E0,4.619721365E0,-2.411134458E0,3.262594540E1,3.303948711E1
4.332969208E0,5.475642639E0,-6.630201098E0,2.581235808E1,2.720698547E1
4.343011208E0,4.317251916E0,-1.178361187E1,1.847219274E1,2.233190716E1
4.353052208E0,-2.013288589E0,-1.774233860E1,8.419721568E0,1.974172285E1
4.363093208E0,-1.334775375E1,-1.743635498E1,-1.051892812E1,2.434824129E1
4.373134208E0,-1.541021523E1,-9.486212187E0,-2.544196036E1,3.122108746E1
4.383176208E0,-9.095055680E0,-5.615355425E0,-2.824329355E1,3.019827619E1
4.393217208E0,-7.322830689E0,-6.226573064E0,-2.234132457E1,2.432136602E1
4.403258333E0,-6.645880991E0,-5.161104537E0,-1.482049546E1,1.704264710E1
4.413299333E0,-7.165104970E0,-4.368287584E0,-7.526637145E0,1.127257434E1
4.423341333E0,-7.361158018E0,-3.042650705E0,-2.681036085E-1,7.969708290E0
4.433382333E0,-2.056876658E0,-3.624607707E0,6.705366470E0,7.894964352E0
4.443423333E0,5.334089150E0,-4.669758328E0,1.472859361E1,1.634596646E1
4.453464333E0,5.225979395E0,-3.533559542E0,2.273348329E1,2.359254472E1
4.463506333E0,-1.110149440E-1,-4.709954427E0,2.646722285E1,2.688326394E1
4.473547333E0,-3.636281088E0,-7.976382753E0,2.874042149E1,3.004757976E1
4.483588333E0,-3.788751622E0,-1.116082844E1,2.840667879E1,3.075480662E1
4.493629333E0,-2.234640639E0,-1.334655975E1,2.466749431E1,2.813555671E1
4.503671333E0,-1.876675558E0,-1.494225204E1,1.908053355E1,2.430760308E1
4.513712333E0,-6.507327708E0,-1.873567880E1,5.891565614E0,2.069013096E1
4.523753333E0,-1.236897078E1,-1.831399164E1,-1.557745612E1,2.703795235E1
4.533794333E0,-4.897047494E0,-1.154435667E1,-2.713827972E1,2.989547576E1
4.543836333E0,-4.377559806E0,-9.442423559E0,-2.512992720E1,2.719991974E1
4.553877333E0,-5.481278186E0,-8.939379995E0,-1.874635815E1,2.147982470E1
4.563918333E0,-2.679009732E0,-6.744595440E0,-1.263234224E1,1.456855282E1
4.573959333E0,-8.056936920E-2,-5.236171092E0,-7.420780322E0,9.082508448E0
4.584001333E0,3.401308096E0,-3.551489444E0,-1.485796793E0,5.137077588E0
4.594042333E0,7.378816609E0,-4.627299941E0,3.903322842E0,9.544357941E0
4.604083333E0,8.202744259E0,-5.205355681E0,9.613781476E0,1.366768215E1
4.614124333E0,5.092933019E0,-4.656179924E0,1.661202855E1,1.798825924E1
4.624165333E0,1.858725191E0,-6.260115616E0,2.231245336E1,2.324842966E1
4.634207333E0,1.148427653E0,-8.242809965E0,2.483212383E1,2.618963872E1
4.644248333E0,2.961970823E0,-8.831565524E0,2.352788133E1,2.530476281E1
4.654289333E0,6.051796280E0,-9.127993045E0,2.007392403E1,2.286715813E1
4.664330333E0,7.681735125E0,-1.055589539E1,1.586829078E1,2.054844603E1
4.674372333E0,3.765291131E0,-1.504409767E1,7.292811669E0,1.713731000E1
4.684413333E0,-2.811947057E0,-1.884376341E1,-1.033061971E1,2.167293633E1
4.694454333E0,-1.587571675E-1,-1.470049306E1,-2.414257806E1,2.826647795E1
4.704495333E0,4.080956576E0,-1.024873179E1,-2.568208446E1,2.795103168E1
4.714537333E0,5.010579665E0,-9.969364693E0,-2.047905655E1,2.332136141E1
4.724578333E0,9.499135119E0,-6.915561594E0,-1.545269759E1,1.941248111E1
4.734619333E0,1.311981174E1,-6.023152524E0,-1.195898390E1,1.874633624E1
4.744660333E0,1.284907279E1,-7.814076326E0,-7.341718365E0,1.673497204E1
4.754702333E0,8.877450380E0,-7.627528512E0,-5.689574718E-2,1.170433909E1
4.764743333E0,4.825067685E0,-5.670007596E0,7.735378650E0,1.073621661E1
4.774784333E0,6.054937404E0,-5.754954776E0,1.342770507E1,1.581407711E1
4.784825333E0,1.063202730E1,-6.195308586E0,1.674126605E1,2.077719524E1
4.794867333E0,1.376432927E1,-5.076843236E0,1.757824468E1,2.289597746E1
4.804908333E0,1.586568994E1,-3.577983763E0,1.591748809E1,2.275716397E1
4.814949333E0,1.668439486E1,-3.312822474E0,1.298206771E1,2.139808184E1
4.824990333E0,1.405829102E1,-5.078310887E0,8.024282559E0,1.696507880E1
4.835032333E0,3.332741306E0,-9.294457428E0,-3.218937240E0,1.038535798E1
4.845073333E0,-9.532395836E0,-1.304165084E1,-1.889206843E1,2.485681952E1
4.855114333E0,-7.961484048E0,-1.298449899E1,-2.879961870E1,3.257914178E1
4.865155333E0,-8.620102140E0,-1.210550694E1,-2.994629745E1,3.343097650E1
4.875197333E0,-1.017946685E1,-1.448799004E1,-2.776179405E1,3.292780906E1
4.885238333E0,-6.014596294E0,-1.545114574E1,-2.191825045E1,2.748313985E1
4.895279333E0,1.439353163E-1,-1.573239915E1,-1.478239618E1,2.158815270E1
4.905320333E0,4.712657595E0,-1.834612092E1,-7.737816939E0,2.046125865E1
4.915361333E0,5.234120473E0,-2.044339789E1,3.697703165E-1,2.110604806E1
4.925403333E0,4.058047185E0,-1.817690133E1,1.418116324E1,2.340882056E1
4.935444333E0,4.949555199E0,-1.301230834E1,3.280301079E1,3.563503588E1
4.945485333E0,7.505404150E0,-1.171563682E1,4.476178302E1,4.687434753E1
4.955526333E0,8.520010672E0,-1.385533768E1,4.218866198E1,4.521553011E1
4.965568333E0,8.234076564E0,-1.389100569E1,3.406691686E1,3.770032997E1
4.975609333E0,8.196480137E0,-1.331546075E1,2.749251340E1,3.162786864E1
4.985650333E0,5.947839217E0,-1.411892080E1,2.248503510E1,2.720840898E1
4.995691333E0,-1.629205019E0,-1.514502295E1,1.740815970E1,2.313158130E1
5.005733333E0,-1.439874632E1,-1.213261697E1,6.733324932E0,1.999654857E1
5.015774333E0,-2.307460751E1,-5.374067148E0,-7.937405214E0,2.498640653E1
5.025815333E0,-2.046878650E1,-5.489557258E0,-1.477673373E1,2.583521472E1
5.035856333E0,-1.843374028E1,-8.280615723E0,-1.216964622E1,2.358965168E1
5.045898333E0,-1.622679878E1,-8.585125265E0,-5.839762791E0,1.926437655E1
5.055939333E0,-1.309363961E1,-7.037278404E0,1.466940107E0,1.493715497E1
5.065980333E0,-9.449646040E0,-6.652300649E0,1.021505534E1,1.542388634E1
5.076021333E0,-4.275237917E0,-6.219009106E0,2.086854894E1,2.219121602E1
5.086063333E0,2.403131081E0,-9.755652469E-1,3.374191926E1,3.384145212E1
5.096104333E0,7.589025182E0,8.256753820E-1,4.266632804E1,4.334386452E1
5.106145333E0,6.181592188E0,-3.742510963E0,4.280026670E1,4.340600534E1
5.116186333E0,-6.960391027E-1,-1.089220969E1,3.671512083E1,3.830306515E1
5.126228333E0,-4.676937540E0,-1.579910653E1,3.124636971E1,3.532451177E1
5.136269333E0,-2.139038370E0,-1.816576238E1,2.814028900E1,3.356257250E1
5.146310333E0,2.025953512E0,-1.937383222E1,2.429794560E1,3.114225462E1
5.156351333E0,3.610271796E0,-1.854654476E1,1.760005246E1,2.582189442E1
5.166393333E0,-7.222612336E-1,-1.517257269E1,6.910935277E0,1.668800916E1
5.176434333E0,-8.614704575E0,-1.048048034E1,-2.336660518E0,1.376639333E1
5.186475333E0,-1.529871117E1,-7.069488961E0,-8.468176859E0,1.886102481E1
5.196516333E0,-2.163933593E1,-5.746192723E0,-1.492395142E1,2.690732086E1
5.206558333E0,-1.940342264E1,-4.406607311E0,-1.737550885E1,2.641626972E1
5.216599333E0,-1.068375762E1,-3.558592057E0,-1.326396900E1,1.739940022E1
5.226640333E0,-4.898198519E0,-3.847742718E0,-6.122881465E0,8.734251553E0
5.236681333E0,-2.542334867E0,-4.812480091E0,2.498042355E-1,5.448470736E0
5.246722333E0,-2.248206471E0,-5.207272983E0,5.142756559E0,7.656243810E0
5.256764333E0,-2.202008790E0,-3.297819103E0,9.409872694E0,1.021127601E1
5.266805333E0,1.121750901E0,-1.249996127E0,1.206055588E1,1.217693819E1
5.276846333E0,8.037298461E0,3.592997074E-1,1.442424954E1,1.651624163E1
5.286887333E0,1.507549020E1,1.904535202E0,2.206894489E1,2.679432753E1
5.296929333E0,1.574249378E1,-4.991206670E-1,3.018127833E1,3.404386573E1
5.306970333E0,9.058327564E0,-6.375244369E0,3.061011547E1,3.255266822E1
5.317011333E0,4.298461888E0,-1.046242764E1,2.565810152E1,2.804063730E1
5.327052333E0,4.906754749E0,-1.341256078E1,2.000544144E1,2.458029121E1
5.337094333E0,5.136502962E0,-1.682001752E1,1.261480410E1,2.164324223E1
5.347135333E0,-1.105884481E0,-2.077591969E1,-8.069526706E-1,2.082097481E1
5.357176333E0,-1.287008535E1,-1.941052350E1,-2.137645213E1,3.161265925E1
5.367217333E0,-1.117597039E1,-1.422930220E1,-3.452851243E1,3.898196411E1
5.377259333E0,-1.199259253E1,-1.047315378E1,-3.591809154E1,3.928891097E1
5.387300333E0,-1.463912185E1,-1.306045081E1,-3.114403642E1,3.680801908E1
5.397341333E0,-1.010974465E1,-1.398492367E1,-2.290916873E1,2.868126634E1
5.407383083E0,-6.033888597E0,-1.278563752E1,-1.456415587E1,2.029765934E1
5.417425083E0,-2.061915935E0,-1.314213173E1,-9.345846267E0,1.625767407E1
5.427466083E0,1.525596451E0,-1.771565776E1,-6.634762511E0,1.897872619E1
5.437507083E0,-1.604838502E-1,-1.929520588E1,-3.955367154E0,1.969709761E1
5.447548083E0,-5.807110185E0,-1.666242219E1,6.328730353E0,1.874597743E1
5.457590083E0,-8.432505335E0,-1.232857354E1,2.042901140E1,2.530702232E1
5.467631083E0,-1.094233319E0,-1.168657031E1,2.827282199E1,3.061250946E1
5.477672083E0,4.729825605E0,-1.369661033E1,3.098099500E1,3.420219929E1
5.487713083E0,6.325765815E0,-1.539892192E1,2.662339964E1,3.139980123E1
5.497755083E0,3.962244650E0,-1.803290897E1,1.896261041E1,2.646631410E1
5.507796083E0,-2.554592970E0,-2.080531715E1,1.154989632E1,2.393297458E1
5.517837083E0,-1.288467415E1,-2.278361732E1,1.979137487E0,2.624928630E1
5.527878083E0,-2.342040015E1,-2.089691028E1,-1.502938023E1,3.480054989E1
5.537920083E0,-1.899359714E1,-1.469202044E1,-2.838805424E1,3.718190179E1
5.547961083E0,-1.862578857E1,-1.355869556E1,-3.119737005E1,3.878187880E1
5.558002083E0,-2.549330359E1,-2.123665923E1,-2.408737567E1,4.100129132E1
5.568043083E0,-2.185854804E1,-2.798525592E1,-1.655453872E1,3.917937498E1
5.578085083E0,-1.285022937E1,-3.220481958E1,-1.117840283E1,3.643124330E1
5.588126083E0,-4.980796287E0,-3.531425192E1,-5.592516786E0,3.609959784E1
5.598167083E0,-1.992727878E0,-3.748775787E1,8.004989525E-1,3.754921774E1
5.608208083E0,-2.463823718E0,-3.131442195E1,1.329794834E1,3.411009937E1
5.618249083E0,-2.532767653E0,-1.838428921E1,3.215228819E1,3.712366681E1
5.628291083E0,6.166160801E-1,-1.013244938E1,4.513958332E1,4.626692909E1
5.638332083E0,-3.757800847E-2,-7.223523917E0,4.576328944E1,4.632989715E1
5.648373083E0,-5.296345958E0,-4.575404148E0,3.924192256E1,3.986118526E1
5.658414083E0,-6.901162241E0,-5.567587767E0,3.101064272E1,3.225343448E1
5.668456083E0,-4.619407369E0,-7.423400459E0,2.257189432E1,2.420611931E1
5.678497083E0,-3.387831433E0,-8.013206179E0,1.436997685E1,1.679836629E1
5.688538083E0,-8.498794634E0,-1.046715687E1,-1.984829167E0,1.362829520E1
5.698579083E0,-1.622894938E1,-8.259935875E0,-2.786126221E1,3.328445989E1
5.708621083E0,-8.171245308E0,-3.594704461E-1,-4.097609914E1,4.178443693E1
5.718662083E0,-6.621385251E0,9.941441900E-1,-4.053600494E1,4.108526210E1
5.728703083E0,-9.142395907E0,-5.271434480E0,-3.503123031E1,3.658631604E1
5.738744083E0,-7.551530496E0,-7.547729806E0,-2.636107015E1,2.844116484E1
5.748786083E0,-2.133009891E0,-1.018886566E1,-1.779337661E1,2.061472691E1
5.758827083E0,2.553242848E0,-1.579385456E1,-8.476540716E0,1.810570720E1
5.768868083E0,2.269050041E0,-2.157109424E1,2.868707149E0,2.187898936E1
5.778909083E0,-1.483232643E0,-2.109693417E1,1.976571495E1,2.894760954E1
5.788951083E0,-3.371206630E0,-1.413637825E1,3.924951927E1,4.185363768E1
5.798992083E0,1.798748984E-1,-1.088311961E1,4.904874636E1,5.024195624E1
5.809033083E0,5.203714952E0,-8.426830612E0,4.759083435E1,4.861046840E1
5.819074083E0,7.748076464E0,-7.132626611E0,3.895907871E1,4.035736445E1
5.829116083E0,9.252743976E0,-8.768348937E0,2.836281064E1,3.109575922E1
5.839157083E0,8.627606456E0,-1.005273196E1,1.921446519E1,2.333856648E1
5.849198083E0,3.770082924E0,-1.306559636E1,1.016014531E1,1.697503715E1
5.859239083E0,-3.388382241E0,-1.440181728E1,-3.016004359E0,1.509932970E1
5.869281083E0,-7.625541043E0,-7.637282837E0,-1.934658420E1,2.215326805E1
5.879322083E0,-1.097317506E0,1.873523909E-1,-2.678427759E1,2.680740071E1
5.889363083E0,7.939550557E0,-1.804579389E-1,-2.423281697E1,2.550094991E1
5.899404083E0,1.335071244E1,-5.956973737E-1,-1.856900275E1,2.287802966E1
5.909446083E0,1.420196062E1,-3.943227750E-1,-1.311448142E1,1.933496312E1
5.919487083E0,1.153422461E1,-1.990490441E0,-6.834805698E0,1.355414913E1
5.929528083E0,7.504193192E0,-2.956099634E0,2.059934313E0,8.324348016E0
5.939569083E0,4.247433822E0,-3.402932160E0,1.352119269E1,1.457543458E1
5.949610083E0,3.649754827E0,-3.101471940E0,2.510525429E1,2.555804436E1
5.959652083E0,5.897616313E0,-3.764197701E0,3.103062149E1,3.180959812E1
5.969693083E0,9.373507106E0,-6.293954623E0,2.876277656E1,3.089941449E1
5.979734083E0,1.009967106E1,-9.240112236E0,2.213106103E1,2.602243056E1
5.989775083E0,6.272915756E0,-1.212842451E1,1.463883417E1,2.001858185E1
5.999817083E0,-1.348970777E0,-1.537395898E1,7.295170435E0,1.707037928E1
6.009858083E0,-9.395558710E0,-1.674770734E1,-3.351571387E0,1.949346699E1
6.019899083E0,-1.538355894E1,-9.809481352E0,-1.866915737E1,2.610396995E1
6.029940083E0,-1.450502181E1,-1.443959965E0,-2.828269677E1,3.181810199E1
6.039982083E0,-6.439018196E0,-3.514474815E0,-2.615910733E1,2.716820540E1
6.050023083E0,2.592332946E0,-5.451181397E0,-1.787800687E1,1.886951770E1
6.060064083E0,7.514230523E0,-5.437308294E0,-1.072296437E1,1.417779767E1
6.070105083E0,9.172353532E0,-5.386346301E0,-4.064993677E0,1.138722834E1
6.080147083E0,8.012173560E0,-4.994139633E0,4.018550413E0,1.026085295E1
6.090188083E0,4.060863789E0,-4.186502327E0,1.318477197E1,1.441719905E1
6.100229083E0,-8.470107025E-1,-4.580028711E0,2.088257992E1,2.139570598E1
6.110270083E0,-2.955878902E0,-5.177939841E0,2.561978120E1,2.630440020E1
6.120312083E0,-2.162524589E0,-6.104515945E0,2.727893566E1,2.803715318E1
6.130353083E0,-3.714864012E-1,-8.178025739E0,2.433675942E1,2.567675926E1
6.140394083E0,-9.149763983E-1,-9.271426415E0,1.921755486E1,2.135675407E1
6.150435083E0,-4.585885575E0,-1.072603182E1,1.349257174E1,1.783613179E1
6.160477083E0,-8.999478262E0,-1.403209433E1,4.690132366E0,1.731726369E1
6.170518083E0,-1.408900411E1,-1.119058141E1,-7.874524841E0,1.964019579E1
6.180559083E0,-1.857287945E1,-2.463376991E0,-1.776168002E1,2.581661005E1
6.190600083E0,-1.668385107E1,-1.541437728E0,-1.954710510E1,2.574521770E1
6.200642083E0,-9.157751865E0,-4.525117509E0,-1.441813803E1,1.766985603E1
6.210683083E0,-2.428106878E0,-5.679263154E0,-7.867415212E0,1.000229749E1
6.220724083E0,2.167197099E0,-5.590630474E0,-3.226505291E-1,6.004664498E0
6.230765083E0,3.643862295E0,-4.647044819E0,9.355301215E0,1.106320111E1
6.240806083E0,2.892630447E0,-2.395010176E0,1.921638308E1,1.957990713E1
6.250848083E0,6.577203982E-1,-8.749656558E-1,2.373180415E1,2.375703452E1
6.260889083E0,-2.672010030E0,-2.356314472E0,2.128959291E1,2.158561145E1
6.270930083E0,-4.468714097E0,-3.345209616E0,1.706083860E1,1.795082301E1
6.280971083E0,-4.630758569E0,-3.871796994E0,1.276830988E1,1.412318923E1
6.291013083E0,-3.879118293E0,-4.792233523E0,8.432410026E0,1.044598486E1
6.301054083E0,-3.227839041E0,-5.323807991E0,3.888316548E0,7.340359799E0
6.311095083E0,-2.257679545E0,-4.856145929E0,-6.923360610E-1,5.399870316E0
6.321136083E0,-7.746234152E-1,-3.935146898E0,-5.251522372E0,6.607867263E0
6.331178083E0,1.390044324E-1,-2.956607757E0,-8.607150557E0,9.101862028E0
6.341219083E0,6.391535881E-1,-1.957899815E0,-9.721022919E0,9.936809125E0
6.351260083E0,1.108648387E0,-1.240123104E0,-8.421717222E0,8.584423541E0
6.361301083E0,1.679362582E0,-1.078790823E0,-5.872854524E0,6.202779101E0
6.371343083E0,2.381083570E0,-1.097421221E0,-2.924728737E0,3.927840436E0
6.381384083E0,3.038026727E0,-1.130790696E0,2.025153905E-1,3.247969593E0
6.391425083E0,3.711520135E0,-1.089135132E0,3.162832621E0,4.996509506E0
6.401466083E0,4.320861110E0,-1.216929538E0,5.369815053E0,6.998976492E0
6.411507708E0,4.469597027E0,-1.734802226E0,6.271407759E0,7.894136535E0
6.421548708E0,4.310640762E0,-2.463792143E0,5.763081821E0,7.606905256E0
6.431589708E0,3.691545462E0,-3.248521228E0,4.391606864E0,6.592921122E0
6.441630708E0,2.870412489E0,-3.700946615E0,2.693355584E0,5.402817599E0
6.451672708E0,2.352502964E0,-3.621255498E0,9.888735098E-1,4.430082663E0
6.461713708E0,2.359043952E0,-3.398078386E0,-9.355539197E-1,4.241142090E0
6.471754708E0,3.153772361E0,-2.725742142E0,-2.657071856E0,4.943276360E0
6.481795708E0,4.424748883E0,-1.962687516E0,-3.814108949E0,6.162627040E0
6.491837708E0,5.635830621E0,-1.384156398E0,-3.995394854E0,7.045683484E0
6.501878708E0,6.241924344E0,-9.079550618E-1,-3.110425197E0,7.032833484E0
6.511919708E0,6.137794204E0,-8.115514326E-1,-1.194542304E0,6.305399649E0
6.521960708E0,8.351503272E0,-7.136707968E-1,6.344385104E0,1.051228592E1
6.532001708E0,5.849658034E0,-1.076929069E0,5.484136890E0,8.090366664E0
