"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.434764166E-1,9.368717651E0,5.978866882E0,5.730982361E0,1.250455431E1
9.535174167E-1,1.280227753E1,5.347779236E0,9.691596222E0,1.692406836E1
9.635574166E-1,9.486372986E0,4.658312988E0,1.922227707E1,2.193597703E1
9.735984167E-1,5.511538696E0,4.961133270E0,1.977822098E1,2.112268750E1
9.836394166E-1,4.352648621E0,5.182073822E0,2.038880127E1,2.148261288E1
9.936804167E-1,4.265380096E0,5.507796478E0,2.060031143E1,2.174631280E1
1.003720417E0,3.151696014E0,4.368665314E0,1.916329971E1,1.990604130E1
1.013761417E0,-3.013233948E-1,7.572752380E-1,1.339714050E1,1.342190878E1
1.023802417E0,-5.751040649E0,-2.299817505E0,5.480253754E0,8.270236412E0
1.033843417E0,-1.012554382E1,-1.637893982E0,-4.824467468E-1,1.026849986E1
1.043884417E0,-1.046713348E1,-7.613168335E-1,-2.764301605E0,1.085273468E1
1.053924417E0,-6.222260742E0,-1.863774261E0,-1.272952881E0,6.618957039E0
1.063965417E0,2.634222107E0,-3.745211792E-1,1.576222229E0,3.092550523E0
1.074006417E0,1.407882294E1,3.919599152E0,3.736529846E0,1.508436834E1
1.084047417E0,2.401920181E1,5.238805847E0,5.310506744E0,2.515091697E1
1.094087417E0,2.810166229E1,2.634222107E0,8.975635071E0,2.961763959E1
1.104128417E0,2.357537476E1,-5.553451538E-2,1.160955780E1,2.627894997E1
1.114169417E0,1.725641510E1,2.336640930E-1,1.493893433E1,2.282564829E1
1.124210417E0,1.533650757E1,3.538491669E0,1.997371445E1,2.542987724E1
1.134250417E0,1.867082382E1,6.689439240E0,2.517734344E1,3.205069239E1
1.144291417E0,2.123574005E1,5.042414246E0,2.689247681E1,3.463506757E1
1.154332417E0,1.499012787E1,-1.504970398E0,2.057052338E1,2.549735871E1
1.164373417E0,4.300107880E0,-6.068680115E0,8.929980011E0,1.162171885E1
1.174413417E0,-2.900518341E0,-6.164929962E0,-2.370021515E0,7.213623920E0
1.184454417E0,-3.322041779E0,-2.299817505E0,-1.028211823E1,1.104749190E1
1.194495417E0,2.978805542E0,7.104226685E-1,-1.135089569E1,1.175673491E1
1.204536417E0,1.206580902E1,1.689237213E0,-8.673712921E0,1.495561986E1
1.214576417E0,2.102393051E1,2.292033691E0,-6.141279144E0,2.202213391E1
1.224617417E0,2.611664017E1,4.828958130E-1,-3.837420044E0,2.640147486E1
1.234658417E0,2.499756729E1,-3.057242432E0,-1.084943848E0,2.520718558E1
1.244699417E0,1.914698364E1,-4.557273102E0,7.269782410E0,2.098155040E1
1.254739417E0,1.430081131E1,-1.013991394E0,1.951881042E1,2.421828530E1
