"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.087330000E-1,3.556903381E0,9.244176636E0,4.241429901E0,1.077478960E1
7.186910000E-1,3.637884979E0,9.004974060E0,3.924389191E0,1.047495086E1
7.286500000E-1,3.985911255E0,8.813821564E0,3.379671936E0,1.024661512E1
7.386080000E-1,4.408931580E0,8.761430511E0,2.813100128E0,1.020366966E1
7.485670000E-1,4.765340424E0,8.877139893E0,2.304457855E0,1.033550231E1
7.585250000E-1,4.860243073E0,9.029223633E0,2.092498627E0,1.046553356E1
7.684840000E-1,4.517904968E0,9.072783051E0,2.188149719E0,1.036893711E1
7.784420000E-1,4.156257019E0,8.906778259E0,2.383643188E0,1.011369993E1
7.884010000E-1,4.109105072E0,8.607849884E0,2.465522919E0,9.851833707E0
7.983590000E-1,4.466262360E0,8.265212402E0,2.337089996E0,9.681075621E0
8.083180000E-1,4.723277893E0,8.099506989E0,2.080373840E0,9.604130509E0
8.182760000E-1,4.786296844E0,8.101003876E0,1.860481110E0,9.591469712E0
8.282340000E-1,4.546794891E0,8.050858154E0,1.820065155E0,9.423497120E0
8.381930000E-1,4.058959351E0,7.817194061E0,1.973945160E0,9.026634672E0
8.481510000E-1,3.472329254E0,7.383545837E0,2.119741974E0,8.430132005E0
8.581100000E-1,2.959346008E0,6.949897614E0,2.075583801E0,7.833699876E0
8.680678333E-1,2.683619385E0,6.569837952E0,1.785786438E0,7.318033678E0
8.780268334E-1,2.579286346E0,6.358776855E0,1.357826385E0,6.995030640E0
8.879848333E-1,2.498454437E0,6.273454285E0,9.380992126E-1,6.817516657E0
8.979438333E-1,2.391127625E0,6.149961090E0,6.382727051E-1,6.629246169E0
9.079018334E-1,2.169438629E0,5.938600616E0,4.034111023E-1,6.335312286E0
9.178608333E-1,1.834435272E0,5.726940765E0,1.704954529E-1,6.015984707E0
9.278188333E-1,1.479822693E0,5.385949860E0,9.654922485E-2,5.586381015E0
9.377778333E-1,1.285526733E0,5.024601288E0,1.721420288E-1,5.189299564E0
9.477358334E-1,1.270557861E0,4.846322021E0,3.047662354E-1,5.019366182E0
9.576948333E-1,1.362317047E0,4.830155640E0,3.555107117E-1,5.031172737E0
9.676528333E-1,1.377285919E0,4.890480194E0,4.848417664E-1,5.103800992E0
9.776118333E-1,1.207089844E0,4.884342957E0,6.129753113E-1,5.068491959E0
9.875698333E-1,8.913963318E-1,4.799319763E0,6.900650024E-1,4.929933805E0
9.975288333E-1,5.899232483E-1,4.773872681E0,6.526428223E-1,4.854257148E0
1.007486833E0,3.314108276E-1,4.783003693E0,4.679269409E-1,4.817251611E0
1.017445833E0,2.077679443E-1,4.830155640E0,1.877096558E-1,4.838264765E0
1.027403833E0,2.454895020E-1,4.909191284E0,-1.649569702E-1,4.918092614E0
1.037362833E0,2.942880249E-1,4.975353699E0,-4.463717651E-1,5.003998164E0
1.047320833E0,2.818638611E-1,5.039121094E0,-6.563850403E-1,5.089501936E0
1.057279833E0,-2.694396973E-3,5.104684753E0,-8.321195984E-1,5.172063101E0
1.067237833E0,-5.857319641E-1,5.148094482E0,-9.704319763E-1,5.271403699E0
1.077196833E0,-9.874964905E-1,5.160069580E0,-1.014739838E0,5.350809689E0
1.087154833E0,-1.129850464E0,5.284909973E0,-1.208736420E0,5.537858722E0
1.097112833E0,-1.167572021E0,5.681435394E0,-1.320703583E0,5.948629297E0
1.107071833E0,-1.086740112E0,6.152805176E0,-1.294657745E0,6.380764396E0
1.117029833E0,-8.656498718E-1,6.479276276E0,-1.200054474E0,6.646089188E0
1.126988833E0,-6.191125488E-1,6.617888031E0,-1.052611084E0,6.729616069E0
1.136946833E0,-3.594026184E-1,6.585255890E0,-8.985813904E-1,6.655990827E0
1.146905833E0,-1.892065430E-1,6.346203003E0,-7.872129822E-1,6.397639873E0
1.156863833E0,-1.701960754E-1,6.018534393E0,-8.274792480E-1,6.077536084E0
1.166822833E0,-2.996768188E-1,5.938600616E0,-9.849517822E-1,6.027181223E0
1.176780833E0,-4.480183411E-1,6.040239258E0,-1.140478363E0,6.163270367E0
1.186739833E0,-7.936495972E-1,6.029461670E0,-1.335373077E0,6.226355994E0
1.196697833E0,-1.419797516E0,6.027515717E0,-1.375789032E0,6.343466415E0
1.206656833E0,-1.996398468E0,6.065386963E0,-1.305884399E0,6.517657548E0
1.216614833E0,-2.304607544E0,5.991740112E0,-1.206191711E0,6.532003058E0
1.226573833E0,-2.368674316E0,5.896388397E0,-1.172212372E0,6.461586182E0
1.236531833E0,-2.300266571E0,5.835465088E0,-1.257085876E0,6.397198136E0
1.246490833E0,-2.340682526E0,5.930517426E0,-1.512454834E0,6.552659860E0
1.256448833E0,-2.359543304E0,6.128256226E0,-1.748663635E0,6.795645185E0
1.266407833E0,-2.354004822E0,6.377487946E0,-1.906585236E0,7.060365320E0
1.276365833E0,-2.431543579E0,6.608607330E0,-1.902992706E0,7.294345499E0
1.286324833E0,-2.553988953E0,6.744524689E0,-1.689536591E0,7.407159154E0
1.296282833E0,-2.616259460E0,6.843917999E0,-1.150507507E0,7.416717243E0
1.306241833E0,-2.518812103E0,6.790179749E0,-4.257147217E-1,7.254804508E0
1.316199833E0,-2.470612335E0,6.597829742E0,2.279759216E-1,7.048918757E0
1.326158833E0,-2.952610016E0,6.627019043E0,5.743556213E-1,7.277717477E0
1.336116833E0,-3.946692810E0,6.967111816E0,7.152127075E-1,8.039189040E0
1.346075833E0,-4.971012726E0,7.461833038E0,1.051712952E0,9.027514605E0
1.356033833E0,-5.956862640E0,7.797435150E0,1.561253357E0,9.935880408E0
1.365991833E0,-6.860234070E0,8.083190918E0,1.997745667E0,1.078850197E1
1.375950833E0,-7.433541870E0,8.826096039E0,2.370320892E0,1.178031991E1
1.385908833E0,-7.040159912E0,9.711055756E0,2.600242767E0,1.227312992E1
1.395867833E0,-6.012247467E0,1.008812164E1,2.559078369E0,1.201940930E1
1.405825833E0,-4.703219604E0,1.001507355E1,2.265389099E0,1.129397895E1
1.415784833E0,-3.403771820E0,9.782606964E0,2.147434387E0,1.057811590E1
1.425742833E0,-3.027005310E0,9.790390778E0,2.549498291E0,1.056004045E1
1.435701833E0,-3.740870819E0,1.043285477E1,3.636687469E0,1.166465039E1
1.445659833E0,-4.986131287E0,1.128727798E1,4.836442566E0,1.325350241E1
1.455618833E0,-6.134992218E0,1.209948898E1,5.901477814E0,1.479402594E1
1.465576833E0,-6.525380402E0,1.251307892E1,6.704857178E0,1.562411096E1
1.475535833E0,-6.143674164E0,1.259271332E1,7.171436920E0,1.574009747E1
1.485493833E0,-5.535638580E0,1.253732849E1,7.278015289E0,1.551764823E1
1.495452833E0,-5.115462341E0,1.261621445E1,7.186405792E0,1.539419534E1
1.505410833E0,-5.101391602E0,1.288610321E1,7.112459564E0,1.557764210E1
1.515369833E0,-5.348976746E0,1.323203384E1,6.948400726E0,1.587383207E1
1.525327833E0,-5.115013275E0,1.341839630E1,6.911876678E0,1.593708754E1
1.535286833E0,-4.438420258E0,1.335956863E1,6.919510803E0,1.568621300E1
1.545244833E0,-3.727997589E0,1.325388840E1,6.935976563E0,1.541659153E1
1.555203833E0,-3.253783722E0,1.335792206E1,7.216044159E0,1.552715310E1
1.565161833E0,-2.980751495E0,1.346465012E1,7.772287445E0,1.583003899E1
1.575120833E0,-3.019221497E0,1.337872879E1,8.431217194E0,1.609942564E1
1.585078833E0,-2.921175385E0,1.318592972E1,8.848699036E0,1.614625290E1
1.595037833E0,-2.260149994E0,1.293280609E1,8.850644989E0,1.583349829E1
1.604995833E0,-1.100960541E0,1.288894730E1,8.625662842E0,1.554796244E1
1.614954833E0,1.064286804E-1,1.308578796E1,8.344547424E0,1.552033007E1
1.624912833E0,7.720944214E-1,1.343695770E1,8.176147614E0,1.574793167E1
1.634870833E0,7.943980408E-1,1.367870499E1,8.193361816E0,1.596462390E1
1.644829833E0,3.394940186E-1,1.356374405E1,8.284971313E0,1.589752051E1
1.654787833E0,-5.164260864E-1,1.318113968E1,8.397537231E0,1.563738375E1
1.664746833E0,-1.491348724E0,1.278581177E1,8.475824432E0,1.541235554E1
1.674704833E0,-1.949396210E0,1.261651382E1,8.305179291E0,1.522998916E1
1.684663833E0,-1.469793549E0,1.270183640E1,8.040379944E0,1.510445797E1
1.694621833E0,-6.430627441E-1,1.298489777E1,7.935448151E0,1.523129794E1
1.704580833E0,1.962419128E-1,1.321901093E1,8.105195160E0,1.550725473E1
1.714538833E0,5.571414185E-1,1.321002960E1,8.421637115E0,1.567607286E1
1.724497833E0,5.637277222E-1,1.293415329E1,8.715326385E0,1.560663398E1
1.734455833E0,3.017724609E-1,1.273177414E1,8.939709778E0,1.555980560E1
1.744414833E0,1.995350647E-1,1.262220200E1,8.826395416E0,1.540341045E1
1.754372833E0,5.562432861E-1,1.257340347E1,8.138575745E0,1.498787165E1
1.764331833E0,1.271605682E0,1.247281265E1,7.317682800E0,1.451676679E1
1.774289833E0,2.143841858E0,1.253747818E1,6.873107300E0,1.445766305E1
1.784248833E0,2.699037323E0,1.251098328E1,6.919361115E0,1.454946952E1
1.794206833E0,3.168910217E0,1.232806366E1,7.282805328E0,1.466500593E1
1.804165833E0,3.545527039E0,1.237940689E1,7.546856232E0,1.492566635E1
1.814123833E0,3.762575684E0,1.274404861E1,7.542964325E0,1.527953081E1
1.824082833E0,4.022884369E0,1.279748749E1,7.272327118E0,1.525929311E1
1.834040833E0,4.319717102E0,1.260079651E1,6.811136169E0,1.496100279E1
1.843999833E0,4.685706024E0,1.247760269E1,6.091133423E0,1.465429344E1
1.853957833E0,5.135969696E0,1.251472549E1,5.416336670E0,1.457165886E1
1.863917458E0,5.402864685E0,1.242102036E1,5.170248413E0,1.449841930E1
1.873875458E0,5.487438812E0,1.216445389E1,5.177882538E0,1.431420241E1
1.883834458E0,5.474565582E0,1.179322586E1,5.262007599E0,1.402639542E1
1.893792458E0,5.336103516E0,1.140029297E1,5.244194641E0,1.363606461E1
1.903750458E0,5.463338928E0,1.115001343E1,4.802163849E0,1.331283776E1
1.913709458E0,5.838458862E0,1.093550949E1,4.167783051E0,1.307835560E1
1.923667458E0,6.012846222E0,1.071666458E1,3.597319336E0,1.280398086E1
1.933626458E0,5.568570099E0,1.032732422E1,3.225342865E0,1.216821413E1
1.943584458E0,4.699028320E0,9.814340973E0,3.000211029E0,1.128731244E1
1.953543458E0,4.141288147E0,9.263935547E0,2.634970551E0,1.048398012E1
1.963501458E0,4.184099121E0,8.851393433E0,1.928888855E0,9.978700485E0
1.973460458E0,4.513114929E0,8.821156311E0,1.217717743E0,9.983177927E0
1.983418458E0,5.103187866E0,9.061556396E0,8.286767578E-1,1.043269073E1
1.993377458E0,5.355413361E0,9.266929321E0,8.858578491E-1,1.073970090E1
2.003335458E0,5.061125336E0,9.262588348E0,1.289718018E0,1.063362145E1
2.013294458E0,4.544250183E0,9.040749664E0,1.733844452E0,1.026604017E1
2.023252458E0,4.127965851E0,8.722810822E0,1.939816132E0,9.843293012E0
2.033211458E0,3.962859192E0,8.404273224E0,2.008074188E0,9.506230764E0
2.043169458E0,4.242926788E0,8.075107727E0,1.875150604E0,9.312678579E0
2.053128458E0,4.624633026E0,7.884404297E0,1.911524963E0,9.338361175E0
2.063086458E0,4.734055481E0,7.711214447E0,2.118993530E0,9.293236418E0
2.073045458E0,4.454886017E0,7.364535370E0,2.364632721E0,8.926022549E0
2.083003458E0,4.082011414E0,6.980733490E0,2.486179962E0,8.460174232E0
2.092962458E0,3.820505219E0,6.687493286E0,2.288590851E0,8.034704392E0
2.102920458E0,3.729494476E0,6.563850403E0,1.706750793E0,7.739913399E0
2.112879458E0,3.783831482E0,6.491251373E0,1.089284821E0,7.592118709E0
2.122837458E0,3.881578217E0,6.351442108E0,6.280938721E-1,7.470071500E0
2.132796458E0,3.824546814E0,6.135291595E0,2.353106689E-1,7.233556000E0
2.142754458E0,3.651656342E0,5.913901978E0,-1.752854919E-1,6.952665362E0
2.152713458E0,3.604205017E0,5.742957458E0,-5.652246094E-1,6.803773441E0
2.162671458E0,3.787124634E0,5.463638306E0,-7.593708801E-1,6.691061251E0
2.172630458E0,4.040847015E0,5.138813782E0,-7.429051208E-1,6.579343410E0
2.182588458E0,4.231849823E0,5.073848877E0,-7.849676514E-1,6.653470490E0
2.192546458E0,3.968397675E0,5.108426971E0,-8.087681580E-1,6.519072952E0
2.202505458E0,3.307671661E0,5.107528839E0,-8.321195984E-1,6.141658220E0
2.212463458E0,2.595153351E0,5.050647125E0,-8.249345398E-1,5.737976498E0
2.222422458E0,1.881886597E0,4.865332489E0,-7.385641479E-1,5.268627373E0
2.232380458E0,1.348695374E0,4.728816376E0,-7.647596741E-1,4.976498858E0
2.242339458E0,1.240620117E0,4.755460968E0,-1.015338593E0,5.018412075E0
2.252297458E0,1.363963623E0,4.799319763E0,-1.285676422E0,5.152361674E0
2.262256458E0,1.646875305E0,4.909640350E0,-1.421444092E0,5.370034446E0
2.272214458E0,1.856589203E0,5.083878021E0,-1.540746002E0,5.627311742E0
2.282173458E0,1.686991882E0,5.272635498E0,-1.600771179E0,5.762733299E0
2.292131458E0,1.491199036E0,5.446424103E0,-1.581161957E0,5.864067121E0
2.302090458E0,1.389560394E0,5.512586517E0,-1.471290436E0,5.872323539E0
2.312048458E0,1.322649536E0,5.491630096E0,-1.338366852E0,5.805052002E0
2.322007458E0,1.240021362E0,5.439388733E0,-1.184037781E0,5.703205084E0
2.331965458E0,1.001118164E0,5.538931732E0,-1.129551086E0,5.740896095E0
2.341924458E0,7.673043823E-1,5.807473297E0,-1.200802917E0,5.979751647E0
2.351882458E0,7.388635254E-1,6.115532684E0,-1.360820160E0,6.308525250E0
2.361841458E0,7.664062500E-1,6.248456268E0,-1.546434174E0,6.482441124E0
2.371799458E0,6.927593994E-1,6.138135681E0,-1.596879272E0,6.380176223E0
2.381758458E0,5.981561279E-1,6.011499023E0,-1.679058380E0,6.270179288E0
2.391716458E0,4.948709106E-1,6.008654938E0,-1.881437531E0,6.315745289E0
2.401675458E0,1.624122620E-1,6.199657745E0,-2.169139252E0,6.570182569E0
2.411633458E0,-3.341052246E-1,6.430477753E0,-2.342628479E0,6.852049228E0
2.421591458E0,-6.683601379E-1,6.586154022E0,-2.225871277E0,6.984170174E0
2.431550458E0,-7.457492065E-1,6.618786163E0,-1.910626831E0,6.929283299E0
2.441508458E0,-7.096742249E-1,6.471193085E0,-1.543889465E0,6.690558432E0
2.451467458E0,-5.487588501E-1,6.461613007E0,-1.481319580E0,6.651908495E0
2.461425458E0,-4.971162415E-1,6.748266907E0,-1.701811066E0,6.977276812E0
2.471384458E0,-6.111790466E-1,6.979086914E0,-1.690734100E0,7.206925543E0
2.481342458E0,-6.478527832E-1,6.944359131E0,-1.346899109E0,7.103377660E0
2.491301458E0,-8.223898315E-1,6.643484802E0,-9.262738037E-1,6.757972959E0
2.501259458E0,-1.147214355E0,6.447542267E0,-7.512876892E-1,6.591762682E0
2.511218458E0,-1.519190826E0,6.542893982E0,-9.565109253E-1,6.784711901E0
2.521176458E0,-1.697769470E0,6.833589478E0,-1.233734436E0,7.148598952E0
2.531135458E0,-1.656754761E0,7.125033417E0,-1.303489380E0,7.430344682E0
2.541093458E0,-1.481319580E0,7.277416534E0,-1.193468170E0,7.521932291E0
2.551052458E0,-1.225950623E0,7.399412842E0,-8.774752808E-1,7.551438817E0
2.561010458E0,-9.551637268E-1,7.546407166E0,-6.532415771E-1,7.634613508E0
2.570969458E0,-8.424481201E-1,7.596103821E0,-5.394781494E-1,7.661693596E0
2.580927458E0,-1.031654663E0,7.484885101E0,-3.483256531E-1,7.563672857E0
2.590886458E0,-1.485959930E0,7.471413116E0,-2.875520325E-1,7.623173686E0
2.600844458E0,-2.324216766E0,7.602390747E0,-2.689906311E-1,7.954287184E0
2.610803458E0,-3.006797333E0,7.815248108E0,-2.062710571E-1,8.376245038E0
2.620761458E0,-3.505111084E0,8.151748352E0,-1.850152588E-1,8.875304815E0
2.630720458E0,-3.830534363E0,8.454119568E0,-1.880090332E-1,9.283344148E0
2.640678458E0,-3.803740082E0,8.573870544E0,-1.737886047E-1,9.381359027E0
2.650637458E0,-3.291505280E0,8.458759918E0,-1.773811340E-1,9.078330817E0
2.660595458E0,-2.500999146E0,8.147257690E0,-7.783813477E-2,8.522843620E0
2.670554458E0,-2.086511078E0,7.702831879E0,-8.352630615E-2,7.980859858E0
2.680512458E0,-2.296075287E0,7.277566223E0,-2.851570129E-1,7.636507472E0
2.690470458E0,-3.097658386E0,7.258106689E0,-7.475454712E-1,7.926816790E0
2.700429458E0,-4.377496948E0,7.526049500E0,-1.251397705E0,8.796015963E0
2.710387458E0,-5.665119324E0,7.754324799E0,-1.568887482E0,9.730598027E0
2.720346458E0,-6.502478027E0,7.868387604E0,-1.558858337E0,1.032587930E1
2.730304458E0,-6.609206085E0,7.860154724E0,-1.207389221E0,1.034028172E1
2.740263458E0,-6.059549103E0,7.768994293E0,-6.780899048E-1,9.875991777E0
2.750221458E0,-5.057233429E0,7.686515808E0,-2.649490356E-1,9.204799466E0
2.760180458E0,-4.157454529E0,7.668852539E0,-1.664538574E-1,8.724874458E0
2.770138458E0,-4.004023590E0,8.005652161E0,-2.785707092E-1,8.955460517E0
2.780097458E0,-4.589605865E0,8.605903931E0,-3.924838257E-1,9.761153007E0
2.790055458E0,-5.656138000E0,9.150321808E0,-2.031275940E-1,1.075925402E1
2.800014458E0,-6.592291260E0,9.442065125E0,3.893403625E-1,1.152226036E1
2.809972458E0,-6.598877563E0,9.432035980E0,1.423689423E0,1.159893872E1
2.819931458E0,-6.123915253E0,9.092991028E0,2.486030273E0,1.124122637E1
2.829889458E0,-5.594166870E0,8.834927673E0,2.990780640E0,1.087636974E1
2.839848458E0,-5.223088531E0,9.091793518E0,2.795287170E0,1.085149730E1
2.849806458E0,-4.888234863E0,9.608518982E0,2.471211090E0,1.106007963E1
2.859765458E0,-4.638404388E0,1.006926086E1,2.387684784E0,1.134045185E1
2.869723250E0,-4.534071350E0,1.055170761E1,2.696492615E0,1.179692371E1
2.879682250E0,-4.600682831E0,1.092997101E1,3.436403961E0,1.234663602E1
2.889640250E0,-4.697082367E0,1.128473328E1,4.412673798E0,1.299536371E1
2.899599250E0,-4.436623993E0,1.176358749E1,5.309608612E0,1.364762129E1
2.909557250E0,-3.888912964E0,1.240889557E1,6.039490814E0,1.433805365E1
2.919516250E0,-3.717070312E0,1.318428314E1,6.789281616E0,1.528843611E1
2.929474250E0,-4.256847839E0,1.379142059E1,7.622898102E0,1.632276358E1
2.939433250E0,-5.081483002E0,1.408750488E1,8.469537506E0,1.720500883E1
2.949391250E0,-5.379662933E0,1.432326462E1,9.073681183E0,1.778843368E1
2.959349250E0,-4.716242523E0,1.461994766E1,9.201066284E0,1.790657516E1
2.969308250E0,-3.150648193E0,1.512514709E1,8.930578766E0,1.784522053E1
2.979266250E0,-1.296154633E0,1.595487167E1,8.426726532E0,1.808998803E1
2.989225250E0,4.471202087E-1,1.688189392E1,8.036637726E0,1.870256145E1
2.999183250E0,1.569336548E0,1.740595413E1,8.126151581E0,1.927341163E1
3.009142250E0,1.650767212E0,1.743693970E1,8.894354095E0,1.964386503E1
3.019100250E0,5.998027039E-1,1.699071762E1,9.959988098E0,1.970394913E1
3.029059250E0,-1.056952057E0,1.636382126E1,1.095152618E1,1.971871496E1
3.039017250E0,-1.948498077E0,1.589634338E1,1.144894180E1,1.968676322E1
3.048976250E0,-1.586251373E0,1.550655396E1,1.116857483E1,1.917567398E1
3.058934250E0,-7.520361328E-1,1.504341705E1,1.049856812E1,1.836000783E1
3.068893250E0,3.412902832E-2,1.444645844E1,9.834848328E0,1.747642892E1
3.078851250E0,3.195854187E-1,1.375684250E1,9.526190186E0,1.673622269E1
3.088810250E0,5.149291992E-1,1.322125626E1,9.514364777E0,1.629692935E1
3.098768250E0,1.173559570E0,1.290391617E1,9.195827179E0,1.588872342E1
3.108727250E0,2.169288940E0,1.271201523E1,8.593928833E0,1.549699192E1
3.118685250E0,3.009641418E0,1.264226028E1,7.931556244E0,1.522479133E1
3.128644250E0,3.206482086E0,1.266920425E1,7.640860748E0,1.513846151E1
3.138602250E0,2.850222931E0,1.278087204E1,7.942633209E0,1.531534796E1
3.148561250E0,2.466271362E0,1.282922150E1,8.295150146E0,1.547517155E1
3.158519250E0,2.282004547E0,1.281889297E1,8.281827850E0,1.543114495E1
3.168478250E0,2.459834747E0,1.281574951E1,8.154293060E0,1.538787568E1
3.178436250E0,2.941233673E0,1.260229340E1,8.075107727E0,1.525372149E1
3.188395250E0,3.217109985E0,1.222058716E1,8.066874847E0,1.499223189E1
3.198353250E0,3.167413330E0,1.194096863E1,8.158334656E0,1.480465006E1
3.208312250E0,2.982398071E0,1.185699326E1,8.063581696E0,1.464596658E1
3.218270250E0,2.939138031E0,1.185010757E1,7.908504181E0,1.454675291E1
3.228228250E0,3.342549133E0,1.166479294E1,7.516768799E0,1.427381666E1
3.238187250E0,4.010759583E0,1.142244690E1,6.934180298E0,1.395139212E1
3.248145250E0,5.008883972E0,1.119087845E1,6.190227356E0,1.373475860E1
3.258104250E0,6.047424316E0,1.086874832E1,5.401517487E0,1.356014093E1
3.268062250E0,6.775659943E0,1.048943710E1,4.933590546E0,1.342677080E1
3.278021250E0,6.758146362E0,1.024245071E1,4.923262024E0,1.322190787E1
3.287979250E0,6.223458252E0,9.887538757E0,5.095104675E0,1.274578154E1
3.297938250E0,5.719606018E0,9.387578430E0,4.906047821E0,1.203784977E1
3.307896250E0,5.654192047E0,9.025182037E0,4.205205231E0,1.145022050E1
3.317855250E0,6.115981750E0,8.821605377E0,3.207080841E0,1.120318355E1
