"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.174927917E-1,-4.976251831E0,-7.918533325E-2,1.136676270E1,1.240857150E1
4.274507917E-1,-5.688620453E0,-1.058299255E0,1.100691101E1,1.243513128E1
4.374097917E-1,-5.511538696E0,-1.697769470E0,1.076561279E1,1.221302169E1
4.473687917E-1,-4.975653076E0,-1.961520996E0,1.087668182E1,1.212051549E1
4.573277917E-1,-4.895270233E0,-2.270478516E0,9.383387146E0,1.082435669E1
4.672867917E-1,-4.041445770E0,-2.667902069E0,8.408165131E0,9.703000888E0
4.772457917E-1,-3.441194000E0,-3.311862946E0,9.137298889E0,1.031021257E1
4.872037917E-1,-3.724854126E0,-3.755390625E0,8.690777435E0,1.017384438E1
4.971627917E-1,-3.256478119E0,-4.352498932E0,9.314230957E0,1.078442372E1
5.071217917E-1,-2.556084595E0,-4.899012451E0,9.667496338E0,1.113527624E1
5.170807917E-1,-1.963916016E0,-5.213658142E0,9.805060272E0,1.127734030E1
5.270397917E-1,-1.564396820E0,-5.044360199E0,9.965825958E0,1.127876741E1
5.369987917E-1,-1.474583588E0,-4.790787506E0,1.074615326E1,1.185773383E1
5.469567917E-1,-1.057550812E0,-5.012925568E0,1.146076721E1,1.255376523E1
5.569157916E-1,-4.808001709E-1,-5.231620789E0,1.163784897E1,1.276873343E1
5.668747917E-1,-6.601272583E-2,-5.352718964E0,1.126287872E1,1.247030052E1
5.768337917E-1,2.276765442E-1,-5.456153870E0,1.036774017E1,1.171799846E1
5.867927917E-1,5.908213806E-1,-5.504054260E0,9.510921936E0,1.100460446E1
5.967517917E-1,1.332229614E0,-5.707331543E0,8.675209808E0,1.046937125E1
6.067097917E-1,2.348915405E0,-5.603297882E0,7.860903168E0,9.935197499E0
6.166687917E-1,2.956352234E0,-5.119204559E0,7.482340393E0,9.535811009E0
6.266277917E-1,3.328628082E0,-4.881648560E0,7.681276703E0,9.690834296E0
6.365867917E-1,3.903881836E0,-4.677772522E0,7.885302429E0,9.964930685E0
6.465457916E-1,4.194427643E0,-4.253704376E0,7.835755463E0,9.853237429E0
6.565047917E-1,4.419709167E0,-3.887715454E0,7.869285736E0,9.827197900E0
6.664627917E-1,4.652475128E0,-3.716321869E0,7.822283478E0,9.830803215E0
6.764217917E-1,4.777614899E0,-3.532953186E0,7.637717285E0,9.676884192E0
6.863807917E-1,5.091212769E0,-3.294798431E0,7.307354279E0,9.495976554E0
6.963397917E-1,5.447771301E0,-2.998265076E0,6.926546173E0,9.308321412E0
7.062987917E-1,5.400469666E0,-2.652484131E0,6.585854645E0,8.920438671E0
7.162577917E-1,5.578898621E0,-2.343975677E0,6.591093750E0,8.947672805E0
7.262157917E-1,6.112389221E0,-1.856738892E0,6.749913483E0,9.293552245E0
7.361747917E-1,6.605463867E0,-1.408421173E0,7.122039642E0,9.815256072E0
7.461337917E-1,6.731501770E0,-1.110091553E0,7.904163208E0,1.044132249E1
7.560927917E-1,6.728358307E0,-1.054407349E0,8.950487366E0,1.124694645E1
7.660517917E-1,6.646777954E0,-9.602531433E-1,9.667047272E0,1.177087704E1
7.760107917E-1,6.512507172E0,-7.482939148E-1,1.038315811E1,1.227935934E1
7.859687917E-1,6.399492188E0,-5.026547241E-1,1.130239655E1,1.299808946E1
7.959277917E-1,6.294859772E0,-2.859054565E-1,1.197479828E1,1.353154815E1
8.058867917E-1,6.128256226E0,-1.688488770E-1,1.251861740E1,1.393914689E1
8.158457917E-1,5.927523651E0,-7.544311523E-2,1.319820419E1,1.446837317E1
8.258047916E-1,5.762267303E0,-1.348695374E-1,1.392703857E1,1.507263473E1
8.357637917E-1,5.268593903E0,-3.282673645E-1,1.449465820E1,1.542598320E1
8.457217917E-1,4.733606415E0,-5.620811462E-1,1.497470993E1,1.571511700E1
8.556807917E-1,4.233945465E0,-8.488847351E-1,1.521660690E1,1.581745950E1
8.656397916E-1,3.747008057E0,-1.059197388E0,1.503772888E1,1.553368142E1
8.755987917E-1,3.559448090E0,-1.112935638E0,1.456246719E1,1.503242320E1
8.855577917E-1,3.358416138E0,-1.160087585E0,1.417671936E1,1.461520215E1
8.955167917E-1,3.080294495E0,-1.257834320E0,1.394574966E1,1.433716482E1
9.054747917E-1,2.588567047E0,-1.389261017E0,1.378887589E1,1.409836245E1
9.154337917E-1,1.948647766E0,-1.530417480E0,1.352287903E1,1.374800578E1
9.253927917E-1,1.401086426E0,-1.765129395E0,1.303519318E1,1.322856705E1
9.353517917E-1,9.831555176E-1,-1.812730408E0,1.251292923E1,1.268171850E1
9.453107917E-1,9.045689392E-1,-1.626966705E0,1.196731384E1,1.211122893E1
9.552697917E-1,1.012195129E0,-1.354832611E0,1.124865829E1,1.137507907E1
9.652277917E-1,8.963360596E-1,-8.443940735E-1,1.063747925E1,1.070851925E1
9.751867917E-1,7.640112305E-1,-4.228706360E-1,1.022044647E1,1.025768292E1
9.851457917E-1,6.448590088E-1,-1.184037781E-1,9.700427856E0,9.722559498E0
9.951047917E-1,5.827381897E-1,3.414399719E-1,9.233848114E0,9.258515866E0
1.005063792E0,3.839515686E-1,6.221063232E-1,9.088200989E0,9.117556268E0
1.015022792E0,-2.095642090E-3,6.979985046E-1,9.354347534E0,9.380353090E0
1.024980792E0,-6.972500610E-1,8.750802612E-1,9.520651703E0,9.586174000E0
1.034939792E0,-1.500180359E0,1.056502991E0,9.673334198E0,9.845818106E0
1.044898792E0,-2.342329102E0,9.029223633E-1,9.891730042E0,1.020529753E1
1.054857792E0,-3.151696014E0,7.209008789E-1,9.936187592E0,1.044895735E1
1.064816792E0,-3.855981445E0,8.595126343E-1,9.996212769E0,1.074856384E1
1.074775792E0,-4.226161652E0,1.183439026E0,1.003318588E1,1.095106338E1
1.084733792E0,-4.231700134E0,1.475781097E0,9.930948486E0,1.089536386E1
1.094692792E0,-3.966302032E0,1.669029236E0,1.012614258E1,1.100254397E1
1.104651792E0,-3.811224518E0,1.669478302E0,1.039663010E1,1.119832610E1
1.114610792E0,-3.925137634E0,1.399140472E0,1.063568298E1,1.142287407E1
1.124569792E0,-4.265080719E0,6.611750793E-1,1.093251572E1,1.175363628E1
1.134528792E0,-4.645589447E0,4.385879517E-2,1.096529755E1,1.190886960E1
1.144486792E0,-4.739294586E0,-2.201921082E-1,1.086530548E1,1.185597997E1
1.154445792E0,-4.453688507E0,-3.053649902E-1,1.041354492E1,1.133007091E1
1.164404792E0,-4.099225616E0,-3.838018799E-1,9.883347473E0,1.070661066E1
1.174363792E0,-3.841162262E0,-6.673123169E-1,9.735754395E0,1.048736129E1
1.184322792E0,-3.681145020E0,-1.276096344E0,1.004381378E1,1.077299614E1
1.194281792E0,-3.641627197E0,-2.014510803E0,1.065140030E1,1.143555992E1
1.204239792E0,-4.075574799E0,-2.473905487E0,1.139729919E1,1.235430885E1
1.214198792E0,-4.835694122E0,-2.364932098E0,1.211730194E1,1.325917976E1
1.224157792E0,-5.197791138E0,-2.030976563E0,1.276949570E1,1.393563486E1
1.234116792E0,-4.881947937E0,-2.115550690E0,1.294073959E1,1.399184447E1
1.244075792E0,-3.977528687E0,-2.207309875E0,1.231144821E1,1.312496508E1
1.254034792E0,-2.976260834E0,-1.943408661E0,1.140657990E1,1.194759518E1
1.263992792E0,-2.192640381E0,-1.809437256E0,1.088835754E1,1.125335794E1
1.273951792E0,-1.743424530E0,-1.946402435E0,1.081650696E1,1.112766077E1
1.283910792E0,-1.591041412E0,-2.125130768E0,1.095975906E1,1.127669776E1
1.293869792E0,-1.623673553E0,-2.496209106E0,1.141346558E1,1.179553187E1
1.303828792E0,-1.865570526E0,-2.976859589E0,1.184456909E1,1.235458876E1
1.313787792E0,-2.059567108E0,-3.242407379E0,1.215741852E1,1.274981754E1
1.323745792E0,-2.266436920E0,-3.497027893E0,1.223405914E1,1.292432372E1
1.333704792E0,-2.304906921E0,-4.017196198E0,1.200548447E1,1.286787156E1
1.343663792E0,-1.912872162E0,-4.708907776E0,1.140463394E1,1.248593479E1
1.353622792E0,-1.660347290E0,-5.241200867E0,1.067370392E1,1.200645222E1
1.363581792E0,-1.555265808E0,-5.638325043E0,1.015263748E1,1.171689416E1
1.373541000E0,-1.542691956E0,-6.057902527E0,9.934391327E0,1.173755565E1
1.383499000E0,-1.756447449E0,-6.404282227E0,9.803413696E0,1.184089771E1
1.393458000E0,-1.908531189E0,-6.523733826E0,9.710307312E0,1.185291789E1
1.403417000E0,-1.771715698E0,-6.488107910E0,9.718091125E0,1.181845235E1
1.413376000E0,-1.044078827E0,-6.383176117E0,9.839189301E0,1.177474773E1
1.423335000E0,1.905537415E-1,-6.326893158E0,9.758806458E0,1.163186104E1
1.433293000E0,1.563199310E0,-6.234984283E0,9.416917419E0,1.140162071E1
1.443252000E0,2.404150543E0,-5.989943848E0,9.176966400E0,1.121945094E1
1.453211000E0,2.848127289E0,-5.738017731E0,9.128167877E0,1.115168711E1
1.463170000E0,2.916984100E0,-5.684728546E0,9.107510834E0,1.112527251E1
1.473129000E0,2.827021179E0,-5.900729370E0,9.021888885E0,1.114473575E1
1.483088000E0,2.911295929E0,-6.125262451E0,8.888516235E0,1.118034905E1
1.493047000E0,3.235671387E0,-6.296656036E0,8.617579651E0,1.115258381E1
1.503005000E0,3.656745758E0,-6.350843353E0,8.362809448E0,1.111942367E1
1.512964000E0,4.148024139E0,-6.205944672E0,8.135432281E0,1.104106480E1
1.522923000E0,4.645439758E0,-5.873186646E0,8.145162048E0,1.106427118E1
1.532882000E0,4.907245331E0,-5.449866943E0,8.502768402E0,1.122849843E1
1.542841000E0,5.467979279E0,-4.988226929E0,8.966504059E0,1.162666764E1
1.552799000E0,6.210734711E0,-4.540807343E0,9.187893677E0,1.198372009E1
1.562758000E0,6.855743408E0,-3.987557831E0,9.311686249E0,1.223148952E1
1.572717000E0,7.230563965E0,-3.505560150E0,9.472451935E0,1.242164856E1
1.582676000E0,7.407795410E0,-3.117267609E0,9.506880341E0,1.244883786E1
1.592635000E0,7.363487549E0,-2.669398956E0,9.384434967E0,1.222351256E1
1.602594000E0,7.088060303E0,-2.310744781E0,9.138047333E0,1.179339007E1
1.612552000E0,7.086862793E0,-2.155517578E0,8.893905029E0,1.157460267E1
1.622511000E0,7.124284973E0,-2.043101349E0,8.711135101E0,1.143737620E1
1.632470000E0,7.204967194E0,-1.627415771E0,8.958420868E0,1.161091464E1
1.642429000E0,7.370672607E0,-1.180594940E0,9.517508240E0,1.209560177E1
1.652388000E0,7.410340118E0,-5.587879944E-1,1.022793091E1,1.264262454E1
1.662347000E0,7.385042725E0,1.228944397E-1,1.127260849E1,1.347685650E1
1.672305000E0,7.146289215E0,7.473957825E-1,1.191567123E1,1.391442672E1
1.682264000E0,7.002737732E0,1.449884949E0,1.206027054E1,1.402107797E1
1.692223000E0,7.157815247E0,1.789229279E0,1.211939758E1,1.418856787E1
1.702182000E0,6.928342438E0,1.733844452E0,1.203392532E1,1.399369516E1
1.712141000E0,6.335126038E0,1.606908417E0,1.220771393E1,1.384717502E1
1.722100000E0,5.717360687E0,1.598226471E0,1.257729538E1,1.390794378E1
1.732058000E0,5.330115967E0,1.753303986E0,1.267698807E1,1.386326937E1
1.742017000E0,5.077441406E0,1.973346405E0,1.243089981E1,1.357209554E1
1.751976000E0,4.916076965E0,2.176773376E0,1.201775894E1,1.316558715E1
1.761935000E0,4.657414856E0,2.366129608E0,1.144430145E1,1.258022727E1
1.771894000E0,4.193529510E0,2.398911438E0,1.102367615E1,1.203585899E1
1.781853000E0,3.514092407E0,2.225422211E0,1.098281113E1,1.174408318E1
1.791811000E0,2.715652771E0,2.034120026E0,1.130539032E1,1.180356999E1
1.801770000E0,1.641935577E0,1.798060913E0,1.158934982E1,1.184238172E1
1.811729000E0,5.384303284E-1,1.785037994E0,1.162093414E1,1.176955302E1
1.821688000E0,-1.338217163E-1,2.023492126E0,1.139894577E1,1.157792699E1
1.831647000E0,-4.995112610E-1,2.236798553E0,1.085752167E1,1.109678134E1
1.841606000E0,-6.291416931E-1,2.415377197E0,1.022808060E1,1.052822392E1
1.851564000E0,-7.961943054E-1,2.259102173E0,9.895921326E0,1.018168586E1
1.861523000E0,-1.306632843E0,1.907034302E0,9.916278992E0,1.018217355E1
1.871482000E0,-2.150577850E0,1.864971771E0,9.982591095E0,1.038052165E1
1.881441000E0,-2.859653320E0,1.903292084E0,1.004710693E1,1.061812110E1
1.891400000E0,-3.036585388E0,1.995350647E0,9.919572144E0,1.056409895E1
1.901359000E0,-2.756068726E0,2.082319794E0,9.803563385E0,1.039431699E1
1.911317000E0,-2.352358246E0,1.829345856E0,9.738598480E0,1.018432108E1
1.921276000E0,-1.985920258E0,1.777852936E0,9.450896759E0,9.819576869E0
1.931235000E0,-1.951791229E0,1.755699005E0,9.427395630E0,9.786100161E0
1.941194000E0,-2.115401001E0,1.268162842E0,1.009096573E1,1.038800981E1
1.951153000E0,-2.454296265E0,7.674540710E-1,1.118474121E1,1.147654094E1
1.961112000E0,-2.805466003E0,2.676434326E-1,1.226609253E1,1.258567831E1
1.971070000E0,-3.157234497E0,-1.392105103E-1,1.335253326E1,1.372143046E1
1.981029000E0,-3.559597778E0,-6.559359741E-1,1.408540924E1,1.454303070E1
1.990988000E0,-3.382216644E0,-1.080303497E0,1.402044434E1,1.446303234E1
2.000947000E0,-3.197800140E0,-1.348845062E0,1.354398514E1,1.398158940E1
2.010906000E0,-3.552113342E0,-1.919009399E0,1.273297165E1,1.335771961E1
2.020865000E0,-3.997586975E0,-2.503244476E0,1.199964661E1,1.289334919E1
2.030823000E0,-4.377946014E0,-3.079246674E0,1.199545532E1,1.313541472E1
2.040782000E0,-4.812043304E0,-3.517834625E0,1.213361801E1,1.351871323E1
2.050741000E0,-5.172643433E0,-3.877686310E0,1.214694031E1,1.376011810E1
2.060700000E0,-5.682034149E0,-4.198618927E0,1.171643555E1,1.368169488E1
2.070659000E0,-6.168073425E0,-4.420158234E0,1.107457031E1,1.342494083E1
2.080618000E0,-6.451134796E0,-5.001249847E0,1.095511871E1,1.366178122E1
2.090576000E0,-6.600224762E0,-5.661377106E0,1.099209183E1,1.401571405E1
2.100535000E0,-6.155499573E0,-5.942043457E0,1.087713089E1,1.383871496E1
2.110494000E0,-5.424120483E0,-6.244564362E0,1.092802505E1,1.370537846E1
2.120453000E0,-4.865033112E0,-6.442003784E0,1.157468033E1,1.411173925E1
2.130412000E0,-4.464765472E0,-6.391858063E0,1.215771790E1,1.444299431E1
2.140371000E0,-4.152664490E0,-6.413263550E0,1.250170258E1,1.465152344E1
2.150329000E0,-3.960613861E0,-6.346801758E0,1.245964005E1,1.453309963E1
2.160288000E0,-3.759731598E0,-6.360722809E0,1.214888626E1,1.421934646E1
2.170247000E0,-3.538791046E0,-6.631659393E0,1.164009430E1,1.385618070E1
2.180206000E0,-3.108136597E0,-6.984625397E0,1.087189178E1,1.329073121E1
2.190165000E0,-2.184706879E0,-7.216343536E0,1.008048752E1,1.258827974E1
2.200124000E0,-1.190025330E0,-7.202123108E0,9.411378937E0,1.191053278E1
2.210082000E0,-4.191284180E-1,-6.997498627E0,8.968899078E0,1.138340047E1
2.220041000E0,1.977388000E-1,-6.845564575E0,8.830287323E0,1.117474068E1
2.230000000E0,7.858657837E-1,-6.832691345E0,8.832532654E0,1.119450263E1
2.239959000E0,1.388362885E0,-6.759044495E0,8.859027557E0,1.122918533E1
2.249918000E0,1.964963837E0,-6.730453949E0,8.797206116E0,1.124948571E1
2.259877000E0,2.386636963E0,-6.696773987E0,8.656049652E0,1.120133980E1
2.269835000E0,2.712658997E0,-6.603517914E0,8.495882721E0,1.109707127E1
2.279794000E0,3.072510681E0,-6.453529816E0,8.198600922E0,1.087682978E1
2.289753000E0,3.445235596E0,-6.256240082E0,8.059091034E0,1.076843241E1
2.299712000E0,3.978576508E0,-5.856271820E0,8.155340881E0,1.079974887E1
2.309671000E0,4.353546753E0,-5.491779785E0,8.264463959E0,1.083579158E1
2.319630000E0,4.554279327E0,-5.359005890E0,8.655450897E0,1.115245419E1
2.329588000E0,4.754862213E0,-5.155728607E0,8.740773468E0,1.120675568E1
2.339547000E0,5.265749817E0,-5.078638916E0,8.529263306E0,1.123694918E1
2.349506000E0,5.772895203E0,-4.944966888E0,8.026159515E0,1.105433187E1
2.359465000E0,6.230792999E0,-4.427492981E0,7.638016663E0,1.080577503E1
2.369424250E0,6.594386902E0,-3.912264404E0,7.805817719E0,1.094177964E1
2.379383250E0,6.832541656E0,-3.497776337E0,8.109835510E0,1.116635557E1
2.389341250E0,6.897207184E0,-3.176095276E0,8.538244629E0,1.142631478E1
2.399300250E0,6.871161346E0,-2.821482697E0,8.951834564E0,1.163223817E1
2.409259250E0,6.810238037E0,-2.570903778E0,9.136400757E0,1.168172535E1
2.419218250E0,6.648873596E0,-2.248923340E0,9.392368469E0,1.172526169E1
2.429177250E0,6.610702972E0,-1.884281616E0,9.920619965E0,1.206940808E1
2.439136250E0,6.875951385E0,-1.399589539E0,1.061966629E1,1.272850621E1
2.449094250E0,7.251071320E0,-9.277706909E-1,1.113249985E1,1.331808344E1
2.459053250E0,7.434140625E0,-5.328918457E-1,1.124820923E1,1.349342919E1
2.469012250E0,7.385491791E0,-6.556365967E-2,1.119237534E1,1.340966268E1
2.478971250E0,7.304061127E0,1.725910950E-1,1.126692032E1,1.342842471E1
2.488930250E0,6.936425629E0,1.252894592E-1,1.147379013E1,1.340811538E1
2.498889250E0,6.297703857E0,3.010240173E-1,1.175266022E1,1.333704283E1
2.508847250E0,5.825136566E0,3.954776001E-1,1.209125610E1,1.342710292E1
2.518806250E0,5.632936249E0,5.385800171E-1,1.219274506E1,1.344184032E1
2.528765250E0,5.533692627E0,7.696994019E-1,1.206296494E1,1.329395781E1
2.538724250E0,5.145250397E0,9.512718201E-1,1.188678131E1,1.298745894E1
2.548683250E0,4.899611206E0,8.146060181E-1,1.198587524E1,1.297424288E1
2.558642250E0,4.737797699E0,6.984475708E-1,1.204096069E1,1.295836758E1
2.568600250E0,4.479584656E0,6.777905273E-1,1.194201645E1,1.277254225E1
2.578559250E0,4.179458771E0,4.748126221E-1,1.158006912E1,1.232036215E1
2.588518250E0,3.820355530E0,3.468287659E-1,1.089359665E1,1.154927939E1
2.598477250E0,3.414998474E0,3.065625000E-1,1.011117371E1,1.067670496E1
2.608436250E0,3.040327606E0,1.642085266E-1,9.691446533E0,1.015847884E1
2.618395250E0,2.613565063E0,1.055305481E-1,9.690099335E0,1.003692603E1
2.628353250E0,2.191293182E0,3.607498169E-2,9.908345490E0,1.014782625E1
2.638312250E0,1.747765503E0,1.416055298E-1,1.019559814E1,1.034528675E1
2.648271250E0,1.260678406E0,5.340893555E-1,1.036729111E1,1.045730780E1
2.658230250E0,7.182064819E-1,8.632548523E-1,1.036744080E1,1.042808027E1
2.668189250E0,6.227050781E-2,9.981243896E-1,1.008497818E1,1.013444201E1
2.678148250E0,-5.120851135E-1,1.249751129E0,9.850715332E0,9.942871899E0
2.688106250E0,-8.035290527E-1,1.360371094E0,9.714348907E0,9.841993860E0
2.698065250E0,-9.819580078E-1,1.199306030E0,9.762548676E0,9.884833490E0
2.708024250E0,-1.148711243E0,1.102607117E0,1.008048752E1,1.020546464E1
2.717983250E0,-1.297352142E0,1.140478363E0,1.041055115E1,1.055288532E1
2.727942250E0,-1.485810242E0,1.276844788E0,1.083985840E1,1.101546616E1
2.737901250E0,-1.775457916E0,1.430575104E0,1.133622620E1,1.156325302E1
2.747859250E0,-2.082469482E0,1.705104218E0,1.171389084E1,1.201912219E1
2.757818250E0,-2.179018707E0,1.733096008E0,1.193093948E1,1.225149221E1
2.767777250E0,-2.024240570E0,1.295106812E0,1.191716812E1,1.215704518E1
2.777736250E0,-2.452799377E0,6.818321228E-1,1.158545792E1,1.186186979E1
2.787695250E0,-3.065325623E0,1.814227295E-1,1.119222565E1,1.160581967E1
2.797654250E0,-3.362158356E0,2.634521484E-2,1.096215408E1,1.146619488E1
2.807612250E0,-3.066822510E0,-4.113446045E-1,1.118159775E1,1.160184179E1
2.817571250E0,-2.596799927E0,-9.982740784E-1,1.180535065E1,1.212873550E1
2.827530250E0,-2.554138641E0,-1.293759613E0,1.264300873E1,1.296314421E1
2.837489250E0,-2.969973907E0,-1.580263824E0,1.337184311E1,1.378855202E1
2.847448250E0,-3.452121277E0,-1.626667328E0,1.377330826E1,1.429220796E1
2.857407250E0,-3.753294983E0,-1.740580444E0,1.411145508E1,1.470544144E1
2.867365250E0,-3.946393433E0,-2.314037933E0,1.394919250E1,1.468021676E1
2.877324250E0,-3.967798920E0,-2.639161835E0,1.286005737E1,1.371457907E1
2.887283250E0,-3.811074829E0,-2.728226624E0,1.178289734E1,1.268085887E1
2.897242250E0,-3.842359772E0,-2.983146515E0,1.110465775E1,1.212337888E1
2.907201250E0,-3.970343628E0,-3.067121887E0,1.083297272E1,1.193834842E1
2.917160250E0,-4.134252777E0,-2.992277527E0,1.067699707E1,1.183402033E1
2.927118250E0,-3.978576508E0,-2.939736786E0,1.060918808E1,1.170581031E1
2.937077250E0,-3.770060120E0,-2.986289978E0,1.079540085E1,1.181828924E1
2.947036250E0,-3.712579651E0,-3.257975006E0,1.121842117E1,1.225767606E1
2.956995250E0,-3.773053894E0,-3.593427429E0,1.140149048E1,1.253565481E1
2.966954250E0,-3.874842224E0,-4.344715118E0,1.138218063E1,1.278456052E1
2.976912250E0,-3.723057861E0,-5.048701172E0,1.110241241E1,1.275202356E1
2.986871250E0,-3.386856995E0,-5.231471100E0,1.065199905E1,1.234115773E1
2.996830250E0,-3.071313171E0,-5.343887329E0,1.036055511E1,1.205533901E1
3.006789250E0,-2.856210480E0,-5.472469940E0,1.031744476E1,1.202312488E1
3.016748250E0,-2.855462036E0,-5.502407684E0,1.031969009E1,1.203852804E1
3.026707250E0,-2.837798767E0,-5.509443054E0,1.033435959E1,1.205014741E1
3.036665250E0,-2.705174561E0,-5.472170563E0,1.027912445E1,1.195504160E1
3.046624250E0,-2.413131866E0,-5.480403442E0,1.024439667E1,1.186615736E1
3.056583250E0,-2.045496368E0,-5.491330719E0,1.016835480E1,1.173602180E1
3.066542250E0,-1.621278534E0,-5.473368073E0,9.964029694E0,1.148338756E1
3.076501250E0,-1.185085602E0,-5.567222900E0,9.711355133E0,1.125650111E1
3.086460250E0,-5.221142578E-1,-5.783672791E0,9.426946564E0,1.107207279E1
3.096418250E0,4.105961609E-1,-5.754633179E0,8.936117249E0,1.063666224E1
3.106377250E0,1.348695374E0,-5.475912781E0,8.568182373E0,1.025759958E1
3.116336250E0,1.893412628E0,-5.193899231E0,8.572523346E0,1.020047828E1
3.126295250E0,2.102827148E0,-4.969366150E0,8.850046234E0,1.036531718E1
3.136254250E0,2.268382874E0,-4.746479645E0,9.176367645E0,1.057735095E1
3.146213250E0,2.377655640E0,-4.503385162E0,9.446406097E0,1.073165003E1
3.156171250E0,2.547252960E0,-4.507277069E0,9.561217346E0,1.087294447E1
3.166130250E0,2.842289429E0,-4.643493805E0,9.419911194E0,1.088004461E1
3.176089250E0,3.150947571E0,-4.700076141E0,9.145831146E0,1.075478562E1
3.186048250E0,3.481759644E0,-4.653972015E0,8.922196198E0,1.064836564E1
3.196007250E0,3.878584442E0,-4.411027222E0,8.655151520E0,1.046002994E1
3.205966250E0,4.271966400E0,-4.093537445E0,8.523275757E0,1.037559518E1
3.215924250E0,4.486470337E0,-3.750151520E0,8.496331787E0,1.031405383E1
3.225883250E0,4.497247925E0,-3.602558441E0,8.547675018E0,1.030856025E1
3.235842250E0,4.399800568E0,-3.630101166E0,8.750203857E0,1.044518775E1
3.245801250E0,4.325554962E0,-3.614982605E0,8.986712036E0,1.060846446E1
3.255760250E0,4.540058899E0,-3.604953461E0,9.145382080E0,1.082801171E1
3.265719250E0,4.825365601E0,-3.450624390E0,9.204060059E0,1.095014536E1
3.275677250E0,5.252427521E0,-3.123554535E0,9.191935272E0,1.103794645E1
3.285636250E0,5.769452362E0,-2.724634094E0,9.269623718E0,1.125327221E1
