"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.065563750E-1,5.221142578E-1,6.259982300E0,1.241667938E1,1.391524016E1
8.165153750E-1,2.918930054E-2,5.792205048E0,1.098131424E1,1.241530321E1
8.264743750E-1,-6.075865173E-1,5.179828491E0,1.006027954E1,1.133176990E1
8.364333750E-1,-7.943980408E-1,4.633464661E0,9.430239716E0,1.053705291E1
8.463923750E-1,-3.294648743E-1,4.074526978E0,8.830736389E0,9.730992877E0
8.563513750E-1,3.342549133E-1,3.960015106E0,8.405021667E0,9.297195019E0
8.663103750E-1,1.254092102E0,3.717818756E0,8.499325562E0,9.361274395E0
8.762693750E-1,1.405876465E0,3.103645935E0,8.015681305E0,8.709779188E0
8.862283750E-1,1.172511749E0,2.452649689E0,7.229216766E0,7.723460970E0
8.961873750E-1,9.854008484E-1,1.442101135E0,7.068750458E0,7.281339406E0
9.061463750E-1,6.646179199E-2,5.542973328E-1,6.562353516E0,6.586056967E0
9.161053750E-1,-1.002165985E0,-1.333726501E-1,6.705904999E0,6.781687605E0
9.260643750E-1,-1.613644409E0,-8.620573425E-1,7.080126801E0,7.312673017E0
9.360233750E-1,-2.170935516E0,-1.475631409E0,7.326963501E0,7.782984210E0
9.459823750E-1,-2.566113739E0,-2.415077820E0,7.532635803E0,8.316137489E0
9.559413750E-1,-2.580483856E0,-2.994522858E0,7.488777008E0,8.468048486E0
9.659003750E-1,-1.442849579E0,-3.754642181E0,7.014712830E0,8.086120757E0
9.758593750E-1,-9.800120544E-1,-4.496649170E0,5.688321075E0,7.316916977E0
9.858183750E-1,-5.556445312E-1,-4.528233490E0,5.827531586E0,7.400929926E0
9.957773750E-1,-8.631051636E-1,-4.558620300E0,6.112239532E0,7.673685012E0
1.005736375E0,-1.928140411E0,-4.501139832E0,6.524781647E0,8.157864964E0
1.015695375E0,-2.684517517E0,-4.506828003E0,6.736591187E0,8.538137605E0
1.025653375E0,-3.177592163E0,-4.681065674E0,6.625222778E0,8.712235342E0
1.035612375E0,-3.476071472E0,-5.143154755E0,6.379882965E0,8.901574038E0
1.045571375E0,-3.166515198E0,-5.309458923E0,6.091133423E0,8.678656516E0
1.055530375E0,-2.554737396E0,-5.616320801E0,5.576653290E0,8.316778488E0
1.065489375E0,-1.759141846E0,-5.979315948E0,4.676724701E0,7.792211058E0
1.075448375E0,-9.153465271E-1,-6.796167297E0,4.145629120E0,8.013238421E0
1.085407375E0,-6.192622375E-1,-7.670349426E0,4.011208649E0,8.677991753E0
1.095366375E0,-8.271798706E-1,-8.202193451E0,3.523971863E0,8.965410288E0
1.105325375E0,-1.176403656E0,-9.289083252E0,4.275109863E0,1.029308300E1
1.115284375E0,-1.052611084E0,-9.078321533E0,4.895868988E0,1.036790457E1
1.125243375E0,-5.685177612E-1,-8.183781738E0,4.785698090E0,9.497389230E0
1.135202375E0,-6.629713440E-1,-7.658224640E0,5.643115082E0,9.535863016E0
1.145161375E0,-6.770420837E-1,-7.303761749E0,7.058721313E0,1.017982653E1
1.155120375E0,-5.780978394E-1,-7.043153687E0,7.756570129E0,1.049307348E1
1.165079375E0,-2.133064270E-1,-6.288273468E0,8.317453766E0,1.042918597E1
1.175038375E0,8.770262146E-1,-6.497538300E0,8.599467316E0,1.081378828E1
1.184997375E0,2.199226685E0,-6.784641266E0,8.831185455E0,1.135155459E1
1.194956375E0,2.158211975E0,-7.156617737E0,8.843759308E0,1.157959995E1
1.204915375E0,1.276395721E0,-7.332352295E0,8.902586975E0,1.160381968E1
1.214874375E0,7.375163269E-1,-6.743027802E0,1.035292099E1,1.237721000E1
1.224833375E0,5.192701721E-1,-6.090684357E0,1.178514267E1,1.327613141E1
1.234792375E0,6.595285034E-1,-5.102888489E0,1.318203781E1,1.415063849E1
1.244751375E0,7.539820862E-1,-3.880530396E0,1.464299973E1,1.516721616E1
1.254710375E0,9.865983582E-1,-2.679727478E0,1.566911591E1,1.592719401E1
1.264669375E0,8.629554749E-1,-2.428549805E0,1.596445175E1,1.617115537E1
1.274628375E0,2.350112915E-1,-2.561473389E0,1.636322250E1,1.656416092E1
1.284587375E0,-2.215393066E-1,-1.855242004E0,1.687934921E1,1.698244483E1
1.294546375E0,6.975494385E-2,-2.481838989E-1,1.783690796E1,1.783877088E1
1.304505375E0,5.379812622E-1,1.564546509E0,1.889296188E1,1.896526399E1
1.314464375E0,3.736230469E-1,3.045716400E0,1.955174194E1,1.979107363E1
1.324423375E0,-1.978884888E-1,3.783232727E0,2.005469604E1,2.040938125E1
1.334382375E0,-9.638456726E-1,4.212689667E0,2.058504318E1,2.103377654E1
1.344341375E0,-1.230291595E0,4.819527740E0,2.016322037E1,2.076768934E1
1.354300375E0,-8.789721680E-1,5.777685242E0,1.989572662E1,2.073630094E1
1.364259375E0,-3.688330078E-1,7.010671234E0,2.014765274E1,2.133573200E1
1.374218375E0,-2.639012146E-1,8.287965088E0,2.039957886E1,2.202050923E1
1.384177375E0,-4.402345276E-1,9.061257019E0,2.090432922E1,2.278796098E1
1.394136375E0,-8.625064087E-1,9.589957581E0,2.127406036E1,2.335159198E1
1.404095375E0,-9.924362183E-1,1.023676254E1,2.124576920E1,2.360421458E1
1.414054375E0,-8.617579651E-1,1.088401657E1,2.093172226E1,2.360807998E1
1.424013375E0,-4.323010254E-1,1.143861328E1,2.100207596E1,2.391894547E1
1.433972375E0,1.480421448E-1,1.174248138E1,2.097902390E1,2.404219685E1
1.443931375E0,2.583627319E-1,1.115824631E1,2.069072342E1,2.350913115E1
1.453890375E0,9.145980835E-2,9.981094208E0,1.991698242E1,2.227816858E1
1.463849375E0,2.890489197E-1,8.910520477E0,1.937421112E1,2.132700122E1
1.473808375E0,9.032217407E-1,7.884853363E0,1.893442566E1,2.053044561E1
1.483766375E0,9.162446594E-1,6.791377258E0,1.804377777E1,1.930130114E1
1.493725375E0,8.449928284E-1,5.607938232E0,1.718875580E1,1.810017431E1
1.503684375E0,1.206491089E0,4.682712250E0,1.629241974E1,1.699489205E1
1.513643375E0,2.286944275E0,3.993844757E0,1.590457626E1,1.655706665E1
1.523602375E0,3.625610504E0,3.569626923E0,1.631771713E1,1.709254751E1
1.533561375E0,3.316203918E0,2.832110596E0,1.590337875E1,1.649046739E1
1.543520375E0,1.923649750E0,1.888023834E0,1.545580948E1,1.568907610E1
1.553479375E0,8.155041504E-1,1.088835754E0,1.524609558E1,1.530666655E1
1.563438375E0,4.245172119E-1,3.038681030E-2,1.444570999E1,1.445197825E1
1.573397375E0,7.297325134E-1,-1.367556152E0,1.367571121E1,1.376327710E1
1.583356375E0,1.464105377E0,-2.613115997E0,1.265663040E1,1.300623977E1
1.593315375E0,2.099234619E0,-3.521277466E0,1.152408554E1,1.223154645E1
1.603274375E0,2.819087677E0,-4.326004028E0,1.150866760E1,1.261392073E1
1.613233375E0,4.144880676E0,-4.512366486E0,1.287008652E1,1.425414375E1
1.623192375E0,3.427272949E0,-4.673880615E0,1.327289886E1,1.448313516E1
1.633151375E0,5.117857361E-1,-5.611830139E0,1.221175552E1,1.344922061E1
1.643110375E0,-1.397643585E0,-6.769373016E0,1.112097382E1,1.309403976E1
1.653069375E0,-1.567689972E0,-7.180567932E0,1.028466293E1,1.264090580E1
1.663028375E0,-6.345304871E-1,-7.076833649E0,9.764494629E0,1.207599101E1
1.672987375E0,3.315605164E-1,-7.107968903E0,9.603429565E0,1.195236436E1
1.682946375E0,8.966354370E-1,-6.956034851E0,9.739496613E0,1.200200692E1
1.692914917E0,1.336570587E0,-6.528523865E0,1.015608032E1,1.214718125E1
1.702873917E0,6.174659729E-1,-6.206992493E0,1.045815216E1,1.217706724E1
1.712832917E0,-1.177750854E0,-6.344406738E0,1.015188904E1,1.202910824E1
1.722791917E0,-2.253264313E0,-6.327641602E0,9.586514740E0,1.170544801E1
1.732750917E0,-2.341580658E0,-6.130202179E0,8.983269196E0,1.112481479E1
1.742709917E0,-1.868863678E0,-6.079457703E0,8.353079681E0,1.049887601E1
1.752668917E0,-1.471739502E0,-6.043233032E0,7.778424683E0,9.959446430E0
1.762627917E0,-1.273252258E0,-6.036197662E0,7.338339844E0,9.586870459E0
1.772586917E0,-1.024319916E0,-5.902076569E0,6.773564301E0,9.042395283E0
1.782545917E0,-5.650749207E-1,-5.743406525E0,6.136040039E0,8.423598728E0
1.792504917E0,-4.342469788E-1,-5.615722046E0,5.786666565E0,8.075296556E0
1.802463917E0,-6.036946106E-1,-5.610782318E0,5.410947876E0,7.818163616E0
1.812422917E0,-5.522016907E-1,-5.746100922E0,6.021827545E0,8.341762973E0
1.822381917E0,-6.131250000E-1,-5.386698303E0,5.620512085E0,7.809135482E0
1.832340917E0,-1.123413849E0,-4.684358826E0,4.578379211E0,6.645813155E0
1.842299917E0,-1.333876190E0,-4.453389130E0,5.230273590E0,6.997689780E0
1.852258917E0,-1.104403381E0,-4.745880890E0,5.764662323E0,7.548140430E0
1.862217917E0,-7.517367554E-1,-4.994663544E0,5.794151001E0,7.686608998E0
1.872176917E0,-4.662803650E-1,-5.364244995E0,5.245691528E0,7.517301468E0
1.882135917E0,-1.243913269E-1,-5.738915863E0,4.592899017E0,7.351554249E0
1.892094917E0,4.866380310E-1,-6.016289062E0,4.715793457E0,7.659716613E0
1.902053917E0,9.054670715E-1,-5.995931396E0,5.490731964E0,8.180415725E0
1.912012917E0,9.192384338E-1,-5.819747772E0,5.721402283E0,8.212728384E0
1.921971917E0,5.662724304E-1,-5.623505859E0,6.466253357E0,8.588184621E0
1.931929917E0,5.671705627E-1,-5.681734772E0,7.780370636E0,9.650800987E0
1.941888917E0,4.215234375E-1,-5.760770416E0,8.110134888E0,9.956829098E0
1.951847917E0,3.692820740E-1,-5.930517426E0,8.240214386E0,1.015916036E1
1.961806917E0,7.735913086E-1,-5.736520844E0,9.365723877E0,1.101012709E1
1.971765917E0,1.307830353E0,-4.972659302E0,1.094074860E1,1.208874438E1
1.981724917E0,1.751807098E0,-4.226161652E0,1.243539047E1,1.325021534E1
1.991683917E0,1.371298370E0,-3.462150421E0,1.313548462E1,1.365312788E1
2.001642917E0,3.538641357E-1,-2.400108948E0,1.361927856E1,1.383367238E1
2.011601917E0,6.855743408E-2,-1.386416931E0,1.490360779E1,1.496811201E1
2.021560917E0,2.621049500E-1,-2.639012146E-1,1.586041809E1,1.586477875E1
2.031519917E0,8.551716614E-1,1.201102295E0,1.669238800E1,1.675737994E1
2.041478917E0,1.157093811E0,2.521207123E0,1.758902344E1,1.780643414E1
2.051437917E0,6.933581543E-1,3.890409851E0,1.855256973E1,1.896876058E1
2.061396917E0,-1.773811340E-1,5.243146820E0,1.920521255E1,1.990884833E1
2.071355917E0,-6.168672180E-1,6.683152313E0,1.939307190E1,2.052160539E1
2.081314917E0,-3.944297791E-1,8.270900574E0,1.982402573E1,2.148383967E1
2.091273917E0,-5.867797852E-2,9.846524048E0,2.054657318E1,2.278418637E1
2.101232917E0,5.658233643E-2,1.150507507E1,2.078876953E1,2.376011138E1
2.111191917E0,6.692582703E-1,1.322918976E1,2.114772308E1,2.495366827E1
2.121150917E0,1.299747162E0,1.473460922E1,2.158316757E1,2.616545765E1
2.131109917E0,1.581161957E0,1.583556976E1,2.179482742E1,2.698666051E1
2.141068917E0,1.285526733E0,1.623643616E1,2.132540359E1,2.683369666E1
2.151027917E0,8.701405334E-1,1.613943787E1,2.067695206E1,2.624452220E1
2.160986917E0,8.864566040E-1,1.573782303E1,2.021306671E1,2.563265388E1
2.170945917E0,1.213376770E0,1.536539749E1,1.993793884E1,2.520097475E1
2.180904917E0,2.074985046E0,1.489253082E1,2.011966095E1,2.511759929E1
2.190863917E0,2.421215057E0,1.390578278E1,1.986863297E1,2.437202603E1
2.200822917E0,1.735790405E0,1.230920288E1,1.932241882E1,2.297575490E1
2.210781917E0,1.081201630E0,1.033690430E1,1.901810165E1,2.167276581E1
2.220740917E0,4.188290405E-1,8.348888397E0,1.840407852E1,2.021359596E1
2.230699917E0,-7.649093628E-2,6.621480560E0,1.790336975E1,1.908875334E1
2.240658917E0,7.484436035E-2,5.485193481E0,1.783840485E1,1.866284107E1
2.250617917E0,3.309617615E-1,4.875361633E0,1.748528915E1,1.815527536E1
2.260576917E0,1.477427673E-1,4.299808502E0,1.726928833E1,1.779714866E1
2.270535917E0,-4.203259277E-1,3.947890320E0,1.725461884E1,1.770549019E1
2.280494917E0,-1.122815094E0,3.594475250E0,1.734428238E1,1.774838295E1
2.290453917E0,-1.498683472E0,3.435356140E0,1.728380814E1,1.768552367E1
2.300412917E0,-1.277742920E0,3.294349365E0,1.762285309E1,1.797360052E1
2.310371917E0,-1.221160583E0,2.894530792E0,1.735655685E1,1.763858292E1
2.320330917E0,-1.529070282E0,2.413730621E0,1.658266617E1,1.682703089E1
2.330289917E0,-1.567240906E0,2.041454773E0,1.586431000E1,1.607171781E1
2.340248917E0,-1.243613892E0,1.739532623E0,1.569186859E1,1.583689645E1
2.350207917E0,-9.135502625E-1,1.633103943E0,1.561148575E1,1.572323408E1
2.360166917E0,-1.602417755E0,1.426533508E0,1.519056107E1,1.534131305E1
2.370125917E0,-2.162253571E0,9.192384338E-1,1.423405014E1,1.442666015E1
2.380084917E0,-1.905986481E0,3.896397400E-1,1.233225494E1,1.248475533E1
2.390043917E0,-1.221010895E0,1.041833496E-1,1.012629227E1,1.020017239E1
2.400002917E0,-5.551954651E-1,5.313949585E-2,8.524173889E0,8.542400500E0
2.409961917E0,5.761518860E-1,1.640588379E-1,7.521409149E0,7.545227756E0
2.419919917E0,1.656006317E0,3.900888062E-1,6.814279633E0,7.023455924E0
2.429878917E0,2.311044159E0,5.345384216E-1,7.005881195E0,7.396555127E0
2.439837917E0,2.235601044E0,5.792953491E-1,7.171736298E0,7.534407518E0
2.449796917E0,9.686357117E-1,4.150868225E-1,6.740034027E0,6.821921349E0
2.459755917E0,-8.506809998E-1,-1.142124939E-1,6.165678406E0,6.225133963E0
2.469714917E0,-2.211800537E0,-6.807843018E-1,5.299729156E0,5.782962737E0
2.479673917E0,-2.698139191E0,-1.005908203E0,4.174069977E0,5.070963082E0
2.489632917E0,-2.678230591E0,-1.323397980E0,3.670217743E0,4.732314401E0
2.499591917E0,-2.561174011E0,-1.504221954E0,3.386258240E0,4.504335786E0
2.509550917E0,-2.491718445E0,-1.440604248E0,3.014730835E0,4.168045515E0
2.519509917E0,-2.155816956E0,-1.293160858E0,2.971470795E0,3.892229494E0
2.529468917E0,-2.150278473E0,-1.130149841E0,2.970872040E0,3.837579556E0
2.539427917E0,-2.653681641E0,-1.292412415E0,2.625839539E0,3.950618861E0
2.549386917E0,-3.054697723E0,-1.492396545E0,1.918560333E0,3.903754524E0
2.559345917E0,-3.278931427E0,-1.773062897E0,1.071471863E0,3.878555825E0
2.569304917E0,-3.096460876E0,-1.931732941E0,9.066645813E-1,3.760545542E0
2.579263917E0,-2.679278412E0,-1.794318695E0,1.201401672E0,3.441144921E0
2.589222917E0,-2.494562531E0,-1.538051605E0,1.290765839E0,3.202268166E0
2.599181917E0,-2.367776184E0,-1.370998993E0,1.416055298E0,3.080781541E0
2.609140917E0,-2.191592560E0,-1.215472412E0,1.715732117E0,3.037134806E0
2.619099917E0,-2.032772827E0,-1.122366028E0,2.015259247E0,3.074596022E0
2.629058917E0,-1.914818115E0,-1.122216339E0,2.151026917E0,3.090762806E0
2.639017917E0,-2.021546173E0,-1.228645020E0,2.291285248E0,3.293357800E0
2.648976917E0,-2.215393066E0,-1.411714325E0,2.417772217E0,3.570227761E0
2.658935917E0,-2.176473999E0,-1.591041412E0,2.752925262E0,3.853186908E0
2.668894917E0,-2.051633606E0,-1.800904999E0,2.932851105E0,4.006753657E0
2.678853917E0,-1.713187408E0,-1.951641541E0,3.043770447E0,4.001056652E0
2.688803000E0,-1.169368286E0,-1.992207184E0,3.399281158E0,4.109917766E0
2.698762000E0,-5.270539856E-1,-1.918859711E0,3.852388916E0,4.335978419E0
2.708721000E0,8.352630615E-2,-1.872007141E0,4.378993835E0,4.763084546E0
2.718680000E0,4.351451111E-1,-1.733245697E0,5.044659576E0,5.351829795E0
2.728639000E0,5.565426636E-1,-1.501826935E0,5.795647888E0,6.012882697E0
2.738598000E0,3.939807129E-1,-1.034798126E0,7.225025482E0,7.309378987E0
2.748557000E0,5.541476440E-1,-7.244934082E-2,8.972940674E0,8.990327739E0
2.758516000E0,1.135987701E0,4.661306763E-1,9.469907227E0,9.549182622E0
2.768475000E0,1.944606171E0,7.680528259E-1,1.025143204E1,1.046246898E1
2.778434000E0,2.415826263E0,1.003513184E0,1.104897354E1,1.135442960E1
2.788393000E0,2.801424408E0,1.604962463E0,1.214709000E1,1.256883760E1
2.798352000E0,2.971021729E0,2.540516968E0,1.357437195E1,1.412603166E1
2.808311000E0,2.816093903E0,3.765270081E0,1.486079681E1,1.558688313E1
2.818270000E0,2.391726379E0,5.682782593E0,1.611488892E1,1.725410148E1
2.828229000E0,1.953288116E0,7.794291687E0,1.764695297E1,1.939023637E1
2.838188000E0,2.017354889E0,9.566606140E0,1.938334213E1,2.170952846E1
2.848147000E0,1.872156830E0,1.107202560E1,2.066467758E1,2.351858035E1
2.858106000E0,1.179098053E0,1.247535736E1,2.181533478E1,2.515817253E1
2.868065000E0,4.460723877E-1,1.399095566E1,2.209600113E1,2.615681721E1
2.878024000E0,-8.053253174E-2,1.521825348E1,2.172192902E1,2.652251731E1
2.887983000E0,-1.817221069E-1,1.637759262E1,2.147524200E1,2.700823175E1
2.897942000E0,1.725910950E-1,1.779020508E1,2.156939621E1,2.795997205E1
2.907901000E0,5.909710693E-1,1.905103317E1,2.155607391E1,2.877421475E1
2.917860000E0,8.315208435E-1,1.978136444E1,2.132375702E1,2.909804838E1
2.927819000E0,5.399272156E-1,2.011876282E1,2.082439545E1,2.896051768E1
2.937778000E0,5.519023132E-1,2.045092209E1,2.012699570E1,2.869914226E1
2.947737000E0,1.024170227E0,2.087888214E1,1.971475296E1,2.873409348E1
2.957696000E0,1.736838226E0,2.107901596E1,1.940878922E1,2.870614254E1
2.967654000E0,2.120939484E0,2.048340454E1,1.905043442E1,2.805329388E1
2.977613000E0,2.179467773E0,1.927466812E1,1.853715179E1,2.683074557E1
2.987572000E0,2.127825165E0,1.778885788E1,1.792896652E1,2.534598479E1
2.997531000E0,2.020947418E0,1.625799133E1,1.760938110E1,2.405196070E1
3.007490000E0,1.908082123E0,1.483490067E1,1.735655685E1,2.291211734E1
3.017449000E0,1.464853821E0,1.332379303E1,1.710268478E1,2.172949802E1
3.027408000E0,8.175997925E-1,1.194560898E1,1.702170319E1,2.081116101E1
3.037367000E0,2.501298523E-1,1.108489883E1,1.670945251E1,2.005351217E1
3.047326000E0,8.831634521E-2,1.079165863E1,1.663296158E1,1.982733231E1
3.057285000E0,1.097218323E-1,1.046009811E1,1.650348083E1,1.953946189E1
3.067244000E0,4.719685364E-1,9.946665802E0,1.606938354E1,1.890460268E1
3.077203000E0,7.536827087E-1,9.057365112E0,1.582045120E1,1.824528916E1
3.087162000E0,7.473957825E-1,8.051157532E0,1.549128571E1,1.747454351E1
3.097121000E0,2.071691895E-1,7.460785217E0,1.469569016E1,1.648240105E1
3.107080000E0,-2.730322266E-1,7.279512177E0,1.395592850E1,1.574273751E1
3.117039000E0,-3.314108276E-1,7.289241943E0,1.334415070E1,1.520885397E1
3.126998000E0,-1.892065430E-1,7.469616852E0,1.274838959E1,1.477675242E1
3.136957000E0,-5.254074097E-2,7.463479614E0,1.249766098E1,1.455671043E1
3.146916000E0,-8.232879639E-3,7.140601044E0,1.240560242E1,1.431388216E1
3.156875000E0,8.098159790E-2,6.747668152E0,1.180939224E1,1.360144583E1
3.166834000E0,4.306544495E-1,6.454727325E0,1.150223099E1,1.319660130E1
3.176793000E0,5.010081482E-1,5.654491425E0,1.082144669E1,1.221998326E1
3.186752000E0,5.628295898E-2,4.660708008E0,9.257199554E0,1.036441559E1
3.196711000E0,-3.788621521E-1,4.079167328E0,7.796836395E0,8.807599014E0
3.206670000E0,-4.951702881E-1,3.787573700E0,7.239395599E0,8.185337915E0
3.216629000E0,-8.065228271E-1,3.525468750E0,6.545438690E0,7.478113173E0
3.226588000E0,-6.990463257E-1,3.205583954E0,5.639223175E0,6.524206639E0
3.236547000E0,-3.626957703E-1,2.978057098E0,5.113815765E0,5.928868694E0
3.246506000E0,-9.370513916E-2,2.765349426E0,4.964127045E0,5.683176525E0
3.256465000E0,-3.397933960E-1,2.398911438E0,4.908742218E0,5.474119637E0
3.266424000E0,-1.021924896E0,1.969155121E0,4.384382629E0,4.913727040E0
3.276383000E0,-1.812431030E0,1.422342224E0,3.347189484E0,4.063451868E0
3.286342000E0,-2.042502594E0,9.054670715E-1,2.185754700E0,3.125573719E0
