"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.128414417E0,2.234852600E-1,2.218237152E0,-2.487227783E0,3.340183194E0
1.138374417E0,-2.622546387E-1,3.466192017E0,-1.012195129E0,3.620470076E0
1.148333417E0,4.706213379E-1,5.131628723E0,1.118174744E-1,5.154376872E0
1.158292417E0,6.526428223E-1,7.405101013E0,-1.035845947E-1,7.434527116E0
1.168251417E0,-4.039200439E0,1.018841309E1,-8.563691711E-1,1.099328293E1
1.178210417E0,-8.520880737E0,1.051204010E1,8.550219727E-1,1.355874102E1
1.188169417E0,-7.705077209E0,9.614207153E0,3.878434753E0,1.291678947E1
1.198129417E0,-6.980434113E0,1.126347748E1,5.215304718E0,1.424049819E1
1.208088417E0,-8.651109924E0,1.369352417E1,4.252506866E0,1.674628681E1
1.218047417E0,-1.057775345E1,1.533426224E1,3.430865479E0,1.894199842E1
1.228006417E0,-1.188079376E1,1.697035995E1,4.765190735E0,2.125684408E1
1.237965667E0,-1.137319931E1,1.911734528E1,5.893394623E0,2.301205452E1
1.247924667E0,-9.554331665E0,2.187595871E1,6.640940094E0,2.477791170E1
1.257884667E0,-7.849526825E0,2.487512192E1,7.450756073E0,2.712748657E1
1.267843667E0,-5.791157227E0,2.758299088E1,7.916287994E0,2.927501500E1
1.277802667E0,-3.705693970E0,2.961830841E1,8.509803772E0,3.103857473E1
1.287761667E0,-2.378553772E0,3.065595062E1,9.363628235E0,3.214222084E1
1.297720667E0,-2.279160461E0,3.122850998E1,1.005968079E1,3.288786380E1
1.307679667E0,-1.769470367E0,3.147399948E1,1.023526566E1,3.314369219E1
1.317638667E0,-9.614506531E-1,3.150887695E1,9.986033936E0,3.306742488E1
1.327598667E0,-6.411167908E-1,3.088692032E1,9.784552917E0,3.240602341E1
1.337557667E0,-7.937992859E-1,2.970168503E1,1.004740631E1,3.136511732E1
1.347516667E0,-1.082399139E0,2.803804459E1,1.031864227E1,2.989611865E1
1.357475667E0,-1.673968964E0,2.610436569E1,1.031609756E1,2.811871173E1
1.367434667E0,-2.213297424E0,2.427232544E1,1.020487885E1,2.642317203E1
1.377393667E0,-2.541265411E0,2.235616013E1,1.032927017E1,2.475782195E1
1.387353667E0,-2.916684723E0,2.017983582E1,1.027253815E1,2.283107232E1
1.397312667E0,-3.322341156E0,1.799482956E1,9.707762604E0,2.071454794E1
1.407271667E0,-4.208947449E0,1.607162888E1,8.709937592E0,1.875834497E1
1.417230667E0,-4.812791748E0,1.456171875E1,7.874674530E0,1.723998597E1
1.427189667E0,-5.168003082E0,1.312829956E1,7.077881470E0,1.578470498E1
1.437148667E0,-4.774022369E0,1.189995392E1,6.563251648E0,1.440404336E1
1.447108667E0,-3.852688293E0,1.128937363E1,6.781048737E0,1.372136239E1
1.457067667E0,-3.569028168E0,1.082234482E1,6.421197052E0,1.308024774E1
1.467026667E0,-4.050726471E0,9.821675720E0,6.158493347E0,1.228009524E1
1.476985667E0,-4.497696991E0,8.532556458E0,6.114634552E0,1.142026942E1
1.486944667E0,-4.359234924E0,7.254065094E0,5.681734772E0,1.019345376E1
1.496903667E0,-4.074526978E0,6.165079651E0,5.219645691E0,9.047357533E0
1.506863667E0,-3.961062927E0,5.207520905E0,4.857997742E0,8.149137104E0
1.516822667E0,-3.969894562E0,4.340673523E0,4.400698700E0,7.346268339E0
1.526781667E0,-3.861819305E0,3.405119019E0,3.973636780E0,6.503712258E0
1.536740667E0,-3.728446655E0,2.498155060E0,3.463946686E0,5.669305055E0
1.546699667E0,-3.011886749E0,1.665137329E0,2.793041840E0,4.432293631E0
1.556658667E0,-2.022144928E0,7.849676514E-1,2.090552673E0,3.012582746E0
1.566617667E0,-1.544637909E0,-1.127156067E-1,1.293310547E0,2.017737160E0
1.576577667E0,-1.540596313E0,-9.136999512E-1,4.029620361E-1,1.835936547E0
1.586536667E0,-1.732946320E0,-1.635349274E0,-4.037104797E-1,2.416702784E0
1.596495667E0,-1.890418854E0,-2.013462982E0,-1.376088409E0,3.085666206E0
1.606454667E0,-4.673281860E-1,-8.193960571E-1,-1.608105927E0,1.864352489E0
1.616413667E0,6.722520447E-1,-9.310638428E-1,-9.651928711E-1,1.500133317E0
1.626372667E0,8.068222046E-2,-2.887645111E0,-1.007105713E0,3.059291720E0
1.636332667E0,4.695735168E-1,-3.027304688E0,-1.347797241E0,3.346883679E0
1.646291667E0,4.254153442E-1,-2.610720978E0,-1.955533447E0,3.289521744E0
1.656250667E0,9.175918579E-2,-2.875670013E0,-2.348166962E0,3.713729373E0
1.666209667E0,5.104385376E-2,-3.371738434E0,-2.632575531E0,4.278046221E0
1.676168667E0,2.959346008E-1,-3.577410736E0,-3.837270355E0,5.254530297E0
1.686127667E0,6.282435608E-1,-3.707190857E0,-5.767057343E0,6.884540973E0
1.696086667E0,4.519102478E-1,-3.715274048E0,-6.967261505E0,7.908869515E0
1.706046667E0,2.832110596E-1,-3.681743774E0,-6.679859161E0,7.632559475E0
1.716005667E0,2.986289978E-1,-3.430266724E0,-6.519841919E0,7.373211493E0
1.725964667E0,5.689668274E-1,-3.123704224E0,-5.081183624E0,5.991634030E0
1.735923667E0,7.529342651E-1,-3.134032745E0,-3.418591003E0,4.698492919E0
1.745882667E0,6.427633667E-1,-3.232827301E0,-3.323838043E0,4.681048648E0
1.755841667E0,3.601510620E-1,-3.048111420E0,-4.308041382E0,5.289604197E0
1.765801667E0,-2.082170105E-1,-2.797382812E0,-4.912783813E0,5.657221025E0
1.775760667E0,-9.650431824E-1,-2.694846039E0,-4.384532318E0,5.236184409E0
1.785719667E0,-1.463057556E0,-2.575244751E0,-3.449277191E0,4.546420139E0
1.795678667E0,-1.982028351E0,-2.511627045E0,-2.802322540E0,4.253200961E0
1.805637667E0,-2.614463196E0,-2.374512177E0,-2.274370422E0,4.200772155E0
1.815596667E0,-3.111878815E0,-1.944456482E0,-1.437760162E0,3.941047456E0
1.825555667E0,-3.225941620E0,-1.357377319E0,-1.190025330E-1,3.501904357E0
1.835515667E0,-3.058889008E0,-5.613327026E-1,1.019380188E0,3.272771353E0
1.845474667E0,-2.794389038E0,3.914360046E-1,1.886976013E0,3.394482393E0
1.855433667E0,-2.434836731E0,1.423839111E0,2.737357635E0,3.930505635E0
1.865392667E0,-2.242786102E0,2.456691284E0,3.656147003E0,4.942957867E0
1.875351667E0,-2.068997498E0,3.597618713E0,4.791685638E0,6.339074247E0
1.885310667E0,-2.127825165E0,4.863087158E0,5.671705627E0,7.768236696E0
1.895270667E0,-2.267634430E0,6.493646393E0,6.347999268E0,9.359845302E0
1.905229667E0,-1.387913818E0,8.460107117E0,7.326963501E0,1.127759333E1
1.915188667E0,-6.966513062E-1,1.049542465E1,9.126970367E0,1.392626475E1
1.925147667E0,-4.447251892E-1,1.328143112E1,1.108579697E1,1.730575302E1
1.935106667E0,-4.090992737E-1,1.640947632E1,1.212628326E1,2.040796465E1
1.945065667E0,-9.189390564E-1,1.919877594E1,1.247625549E1,2.291493831E1
1.955025667E0,-1.133892059E0,2.144590302E1,1.371702530E1,2.548272455E1
1.964984667E0,-1.489552460E0,2.309247894E1,1.598525848E1,2.812489714E1
1.974943667E0,-2.129920807E0,2.435345673E1,1.766641251E1,3.016172323E1
1.984902667E0,-2.148332520E0,2.548225937E1,1.861873215E1,3.163254751E1
1.994861667E0,-2.038910065E0,2.602083939E1,1.862367188E1,3.206372391E1
2.004820667E0,-1.667831726E0,2.611065262E1,1.798195633E1,3.174741873E1
2.014779667E0,-1.281335449E0,2.590393250E1,1.687261322E1,3.094092138E1
2.024739667E0,-9.419911194E-1,2.516581741E1,1.580548233E1,2.973245676E1
2.034698667E0,-5.653742981E-1,2.396696045E1,1.497126709E1,2.826435351E1
2.044657667E0,5.810916138E-1,2.277693512E1,1.421593781E1,2.685552697E1
2.054616667E0,1.999990997E0,2.165172501E1,1.344578934E1,2.556533611E1
2.064575667E0,2.008822632E0,2.020004379E1,1.238359818E1,2.377878553E1
2.074534667E0,1.332528992E0,1.845946335E1,1.123069565E1,2.164846289E1
2.084494667E0,7.620652771E-1,1.665167267E1,1.008422974E1,1.948205932E1
2.094453667E0,6.447093201E-1,1.500704269E1,9.070088654E0,1.754689399E1
2.104412667E0,4.885839844E-1,1.330403412E1,8.177345123E0,1.562386032E1
2.114371667E0,8.981323242E-3,1.179352524E1,7.302115173E0,1.387112844E1
2.124330667E0,-7.752378845E-1,1.042611877E1,6.405629425E0,1.226120038E1
2.134289667E0,-1.477577362E0,9.212292938E0,5.545368347E0,1.085360245E1
2.144249667E0,-1.689237213E0,8.217611389E0,4.813689880E0,9.672345608E0
2.154208667E0,-1.721569977E0,7.316335602E0,4.331542511E0,8.674954199E0
2.164167667E0,-1.923200684E0,6.625222778E0,3.826941833E0,7.889091299E0
2.174126667E0,-2.278262329E0,6.209986267E0,3.072810059E0,7.293597900E0
