"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.537500023E-3,-8.822653198E-1,4.424948273E0,8.848399658E0,9.932408360E0
1.549650001E-2,-7.601193237E-1,4.475692749E0,8.664881287E0,9.782115041E0
2.545550000E-2,-6.159690857E-1,4.456682281E0,8.567284241E0,9.676765686E0
3.541450005E-2,-4.882846069E-1,4.464765472E0,8.538244629E0,9.647495733E0
4.537350003E-2,-4.845423889E-1,4.519850922E0,8.472531281E0,9.614968538E0
5.533250002E-2,-4.584965515E-1,4.536466370E0,8.455616455E0,9.606622499E0
6.529150001E-2,-3.667373657E-1,4.429289246E0,8.680299225E0,9.751958478E0
7.525050000E-2,-2.338137817E-1,4.337679749E0,8.964707794E0,9.961732797E0
8.521049999E-2,-1.835183716E-1,4.273014221E0,9.283245392E0,1.022110437E1
9.516950004E-2,-3.122506714E-1,4.182153168E0,9.635313263E0,1.050843315E1
1.051285000E-1,-5.257067871E-1,4.197271729E0,9.897867279E0,1.076388565E1
1.150875000E-1,-4.764591980E-1,4.321962433E0,9.995763702E0,1.090053506E1
1.250465000E-1,-3.607498169E-1,4.369413757E0,1.022029678E1,1.112098842E1
1.350055000E-1,-6.342311096E-1,4.336482239E0,1.032492920E1,1.121657213E1
1.449645000E-1,-1.236877899E0,3.890409851E0,1.039992325E1,1.117244643E1
1.549235000E-1,-1.187929688E0,4.338128815E0,1.021820114E1,1.116432591E1
1.648835000E-1,-1.282682648E0,4.988825684E0,9.867779846E0,1.113134024E1
1.748425000E-1,-1.753154297E0,5.003046112E0,9.541308746E0,1.091515428E1
1.848015000E-1,-2.070045319E0,5.211861877E0,9.361981659E0,1.091307896E1
1.947605000E-1,-2.498005371E0,5.428012390E0,9.396859131E0,1.113572229E1
2.047195000E-1,-2.935395813E0,5.451962585E0,8.628357239E0,1.062021625E1
2.146785000E-1,-3.240611115E0,5.147196350E0,4.796026611E0,7.745777038E0
2.246375000E-1,-1.998943176E0,6.545438690E0,2.041305084E0,7.141811249E0
2.345965000E-1,-2.544558563E0,6.793772278E0,5.062023468E0,8.846140494E0
2.445565000E-1,-4.083807678E0,5.910758514E0,5.205724640E0,8.872097858E0
2.545155000E-1,-4.302652588E0,6.370602264E0,6.497987366E0,1.006584484E1
2.644745000E-1,-3.800596619E0,6.699767761E0,8.115224304E0,1.118875722E1
2.744335000E-1,-3.887715454E0,6.482569427E0,9.615404663E0,1.223086443E1
2.843925000E-1,-4.786745911E0,6.806795197E0,1.076396622E1,1.360545354E1
2.943515000E-1,-4.992867279E0,7.404651947E0,1.097996704E1,1.415334838E1
3.043106667E-1,-6.237828369E0,9.235195312E0,1.066202820E1,1.542329992E1
3.142696667E-1,-7.861651611E0,1.160147461E1,1.153710846E1,1.815226297E1
3.242296667E-1,-4.932542725E0,1.300675232E1,1.306064026E1,1.908103529E1
3.341886667E-1,-2.606080627E-1,1.393781616E1,1.265378632E1,1.882681450E1
3.441476667E-1,2.727328491E0,1.620245682E1,1.147723297E1,2.004207585E1
3.541066667E-1,3.099604340E0,1.824915070E1,1.156135803E1,2.182439112E1
3.640656667E-1,2.458487549E0,1.880554367E1,1.352317841E1,2.329311031E1
3.740246667E-1,2.251018982E0,1.819062241E1,1.528651154E1,2.386720061E1
3.839836667E-1,2.022444305E0,1.778526535E1,1.390443558E1,2.266581729E1
3.939436667E-1,1.551972656E0,1.923335403E1,1.351569397E1,2.355853370E1
4.039026667E-1,1.735491028E0,1.819196960E1,1.409004959E1,2.307572718E1
4.138616667E-1,1.755998383E0,1.690898758E1,1.371777374E1,2.184432896E1
4.238206667E-1,2.745889893E0,1.680959427E1,1.273536667E1,2.126715625E1
4.337796667E-1,1.950294342E0,1.579201035E1,1.175849808E1,1.978518425E1
4.437386667E-1,9.134005737E-1,1.473056763E1,1.178184952E1,1.888480610E1
4.536976667E-1,3.814068604E-1,1.358949051E1,1.164892593E1,1.790299413E1
4.636566667E-1,-9.984237671E-2,1.229528183E1,1.083566711E1,1.638888665E1
4.736166667E-1,-3.207829285E-1,1.090332642E1,1.014395554E1,1.489581359E1
4.835756667E-1,-6.447093201E-1,9.457632751E0,9.321116638E0,1.329457343E1
4.935346667E-1,-9.825567627E-1,8.068521423E0,8.470735016E0,1.173966812E1
5.034936667E-1,-4.550537109E-2,6.470444641E0,7.604187012E0,9.984607388E0
5.134526667E-1,2.607577515E-1,5.123994598E0,6.260131989E0,8.093983430E0
5.234116667E-1,-7.641609192E-1,4.204456787E0,4.864434357E0,6.474883813E0
5.333706667E-1,-1.914668427E0,3.360960846E0,4.024830322E0,5.582228239E0
5.433306667E-1,-2.429897003E0,2.224823456E0,3.328478394E0,4.683268866E0
5.532896667E-1,-2.696342926E0,1.130149841E0,2.537074127E0,3.870949362E0
5.632486667E-1,-2.611020355E0,7.978408813E-2,1.758094025E0,3.148759660E0
5.732076667E-1,-2.616259460E0,-8.436456299E-1,9.776170349E-1,2.917582318E0
5.831666667E-1,-2.705623627E0,-1.634451141E0,-1.133143616E-1,3.163015948E0
5.931256667E-1,-2.339634705E0,-2.204615479E0,-1.304836578E0,3.469411831E0
6.030846667E-1,-2.001936951E0,-2.694995728E0,-2.394570465E0,4.123678120E0
6.130446667E-1,-1.787433014E0,-3.166664886E0,-3.194806366E0,4.840399880E0
6.230036667E-1,-1.459165649E0,-3.479065247E0,-3.709585876E0,5.290943844E0
6.329626667E-1,-1.166823578E0,-3.701502686E0,-4.021387482E0,5.588752694E0
6.429216667E-1,-1.077758789E0,-3.802692261E0,-4.220623169E0,5.782360450E0
6.528806667E-1,-1.082698517E0,-3.861968994E0,-4.232149200E0,5.830791322E0
6.628396667E-1,-1.064436493E0,-3.773502960E0,-4.072131958E0,5.652840730E0
6.727986667E-1,-8.487350464E-1,-3.447331238E0,-3.544628906E0,5.016855382E0
6.827576667E-1,-4.674778748E-1,-3.032394104E0,-3.129991150E0,4.383011997E0
6.927176667E-1,4.715194702E-2,-2.656974792E0,-3.029999084E0,4.030214983E0
7.026766667E-1,3.266207886E-1,-2.285447388E0,-3.007845154E0,3.791712459E0
7.126356667E-1,4.336482239E-1,-2.074236603E0,-2.997067566E0,3.670547951E0
7.225946667E-1,6.830296326E-1,-2.096989288E0,-2.855462036E0,3.607985171E0
7.325536667E-1,6.403683472E-1,-2.058818665E0,-2.840493164E0,3.566119365E0
7.425126667E-1,4.119433594E-1,-1.932930450E0,-2.678380280E0,3.328609076E0
7.524716667E-1,1.257385254E-2,-1.695673828E0,-2.314636688E0,2.869322365E0
7.624316667E-1,-4.334985352E-1,-1.294058990E0,-2.124981079E0,2.525480991E0
7.723906667E-1,-8.342152405E-1,-1.086141357E0,-2.246827698E0,2.631321497E0
7.823496667E-1,-9.789642334E-1,-1.128952332E0,-1.903890839E0,2.420269543E0
7.923086667E-1,-7.030879211E-1,-1.134939880E0,-1.223405914E0,1.810840465E0
8.022676667E-1,-6.239025879E-1,-1.198258209E0,-8.869056702E-1,1.616068947E0
8.122266667E-1,-7.217990112E-1,-9.327104187E-1,-3.323089600E-1,1.225304771E0
8.221856667E-1,-8.987310791E-1,-5.539979553E-1,2.029779053E-1,1.075095957E0
8.321446667E-1,-8.955876160E-1,-3.864962769E-1,9.904902649E-1,1.390153774E0
8.421046667E-1,-1.018931122E0,8.397537231E-2,1.557810516E0,1.863342722E0
8.520636667E-1,-1.006357269E0,1.147364044E0,1.734443207E0,2.310301374E0
8.620226667E-1,-5.837860107E-1,2.576891327E0,1.590592346E0,3.084016704E0
8.719816667E-1,-1.582209778E-1,4.169429626E0,1.721270599E0,4.513529635E0
8.819406667E-1,-8.053253174E-2,5.651797028E0,2.237696686E0,6.079192511E0
8.918996667E-1,-3.287164307E-1,7.379204865E0,3.750450897E0,8.284117385E0
9.018586667E-1,-1.003962250E0,9.291777649E0,4.569697266E0,1.040323052E1
9.118186667E-1,-1.261426849E0,1.092398346E1,3.729195099E0,1.161169705E1
9.217776667E-1,4.331991577E-1,1.259406052E1,2.643353119E0,1.287576551E1
9.317366667E-1,-1.456471252E-1,1.462907867E1,3.397784271E0,1.501919085E1
9.416956667E-1,-3.140768738E0,1.709460159E1,5.251080322E0,1.815664276E1
9.516546667E-1,-4.913831635E0,2.108455444E1,6.791377258E0,2.268979908E1
9.616136667E-1,-5.371879120E0,2.424463303E1,7.615862732E0,2.597423110E1
9.715726667E-1,-5.111121368E0,2.670806030E1,8.883576508E0,2.860702673E1
9.815326667E-1,-5.515729980E0,2.869742340E1,1.047177383E1,3.104228462E1
9.914916667E-1,-5.906118164E0,3.029609894E1,1.170535858E1,3.301138080E1
1.001450667E0,-6.013744354E0,3.144795364E1,1.289882675E1,3.451838121E1
1.011409667E0,-5.441334686E0,3.209266296E1,1.369008133E1,3.531239819E1
1.021368667E0,-4.411925354E0,3.244892212E1,1.394185776E1,3.559175508E1
1.031327667E0,-3.825894012E0,3.212724106E1,1.415127228E1,3.531367427E1
1.041286667E0,-3.069067841E0,3.130634811E1,1.391281815E1,3.439582996E1
1.051246667E0,-2.554737396E0,3.001333694E1,1.338591385E1,3.296224761E1
1.061205667E0,-2.596201172E0,2.790527069E1,1.249242188E1,3.068395341E1
1.071164667E0,-2.932402039E0,2.585992401E1,1.187839874E1,2.860823323E1
1.081123667E0,-3.688928833E0,2.376173721E1,1.107307343E1,2.647340753E1
1.091082667E0,-3.768114166E0,2.154799072E1,1.031594788E1,2.418539578E1
1.101041667E0,-3.307372284E0,1.969229965E1,9.713301086E0,2.220526053E1
1.111000667E0,-3.051703949E0,1.807057205E1,9.057963867E0,2.044272929E1
1.120960667E0,-2.923121338E0,1.664613419E1,8.813971252E0,1.906107318E1
1.130919667E0,-2.980601807E0,1.499836075E1,8.297395477E0,1.739774652E1
1.140878667E0,-2.861748962E0,1.322634567E1,7.875572662E0,1.565728175E1
1.150837667E0,-2.798280945E0,1.162288010E1,7.567213898E0,1.414865521E1
1.160796667E0,-2.917283478E0,1.011476624E1,7.178472290E0,1.274164445E1
1.170755667E0,-2.996618500E0,8.799900513E0,6.832391968E0,1.153687789E1
1.180714667E0,-2.949017487E0,7.482190704E0,6.546037445E0,1.036969084E1
1.190674667E0,-2.814597015E0,6.106102295E0,6.204298096E0,9.148757099E0
1.200633667E0,-2.611619110E0,4.692292328E0,5.689518585E0,7.823604246E0
1.210592667E0,-2.901266785E0,3.247796173E0,5.049150238E0,6.667791768E0
1.220551667E0,-3.267704773E0,1.825304260E0,4.185596008E0,5.615055126E0
1.230510667E0,-2.969524841E0,5.990542603E-1,3.385958862E0,4.543309499E0
1.240469667E0,-2.333347778E0,-2.878514099E-1,2.577490082E0,3.488671009E0
1.250428667E0,-1.940414886E0,-9.395960999E-1,1.661544800E0,2.721907766E0
1.260388667E0,-1.803300018E0,-1.665885773E0,5.402265930E-1,2.513744445E0
1.270347667E0,-1.458866272E0,-2.501148834E0,-6.056405640E-1,2.958181330E0
1.280306667E0,-1.322200470E0,-3.241958313E0,-1.499282227E0,3.808720911E0
1.290265667E0,-1.080752563E0,-4.043391724E0,-2.400558014E0,4.824906373E0
1.300224667E0,-1.028511200E0,-5.010680237E0,-2.891387329E0,5.875786961E0
1.310183500E0,-7.973918152E-1,-5.057383118E0,-3.459456024E0,6.179060907E0
1.320142500E0,1.439257050E0,-2.296374664E0,-3.401975555E0,4.349509758E0
