"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.040566250E0,-1.275347900E-1,9.300309906E0,3.536396027E0,9.950785212E0
1.050525250E0,-4.408332825E-1,1.210787155E1,5.191204834E0,1.318117958E1
1.060484250E0,-4.712200928E-1,1.523382111E1,6.224655762E0,1.646322244E1
1.070443250E0,2.005828857E-2,1.810559921E1,6.392456818E0,1.920095387E1
1.080402250E0,9.190887451E-1,2.057950470E1,6.188580780E0,2.150951580E1
1.090361250E0,2.001038818E0,2.268322998E1,6.029910736E0,2.355616484E1
1.100320250E0,2.552641754E0,2.485551270E1,6.431525574E0,2.580071729E1
1.110279250E0,2.679727478E0,2.718781265E1,7.005581818E0,2.820347980E1
1.120238250E0,2.548300781E0,2.917522980E1,7.509733429E0,3.023382157E1
1.130198250E0,2.468217316E0,3.047452789E1,7.870034180E0,3.157097377E1
1.140157250E0,2.439776459E0,3.115052216E1,8.034392395E0,3.226234649E1
1.150116250E0,2.249671783E0,3.148971680E1,7.931406555E0,3.255104448E1
1.160075250E0,2.450254669E0,3.152264832E1,7.664960632E0,3.253356307E1
1.170034250E0,2.914888458E0,3.142056061E1,7.394473114E0,3.241028288E1
1.179993250E0,3.219055939E0,3.097673355E1,7.441625061E0,3.202027680E1
1.189952250E0,3.049458618E0,2.975033386E1,7.160060577E0,3.075139070E1
1.199911250E0,2.739752655E0,2.801199875E1,6.772815857E0,2.894908208E1
1.209870250E0,2.229014740E0,2.587279724E1,6.611451416E0,2.679704151E1
1.219829250E0,1.586251373E0,2.351954086E1,6.395300903E0,2.442508689E1
1.229789250E0,1.650767212E0,2.139291321E1,6.249953156E0,2.234823667E1
1.239748250E0,-5.343887329E-2,1.933349579E1,6.441105652E0,2.037829132E1
1.249707250E0,-1.038839722E0,1.695733704E1,6.446943512E0,1.817122858E1
1.259666250E0,-1.241817627E0,1.519325546E1,5.993686066E0,1.637990828E1
1.269625250E0,-1.079555054E0,1.320913147E1,5.019362183E0,1.417182381E1
1.279584250E0,-8.813671875E-1,1.171179520E1,4.405638428E0,1.254402666E1
1.289543250E0,-1.430275726E0,1.043794418E1,3.734583893E0,1.117781214E1
1.299502250E0,-1.943109283E0,9.261390839E0,3.201991425E0,9.990084236E0
1.309461250E0,-2.188000031E0,8.181536407E0,2.866239624E0,8.940929018E0
1.319420250E0,-2.174078979E0,7.128925323E0,2.426454163E0,7.838104074E0
1.329380250E0,-1.961221619E0,6.188580780E0,2.064955902E0,6.812412582E0
1.339339250E0,-1.644779663E0,5.108576660E0,1.752106476E0,5.645594099E0
1.349298250E0,-1.455573120E0,4.027075653E0,1.459465027E0,4.523944030E0
1.359257250E0,-1.325194244E0,2.900368652E0,1.145717468E0,3.388354560E0
1.369216250E0,-1.286724243E0,1.739981689E0,6.936575317E-1,2.272522019E0
1.379175250E0,-1.070573730E0,6.997947693E-1,3.177891541E-1,1.317888758E0
1.389134250E0,-8.824150085E-1,-3.439846802E-1,1.049317932E-1,9.528863462E-1
1.399093250E0,-9.816586304E-1,-1.318158875E0,-3.112028503E-1,1.672735394E0
1.409052250E0,-9.916877747E-1,-2.076182556E0,-9.249266052E-1,2.479812064E0
1.419011250E0,-7.705975342E-1,-2.626288605E0,-1.526675262E0,3.133999003E0
1.428970250E0,-7.024891663E-1,-3.033142548E0,-2.031126251E0,3.717380609E0
1.438930250E0,-7.749385071E-1,-3.372935944E0,-2.285896454E0,4.147595589E0
1.448889250E0,-8.427474976E-1,-3.708088989E0,-2.617157593E0,4.616238855E0
1.458848250E0,-8.988807678E-1,-4.019441528E0,-2.948568420E0,5.065367959E0
1.468807250E0,-9.394464111E-1,-4.387675781E0,-3.129991150E0,5.470932546E0
1.478766250E0,-9.779164124E-1,-4.738097076E0,-3.316802673E0,5.865753523E0
1.488725250E0,-9.012757874E-1,-5.036576385E0,-3.473227386E0,6.184068904E0
1.498684250E0,-6.349795532E-1,-5.244044952E0,-3.785478058E0,6.498696071E0
1.508643250E0,-4.192781067E-1,-5.383105774E0,-4.238136749E0,6.864067672E0
1.518602250E0,-3.333567810E-1,-5.509143677E0,-4.481231232E0,7.109375792E0
1.528561250E0,-2.706372070E-1,-5.617518311E0,-4.660708008E0,7.304242302E0
1.538520250E0,-1.917512512E-1,-5.692811737E0,-4.863087158E0,7.489625540E0
1.548480250E0,-6.541397095E-2,-5.774392090E0,-4.785548401E0,7.499957099E0
1.558439333E0,8.352630615E-2,-5.656886444E0,-4.783602448E0,7.408791619E0
1.568398333E0,2.245330811E-1,-5.447322235E0,-4.837789764E0,7.288891853E0
1.578357333E0,3.023712158E-1,-5.161267090E0,-4.637206879E0,6.945055360E0
1.588316333E0,2.329156494E-1,-4.854854279E0,-4.344415741E0,6.519034276E0
1.598275333E0,1.456471252E-1,-4.629572754E0,-3.942950592E0,6.082846072E0
1.608234333E0,-1.257385254E-2,-4.436773682E0,-3.255280609E0,5.502905655E0
1.618193333E0,-4.819976807E-2,-4.026776276E0,-2.361938324E0,4.668618965E0
1.628152333E0,-3.993695068E-1,-3.617377625E0,-1.720222778E0,4.025429578E0
1.638111333E0,-9.059161377E-1,-3.113226013E0,-9.515711975E-1,3.379104615E0
1.648070333E0,-1.160686340E0,-2.402354279E0,-4.760101318E-2,2.668476104E0
1.658030333E0,-1.904190216E0,-1.525328064E0,3.532653809E-1,2.465230722E0
1.667989333E0,-2.590662689E0,-6.137237549E-2,7.749385071E-1,2.704778998E0
1.677948333E0,-2.697540436E0,1.654808807E0,1.999841309E0,3.743592105E0
1.687907333E0,-3.006198578E0,3.895199890E0,3.459755402E0,6.014957981E0
1.697866333E0,-3.464844818E0,7.043602753E0,4.633314972E0,9.115102686E0
1.707825333E0,-3.567680969E0,1.036564453E1,5.725294189E0,1.236745437E1
1.717784333E0,-2.185904388E0,1.368903351E1,6.197412415E0,1.518472051E1
1.727743333E0,4.185296631E-1,1.787298294E1,5.523813171E0,1.871179303E1
1.737702333E0,2.778522034E0,2.157134216E1,4.917573853E0,2.229855421E1
1.747662333E0,4.651876373E0,2.450404358E1,4.953948212E0,2.542891481E1
1.757621333E0,6.165678406E0,2.707285172E1,4.700674896E0,2.816116536E1
1.767580333E0,6.110143890E0,2.873140274E1,3.756737823E0,2.961318019E1
1.777539333E0,5.442981262E0,2.983026764E1,3.519181824E0,3.052630920E1
1.787498333E0,5.000202026E0,3.067526047E1,4.208947449E0,3.136381456E1
1.797457333E0,4.781955872E0,3.147220322E1,4.724176025E0,3.218205271E1
1.807416333E0,4.709656219E0,3.203772720E1,4.655768280E0,3.271502719E1
1.817375333E0,4.300556946E0,3.225013550E1,4.913232880E0,3.290449646E1
1.827334333E0,3.865860901E0,3.218442215E1,5.542374573E0,3.288616465E1
1.837293333E0,3.290307770E0,3.159509766E1,5.925278320E0,3.231385530E1
1.847253333E0,2.746189270E0,3.038381653E1,6.262826385E0,3.114387350E1
1.857212333E0,2.306703186E0,2.881492905E1,6.579418030E0,2.964641221E1
1.867171333E0,2.054777069E0,2.705324249E1,6.632258148E0,2.793003556E1
1.877130333E0,1.788630524E0,2.513453247E1,6.343807983E0,2.598437649E1
1.887089333E0,1.285526733E0,2.299039124E1,5.870043182E0,2.376274553E1
1.897048333E0,7.538323975E-1,2.078682358E1,5.521867218E0,2.152095061E1
1.907007333E0,2.287243652E-1,1.868818771E1,5.116360474E0,1.937725005E1
1.916966333E0,-2.903961182E-2,1.700448898E1,4.656965790E0,1.763067835E1
1.926925333E0,-2.221380615E-1,1.552167252E1,4.340224457E0,1.611859831E1
1.936884333E0,-4.230203247E-1,1.398182465E1,4.041146393E0,1.456026204E1
1.946844333E0,-5.282514954E-1,1.254750732E1,3.796405334E0,1.311989646E1
1.956803333E0,-7.587721252E-1,1.111378876E1,3.647465057E0,1.172160557E1
1.966762333E0,-1.002016296E0,9.730066223E0,3.458557892E0,1.037496256E1
1.976721333E0,-1.067430267E0,8.494385834E0,3.212170258E0,9.143961714E0
1.986680333E0,-8.797206116E-1,7.321425018E0,2.838696899E0,7.901605706E0
1.996639333E0,-6.830296326E-1,6.183341675E0,2.371967468E0,6.657812960E0
2.006598333E0,-8.307723999E-1,5.148992615E0,1.768721924E0,5.507330113E0
2.016557333E0,-1.054257660E0,4.117487640E0,1.217717743E0,4.421312043E0
2.026516333E0,-1.176104279E0,3.092868347E0,8.822653198E-1,3.424536170E0
2.036475333E0,-1.391656036E0,2.068698120E0,6.010002136E-1,2.564648064E0
2.046434333E0,-1.585053864E0,1.121318207E0,1.152603149E-1,1.945002625E0
2.056394333E0,-1.549427948E0,1.767823792E-1,-4.644841003E-1,1.627182981E0
2.066353333E0,-1.398092651E0,-6.746470642E-1,-9.900411987E-1,1.841193444E0
2.076312333E0,-1.387913818E0,-1.526675262E0,-1.512454834E0,2.558234108E0
2.086271333E0,-1.494192810E0,-2.372117157E0,-2.148033142E0,3.531798174E0
2.096230333E0,-1.547781372E0,-3.062631226E0,-2.757864990E0,4.402403492E0
2.106189333E0,-1.587149506E0,-3.609743500E0,-3.262465668E0,5.117907182E0
2.116148333E0,-1.571282501E0,-4.055666199E0,-3.703149261E0,5.712326275E0
2.126107333E0,-1.509760437E0,-4.416416016E0,-3.963907013E0,6.123452115E0
2.136066333E0,-1.406924286E0,-4.637057190E0,-4.134701843E0,6.370046677E0
2.146025333E0,-1.296603699E0,-4.774471436E0,-4.399501190E0,6.620601888E0
2.155985333E0,-1.064137115E0,-4.827311554E0,-4.575385437E0,6.735686790E0
2.165944333E0,-8.009843445E-1,-4.921465759E0,-4.790637817E0,6.914666430E0
2.175903333E0,-5.483097839E-1,-5.082680511E0,-5.149142303E0,7.255890797E0
2.185862333E0,-4.117936707E-1,-5.263654175E0,-5.310357056E0,7.488359056E0
2.195821333E0,-5.313949585E-1,-5.529651031E0,-5.510490875E0,7.824636146E0
2.205780333E0,-6.268963623E-1,-5.672304382E0,-5.926026764E0,8.227139798E0
2.215739333E0,-7.514373779E-1,-5.608836365E0,-6.388115845E0,8.534150663E0
2.225698333E0,-8.232879639E-1,-5.522016907E0,-6.502328339E0,8.570341161E0
2.235657333E0,-7.500901794E-1,-5.366490326E0,-6.281088409E0,8.295415921E0
2.245616333E0,-7.885601807E-1,-5.134173431E0,-5.880072327E0,7.845815098E0
2.255575333E0,-7.568261719E-1,-4.790937195E0,-5.318739624E0,7.198253694E0
2.265535333E0,-1.066981201E0,-4.415817261E0,-4.632267151E0,6.488126842E0
2.275494333E0,-1.519789581E0,-3.689228210E0,-3.571872253E0,5.355225164E0
2.285453333E0,-1.777254181E0,-2.836900635E0,-2.375559998E0,4.104865764E0
2.295412333E0,-2.007176056E0,-1.991009674E0,-1.111887817E0,3.037954865E0
2.305371333E0,-2.227517853E0,-9.873468018E-1,-1.947450256E-1,2.444302583E0
2.315330333E0,-2.166444855E0,2.097138977E-1,2.640509033E-1,2.192529614E0
2.325289333E0,-1.781744843E0,1.421294403E0,1.194216614E0,2.573100423E0
2.335248333E0,-2.044598236E0,2.620450745E0,2.279609528E0,4.030355276E0
2.345207333E0,-3.310366058E0,3.772305450E0,2.818039856E0,5.755880513E0
2.355166333E0,-4.879552917E0,5.229525146E0,4.194727020E0,8.291785375E0
2.365126333E0,-6.493347015E0,7.227420502E0,5.590724030E0,1.120961006E1
2.375085333E0,-7.103328552E0,9.484876099E0,6.237828369E0,1.339143957E1
2.385044333E0,-6.872358856E0,1.205443268E1,5.864504700E0,1.506423177E1
2.395003333E0,-5.955066376E0,1.473805206E1,5.078938293E0,1.668737871E1
2.404962333E0,-4.845872955E0,1.707005264E1,4.216731262E0,1.823869525E1
2.414921333E0,-4.031416626E0,1.913770294E1,3.598516846E0,1.988600808E1
2.424880333E0,-3.752546539E0,2.100013000E1,3.282074890E0,2.158376893E1
2.434839333E0,-3.371139679E0,2.257440628E1,3.003204803E0,2.302146044E1
2.444798333E0,-2.812651062E0,2.389735519E1,2.057172089E0,2.415008381E1
2.454757333E0,-1.861828308E0,2.505340118E1,1.098565521E0,2.514649402E1
2.464717333E0,-1.060544586E0,2.624357620E1,6.707551575E-1,2.627356008E1
2.474676333E0,-8.657995605E-1,2.738779678E1,2.677931213E-1,2.740278699E1
2.484635333E0,-6.566844177E-1,2.826167953E1,3.198847961E-1,2.827111761E1
2.494594333E0,-1.679507446E-1,2.872451706E1,8.327183533E-1,2.873707549E1
2.504553333E0,4.026626587E-2,2.876253799E1,1.366358643E0,2.879500216E1
2.514512333E0,-1.122665405E-1,2.830823273E1,1.995650024E0,2.837871144E1
2.524471333E0,-1.884580994E-1,2.736923538E1,2.761457520E0,2.750883875E1
2.534430333E0,-2.730322266E-1,2.637889481E1,3.380121002E0,2.659597443E1
2.544389333E0,-3.174897766E-1,2.546130295E1,3.739224243E0,2.573636621E1
2.554348333E0,-3.644920349E-1,2.435764801E1,4.012406158E0,2.468860616E1
2.564308458E0,-5.460644531E-1,2.321627151E1,4.396058350E0,2.363511748E1
2.574267458E0,-7.897576904E-1,2.198178864E1,4.736600189E0,2.250018067E1
2.584226458E0,-1.285826111E0,2.055585388E1,5.068609772E0,2.121054650E1
2.594185458E0,-1.693278809E0,1.902498734E1,5.341192932E0,1.983294426E1
2.604144458E0,-1.848506012E0,1.767614227E1,5.285059662E0,1.854170531E1
2.614103458E0,-2.070195007E0,1.640932663E1,4.994214478E0,1.727697560E1
2.624062458E0,-2.386337585E0,1.515897675E1,5.014123077E0,1.614405814E1
2.634021458E0,-2.814297638E0,1.391177032E1,5.324727173E0,1.515949683E1
2.643980458E0,-3.191662903E0,1.278685959E1,5.718857574E0,1.436648260E1
2.653939458E0,-3.318299561E0,1.172811127E1,5.915398865E0,1.354812347E1
2.663899458E0,-3.234773254E0,1.067579956E1,5.916296997E0,1.262691666E1
2.673858458E0,-3.081192627E0,9.706415405E0,5.911207581E0,1.177499992E1
2.683817458E0,-2.812501373E0,8.777896271E0,5.670807495E0,1.082218483E1
2.693776458E0,-2.716251526E0,7.836503906E0,5.444777527E0,9.921412104E0
2.703735458E0,-2.807112579E0,6.929390259E0,5.445975037E0,9.249593207E0
2.713694458E0,-2.603236542E0,5.906866608E0,5.170697479E0,8.270672647E0
2.723653458E0,-2.253114624E0,4.664300537E0,4.440366211E0,6.822688407E0
2.733612458E0,-2.091151428E0,3.372337189E0,3.395988007E0,5.222863865E0
2.743571458E0,-1.850152588E0,2.065704346E0,2.542612610E0,3.762323474E0
2.753530458E0,-1.733694763E0,7.978408813E-1,1.770967255E0,2.603569208E0
2.763490458E0,-1.676813049E0,-3.921844482E-1,1.169517975E0,2.081653895E0
2.773449458E0,-1.665586395E0,-1.773212585E0,6.938072205E-1,2.529788405E0
2.783408458E0,-1.587748260E0,-2.963387604E0,8.232879639E-2,3.362943452E0
2.793367458E0,-1.483115845E0,-3.811224518E0,-1.045875092E0,4.221246219E0
2.803326458E0,-1.219663696E0,-4.344864807E0,-2.386786652E0,5.105113147E0
2.813285458E0,-6.794371033E-1,-4.805906067E0,-3.320245514E0,5.880680077E0
2.823244458E0,-3.746708679E-1,-5.324278107E0,-4.078867950E0,6.717550102E0
2.833203458E0,-1.029858398E-1,-5.947132874E0,-4.801714783E0,7.644309017E0
2.843162458E0,1.362167358E-2,-6.509812775E0,-5.354964294E0,8.429323253E0
2.853121458E0,-1.197509766E-3,-6.920858002E0,-5.957461395E0,9.131791894E0
2.863081458E0,-1.490899658E-1,-7.305408325E0,-6.673272858E0,9.895644964E0
2.873040458E0,-3.176394653E-1,-7.665709076E0,-7.215744781E0,1.053237690E1
2.882999458E0,-4.358935547E-1,-8.028704224E0,-7.677684174E0,1.111741557E1
2.892958458E0,-4.381388855E-1,-8.500672760E0,-8.321794739E0,1.190401910E1
2.902917458E0,-4.450245667E-1,-9.035211182E0,-8.937913513E0,1.271689372E1
2.912876458E0,-5.316943359E-1,-9.436826019E0,-9.431736603E0,1.335267911E1
2.922835458E0,-5.683680725E-1,-9.689201202E0,-9.949210510E0,1.389929682E1
2.932794458E0,-5.918692017E-1,-9.800419922E0,-1.036609360E1,1.427776020E1
2.942753458E0,-5.415737915E-1,-9.699529724E0,-1.060005707E1,1.437829576E1
2.952712458E0,-3.724255371E-1,-9.439221039E0,-1.083925964E1,1.437800905E1
2.962671458E0,-1.061293030E-1,-9.003477173E0,-1.082578766E1,1.408089284E1
2.972631458E0,1.303788757E-1,-8.516090698E0,-1.047566574E1,1.350112485E1
2.982590458E0,2.362088013E-1,-8.092172241E0,-9.837093658E0,1.273999442E1
2.992549458E0,5.074447632E-2,-7.632927246E0,-9.037157135E0,1.182938555E1
3.002508458E0,-4.102967834E-1,-7.212301941E0,-8.224048004E0,1.094626001E1
3.012467458E0,-9.226812744E-1,-6.766678619E0,-7.379803619E0,1.005488845E1
3.022426458E0,-1.423839111E0,-6.297105103E0,-6.352938995E0,9.057631278E0
3.032385458E0,-1.788181458E0,-5.790408783E0,-4.997507629E0,7.855030828E0
3.042344458E0,-1.827998657E0,-5.091063080E0,-4.177213440E0,6.834443247E0
3.052303458E0,-1.329834595E0,-4.367018738E0,-3.488944702E0,5.745611181E0
3.062262458E0,-6.547384644E-1,-3.775598602E0,-2.658022614E0,4.663572823E0
3.072222458E0,-1.257385254E-2,-3.291056213E0,-1.874701538E0,3.787573756E0
3.082181458E0,1.432521057E-1,-2.748434601E0,-6.921606445E-1,2.837868968E0
3.092140458E0,-3.302133179E-1,-1.938768311E0,5.047503662E-1,2.030427622E0
3.102099458E0,-1.343306580E0,-7.071295166E-1,1.391057281E0,2.059015561E0
3.112058458E0,-1.880988464E0,1.026265869E0,2.425705719E0,3.236570326E0
3.122017458E0,-1.944606171E0,3.071013794E0,3.921096039E0,5.346738541E0
3.131976458E0,-1.822609863E0,5.512287140E0,5.485043793E0,7.987047116E0
3.141935458E0,-1.746418304E0,8.307723999E0,6.698121185E0,1.081356011E1
3.151894458E0,-1.674268341E0,1.076830719E1,7.876021729E0,1.344586674E1
3.161853458E0,-6.936575317E-1,1.317036209E1,8.454119568E0,1.566562275E1
3.171812458E0,-1.531315613E-1,1.572944046E1,7.841892700E0,1.757651921E1
3.181772458E0,7.893086243E-1,1.773407181E1,6.983128510E0,1.907575411E1
3.191731458E0,1.933678894E0,1.919293808E1,6.092929688E0,2.022947796E1
3.201690458E0,2.831362152E0,2.031964508E1,5.107828217E0,2.114224437E1
3.211649458E0,3.303031311E0,2.101479950E1,3.726051636E0,2.159664962E1
3.221608458E0,3.271596680E0,2.130130371E1,2.270029449E0,2.167030037E1
3.231567458E0,2.923570404E0,2.162552948E1,1.138981476E0,2.185195799E1
3.241526458E0,2.376009064E0,2.183314774E1,3.363505554E-1,2.196462817E1
3.251485458E0,2.242636414E0,2.244537460E1,5.370831299E-1,2.256352626E1
